,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
1996-05-06,1.3506365317349225,1.3506365317349225,1.2927520721443582,1.3043290376663208,2720000,2.863825204332593,2.8691385303934753,2.786252490886375,2.793159246444702,21221493.0
1996-05-07,1.3043289066759787,1.3274826513850095,1.2927519423166602,1.3178352117538452,3642000,2.7931584382494434,2.8266320512269956,2.764998386595646,2.8037853240966797,10220525.0
1996-05-08,1.2348675838885945,1.3506363997520996,1.2348675838885945,1.3448479175567627,3234000,2.80378635766787,2.866481857834631,2.6837074998147012,2.8393845558166504,29797014.0
1996-05-09,1.3448480702519345,1.3487070281520406,1.304329058303228,1.3139764070510864,2230000,2.8106924878601136,2.8462911516821405,2.779876006247369,2.791565179824829,15244332.0
1996-05-10,1.3139761156879508,1.3101171586435358,1.2503032784527097,1.306258201599121,2742000,2.791565151794541,2.8255696756052626,2.731525381640548,2.807504653930664,20875669.0
1996-05-13,1.3062583362642606,1.3216941660332346,1.292751939214007,1.3197647333145142,1424000,2.869138179771322,2.9700892313883207,2.8484167316268905,2.9403350353240967,32811298.0
1996-05-14,1.3448476371921214,1.3448476371921214,1.3023991139599753,1.3216938972473145,2384000,2.932897079405093,3.1241730170706994,2.924927090802141,3.0949501991271973,68622862.0
1996-05-15,1.321694320007352,1.350636550198278,1.3120469712802525,1.3429186344146729,3216000,3.08166636832,3.092292781209352,2.9520238942696237,3.0667896270751953,52242915.0
1996-05-16,1.342918681550364,1.416238976072927,1.3564250806481466,1.3795788288116455,5342000,3.0922932184242633,3.144894147263939,3.055100886453106,3.0779478549957275,34465650.0
1996-05-17,1.369931288680617,1.369931288680617,1.3409890595666638,1.362213373184204,2770000,3.0779471747918103,3.0779471747918103,3.0189701735502186,3.03437876701355,22329068.0
1996-05-20,1.3409891123518285,1.3429186373042885,1.3120469741034402,1.3139764070510864,1866000,2.954150123583182,2.970089628347616,2.870201323182755,2.8792335987091064,19151218.0
1996-05-21,1.3120472166568995,1.3120472166568995,1.2831049810532502,1.286963939666748,3288000,2.8478848994877866,2.895172256779997,2.8005970685950263,2.827162981033325,37293001.0
1996-05-22,1.286963566913174,1.3197647516298512,1.3004698721460617,1.3023993968963623,1290000,2.868075473415009,2.9222705411418044,2.868075473415009,2.8829526901245117,21702844.0
1996-05-23,1.312046787056957,1.312046787056957,1.2869635182797525,1.2927519083023071,722000,2.901017700033394,2.9164265359025987,2.8452289573097636,2.859575033187866,21693498.0
1996-05-24,1.2927518059412726,1.3120466831681399,1.2927518059412726,1.306258201599121,946000,2.8797643835851843,2.9212075136492106,2.869137970338036,2.8988921642303467,22544040.0
1996-05-27,1.3062584597334406,1.3062584597334406,1.2831047128914586,1.2888931035995483,2724000,2.8797647200642777,2.888796994779487,2.816005759531037,2.8234446048736572,22973984.0
1996-05-28,1.28889319832974,1.3120470388782788,1.2734573659672597,1.3081880807876587,2780000,2.7841269364377563,2.845760144536413,2.763405486018465,2.8160059452056885,27838898.0
1996-05-29,1.3081877651154976,1.3313415080721056,1.310117197692817,1.3294119834899902,2628000,2.8797647556353265,2.9807158129257183,2.8717952406707155,2.941929340362549,19936334.0
1996-05-30,1.350636182556472,1.350636182556472,1.302399176036598,1.3159055709838867,1608000,2.9419291426665026,2.9727460981941785,2.8951726846800794,2.9052681922912598,16636978.0
1996-05-31,1.3159057790304942,1.3236236939335044,1.3004698572196707,1.3178352117538452,972000,2.905268057656565,2.922270319118149,2.8957039303839753,2.9132375717163086,6963229.0
1996-06-03,1.3178353450207263,1.350636532677961,1.3178353450207263,1.3313417434692383,1532000,2.9222702557814615,3.017376831371102,2.9222702557814615,3.0051562786102295,19955027.0
1996-06-04,1.3313415527254506,1.3409888999452124,1.302399327056567,1.312046766281128,3396000,3.017908405886816,3.043942942264615,2.932896858137835,2.9514927864074707,17454807.0
1996-06-05,1.3120469741034402,1.3313417636039704,1.3081880162033341,1.3139764070510864,874000,2.959463145376408,2.964245091416763,2.9116439217732,2.9504308700561523,11781410.0
1996-06-06,1.329411777721502,1.3352002585671017,1.3139759514729452,1.3255528211593628,1244000,3.0019689815962725,3.0657277133258973,2.9966556552853234,3.040224552154541,30194246.0
1996-06-07,1.319764432318545,1.329411777721502,1.3139759514729452,1.3255528211593628,810000,3.018439910195322,3.1294859988992343,3.018439910195322,3.1193909645080566,76128195.0
1996-06-10,1.3371299282544635,1.3371299282544635,1.3216940992652606,1.3274825811386108,1720000,3.1427683404550844,3.1427683404550844,3.0875109948296426,3.1146082878112793,35358252.0
1996-06-11,1.3390597278034821,1.3390597278034821,1.3120470215263862,1.3236238956451416,2108000,3.08963678598199,3.2277804095876284,3.08963678598199,3.1820871829986572,63178457.0
1996-06-12,1.3313417777140784,1.3680019241560317,1.3274828197730735,1.3544955253601074,3314000,3.2357500705188764,3.3037593524025977,3.2304367454715854,3.269223213195801,62164349.0
1996-06-13,1.3544954090848185,1.4972770246546838,1.350636451475082,1.495347499847412,14640000,3.2596600142922565,3.339358480316274,3.2596600142922565,3.3292629718780518,99490064.0
1996-06-14,1.514642452464228,1.609187062182394,1.514642452464228,1.5609500408172607,18072000,3.341482573892099,3.488127292802706,3.341482573892099,3.474844455718994,186521088.0
1996-06-17,1.562879773684371,1.5937514420221937,1.4857004188301561,1.4934183359146118,13624000,3.450935298534103,3.4748447864408125,3.2835691199874217,3.3069467544555664,186740734.0
1996-06-18,1.4857001985788438,1.5049950804343943,1.4471106188773735,1.4779822826385498,9416000,3.272943514948455,3.347328670179222,3.011002041903826,3.2522220611572266,256344991.0
1996-06-19,1.5185016165760299,1.5242901004075469,1.4567582797322718,1.4664056301116943,6844000,3.177304687720699,3.1879311018361225,3.062539415274127,3.0864486694335938,165766925.0
1996-06-20,1.447110734186722,1.4664055255749135,1.4278159427985302,1.4528992176055908,5962000,3.0455365693103147,3.233092801720812,3.0455365693103147,3.1985573768615723,163065753.0
1996-06-21,1.4278158632459295,1.4528991366554431,1.4104505059616788,1.4200979471206665,4728000,3.166678387910925,3.3101355756482125,3.166678387910925,3.261253595352173,290735868.0
1996-06-24,1.4316747697049725,1.4316747697049725,1.3892261405412354,1.4123799800872803,3862000,3.2941962608037216,3.442966072302758,3.2941962608037216,3.4206504821777344,339212097.0
1996-06-25,1.418168560002753,1.4200980852241223,1.3930852841539099,1.4046622514724731,8000000,3.453591462055602,3.5067237586165927,3.3611415596718084,3.3946149349212646,440529425.0
1996-06-26,1.485699810037743,1.5532316948615608,1.485699810037743,1.510783076286316,28122000,3.389833234387462,3.4057729718633647,3.3181045341460442,3.3345754146575928,210677420.0
1996-06-27,1.5088540824306997,1.5223603897179012,1.4683349765594598,1.5165719985961914,15964000,3.3154476476379284,3.3792065886774707,3.283568650718658,3.360078811645508,236759155.0
1996-06-28,1.5281489059877378,1.5628796214905263,1.508854115155533,1.5397257804870605,29918000,3.379208102551733,3.3978040345520575,3.319699699348555,3.3329827785491943,136203576.0
1996-07-01,1.5474435841894116,1.5532319746712009,1.49534751782446,1.5069243907928467,22668000,3.3058852034342787,3.3207621846040416,3.231500060785129,3.2538156509399414,188577344.0
1996-07-02,1.5146423401090878,1.53586665369669,1.495347551395272,1.5030654668807983,12078000,3.2516899163423503,3.280912733595908,3.191650852473049,3.212372064590454,198339886.0
1996-07-03,1.495347447764685,1.5049948874554109,1.4779820931232999,1.4876295328140259,15710000,3.219811061350024,3.219811061350024,3.1347995051955078,3.1767735481262207,221472763.0
1996-07-04,1.4779824178239402,1.5088541764136536,1.4567581930492406,1.489559292793274,18954000,3.1507382508067594,3.2192789065390808,3.1039817996156778,3.169334650039673,211962580.0
1996-07-05,1.4876295328140259,1.5088538449307405,1.4857000080739593,1.4876295328140259,6138000,3.2065268284752464,3.2888819349168763,3.193774897423446,3.2580649852752686,312719111.0
1996-07-08,1.5165718127033665,1.5165718127033665,1.487629584627939,1.495347499847412,3854000,3.3217941347740236,3.4830875889301054,3.2633852648333646,3.2848196029663086,134044507.0
1996-07-09,1.4953477564967352,1.497277281635175,1.4741234399980119,1.4799119234085083,6828000,3.2601689192617416,3.283746442880528,3.109056299285333,3.22908878326416,131562980.0
1996-07-10,1.4702643666982556,1.4857001985788438,1.4567580598051486,1.4779822826385498,7834000,3.3223291545245934,3.3330460818703362,3.2483803497287567,3.310004234313965,197419244.0
1996-07-11,1.476052849655884,1.491488681536472,1.476052849655884,1.4779822826385498,2592000,3.320186392797255,3.4080676571186097,3.320186392797255,3.3748438358306885,277622564.0
1996-07-12,1.4721935685394771,1.481840915344846,1.4586871726062067,1.4741230010986328,2400000,3.365198283526578,3.4027087311876283,3.3437639467111446,3.361447334289551,202494457.0
1996-07-15,1.4702643666982556,1.483770765596178,1.4567580598051486,1.4779822826385498,5116000,3.344834975017223,3.3759146364809514,3.3175057842392057,3.363053798675537,168650357.0
1996-07-16,1.4760525894147625,1.4953473758636564,1.4548282783185797,1.468334674835205,6754000,3.3759150210742375,3.3855608296441524,3.3062530770808265,3.3239364624023438,136273675.0
1996-07-17,1.4644759414495268,1.466405374387008,1.3969440405462303,1.4548285007476807,11164000,3.3464429193345624,3.3866324782948305,3.328224092039646,3.359839677810669,149877676.0
1996-07-18,1.447110567635749,1.4644759238889178,1.42974521138258,1.443251609802246,4170000,3.3732353933973003,3.4348592735848937,3.3641255042759677,3.3941338062286377,190675660.0
1996-07-19,1.4471101432965414,1.4567575810537656,1.427815359786878,1.4509690999984741,4696000,3.4075326158574106,3.4241441725421504,3.349123730665812,3.368414878845215,88381610.0
1996-07-22,1.4760528843830192,1.4760528843830192,1.4316748206798366,1.447110652923584,1726000,3.332510532813411,3.4284291140604335,3.2912491429255586,3.360375165939331,114552137.0
1996-07-23,1.4490401785928118,1.4490401785928118,1.4104505059616788,1.4200979471206665,7390000,3.383952803305782,3.4027080232341733,3.33304608484355,3.348050117492676,132189204.0
1996-07-24,1.4123800901314396,1.4123800901314396,1.3409892249764106,1.3969441652297974,12120000,3.3410846265168317,3.3598398505248186,3.245701707374294,3.3046462535858154,216785434.0
1996-07-25,1.3892261641194261,1.4085210460694086,1.3815082481413594,1.3930851221084595,5084000,3.295535799053645,3.3325105614470902,3.290177335125485,3.298215389251709,84306485.0
1996-07-26,1.381508207755908,1.4162389206467454,1.375719816943977,1.4008030891418457,13278000,3.3158993464498354,3.3175066232008494,3.2398070916582,3.2665998935699463,149573911.0
1996-07-29,1.4085211319072344,1.4837708632816473,1.3950147321201054,1.3969441652297974,8280000,3.274100850594595,3.2928560665082163,3.139064346835932,3.152996301651001,264658806.0
1996-07-30,1.3892261954460903,1.3892261954460903,1.2695984030836673,1.3641430139541626,24798000,3.130491259825466,3.130491259825466,2.9938469638283283,3.051719903945923,385697497.0
1996-07-31,1.3352007022061652,1.369931322805151,1.2946815988382754,1.3583544492721558,5940000,3.0758337391672406,3.2741016794438695,3.0249270187149753,3.2408783435821533,527027692.0
1996-08-01,1.3699314594268799,1.3776493758852426,1.3506366682809732,1.3699314594268799,2194000,3.298216293861005,3.383953889630919,3.2473097978792893,3.267672061920166,528798876.0
1996-08-02,1.3988734639126716,1.3988734639126716,1.3544954055152498,1.3834376335144043,1644000,3.2580262134842566,3.306253349729549,3.1840776353994085,3.26177716255188,461461174.0
1996-08-05,1.3699313707997898,1.4278158324975225,1.3699313707997898,1.3950146436691284,2908000,3.2955369481947474,3.3437645733009136,3.2805331484350684,3.2950010299682617,316700770.0
1996-08-06,1.3911553049768668,1.4664050109867361,1.3911553049768668,1.456757664680481,4700000,3.2955366352489737,3.3759157639703368,3.200689626368294,3.2805328369140625,391585865.0
1996-08-07,1.4278158324435266,1.4451810973483372,1.4085210425466173,1.422027349472046,1362000,3.2580261991733064,3.2853549175530197,3.238199140073204,3.272494316101074,94900875.0
1996-08-08,1.427815540185717,1.4336039299675638,1.4085207542382339,1.4143091440200806,742000,3.2880348880617123,3.2880348880617123,3.194259240363561,3.2087278366088867,97003864.0
