,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2024-10-09,1391.9656892391695,1395.4019165531051,1367.0402140253339,1369.1318359375,14310610,813.750592132383,817.3272467507278,803.4892692768091,805.6846313476562,41125642
2024-10-10,1374.5352199766685,1380.4864268287754,1363.9774115920343,1365.595947265625,22358646,808.5705299330368,821.6191272702827,805.363874384187,820.114501953125,21754766
2024-10-11,1364.5501018082973,1377.7723178051706,1363.3797273571677,1366.6417236328125,7980122,821.1258875682706,821.1258875682706,810.6672800804614,814.4906005859375,23672594
2024-10-14,1373.962442591221,1374.5849563155427,1362.8070452852592,1367.0650634765625,12221432,816.9819085005773,834.741848018609,815.9705545228965,832.7931518554688,18527508
2024-10-15,1353.1207855156183,1366.243302159234,1335.3666207605413,1338.678466796875,33762794,835.7038196244212,837.6771462351046,826.5771840500105,830.81982421875,19651130
2024-10-16,1334.6695151768993,1358.5740438069333,1332.3039628645522,1348.6884765625,20034438,828.8465156450762,842.585790426718,828.8465156450762,838.565185546875,20470682
2024-10-17,1360.2671814831224,1363.0062419523483,1346.6715786036464,1351.0291748046875,15543660,836.1724403142362,837.5044718768119,821.4958240034423,825.4178466796875,14695732
2024-10-18,1346.796043723323,1362.9814005892638,1335.9891081789099,1353.8927001953125,12082452,820.4598702584595,834.2238355924767,816.0198853262701,829.7098388671875,24809724
2024-10-21,1361.686598848784,1368.5342502099143,1352.3239675798945,1363.7532958984375,14067408,846.063768270474,862.4177242903107,844.1151323678729,852.8223876953125,46548354
2024-10-22,1363.7532474009167,1370.5262455038624,1334.8935348257999,1338.006103515625,15831960,853.4884373802005,858.3970631644344,843.9424218629189,845.841796875,38875280
2024-10-23,1332.1793705575924,1352.0748848775756,1329.689315659354,1333.2003173828125,17214742,841.1551854708522,861.603759041874,841.1551854708522,856.3251342773438,38036090
2024-10-24,1329.9633130042932,1338.3547254831988,1317.8616212723593,1334.4703369140625,22155934,857.4597103207274,872.5310159915173,857.4597103207274,863.15771484375,30832258
2024-10-25,1338.1555171764887,1339.002111534351,1316.7410448137834,1322.5677490234375,18597496,865.7970368926951,867.2030200365818,852.8223905419693,860.0744018554688,26130478
2024-10-28,1331.6813526124565,1347.6177038778262,1316.8406011796387,1329.0418701171875,10824350,859.383716444917,863.8237012026692,852.9210840084185,855.5357055664062,22012142
2024-10-29,1322.8167478889227,1337.856655249044,1315.0478495098762,1334.66943359375,12008361,851.5644426318723,870.2370336046123,851.0464203091243,864.2430419921875,35794926
2024-10-30,1329.6893351932274,1344.62966480214,1320.0776988278842,1338.553955078125,11984423,859.3837596235229,865.6737383463702,850.6024319063034,855.7330932617188,32715724
2024-10-31,1334.6694245700712,1337.6574904459744,1320.8745447599274,1326.7510986328125,9331650,852.4770662952162,857.8543931673494,848.234426273393,856.2756958007812,22895912
2024-11-01,1327.7471304089104,1336.6116286385318,1327.6972806767253,1333.3248291015625,2127335,854.9437742666823,860.419743696405,851.5397737386437,857.0651245117188,1759692
2024-11-04,1332.5280301195805,1334.6695017714562,1279.9878687625326,1296.9700927734375,19796890,860.8637106769045,860.8637106769045,844.0411138190809,845.6197509765625,28089248
2024-11-05,1287.8564249120313,1304.3406373759979,1281.0336986406933,1300.1075439453125,16267479,840.1437747820238,869.5956493162819,837.6277954866241,867.2030029296875,44232406
2024-11-06,1304.7888451117578,1323.0160966964434,1295.0277806900112,1320.0777587890625,21625209,873.9370497603172,873.9370497603172,861.0364145993881,865.92041015625,27787910
2024-11-07,1318.7331565363688,1318.7331565363688,1297.4182609581876,1300.4561767578125,9611974,860.5184217555121,868.7323455565536,857.4104082699865,861.62841796875,18895456
2024-11-08,1292.4879180085577,1296.4720058402277,1269.9279963447846,1278.6431884765625,19814406,864.3170573375987,869.1517316326272,861.2830556229201,865.5256958007812,19902986
2024-11-11,1273.8622221377802,1280.884225507143,1261.9598084895413,1267.6370849609375,9056552,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362
2024-11-12,1270.4759075040322,1284.1712099692156,1262.4578817905294,1269.1810302734375,10671091,874.1836611915717,875.6636561032956,842.9311140165652,847.6423950195312,31395406
2024-11-13,1265.196886863478,1270.3761523895544,1244.5294313213271,1247.0693359375,14633633,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500
2024-11-14,1248.613186761178,1267.537605244334,1246.1231316976048,1262.5574951171875,12612633,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470
2024-11-18,1262.55746761959,1267.8364328732807,1238.951794764919,1255.7347412109375,13620611,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968
2024-11-19,1255.734688515481,1276.4021442257297,1230.236550606767,1236.710693359375,14183746,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272
2024-11-21,1236.7107220331202,1239.0014996478671,1212.407761281373,1218.1348876953125,19433843,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512
2024-11-22,1224.509420421979,1263.8024380613526,1217.586994857739,1260.3662109375,20471957,860.1484352390544,865.4517505554312,853.2417920363309,861.1597290039062,24773612
2024-11-25,1284.868314871977,1299.260783408558,1277.3483005192684,1281.8802490234375,28923341,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274
2024-11-26,1289.7986377983043,1292.687125909721,1279.0914013187908,1290.545654296875,9247557,892.9302818593218,892.9302818593218,873.0983737208503,880.8683471679688,30935566
2024-11-27,1288.3543972122054,1298.6632001168684,1280.8842325588682,1288.0555419921875,9572746,883.0143007972586,896.5562300169572,880.6709755435701,894.06494140625,32714976
2024-11-28,1284.818474176107,1291.442044503892,1264.0017125526565,1265.7447509765625,15027412,897.3702251985009,905.8061839354122,882.07694483503,884.6176147460938,35722392
2024-11-29,1274.9081506356404,1294.3305794929802,1270.177046170391,1287.0595703125,13202307,888.6383310231244,890.2662893460416,879.561016559754,886.04833984375,27669536
2024-12-02,1282.876370557777,1306.133460567327,1271.9699779978703,1303.9422607421875,11024152,889.7236388960249,892.0176431336934,875.6636867426915,890.3156127929688,15110876
2024-12-03,1311.7609017834461,1321.5219654799555,1301.8006823317874,1318.035888671875,16869482,899.1955156163089,906.4475265301775,895.9395389832724,900.9715576171875,43410242
2024-12-04,1320.7251432865569,1323.1156203515295,1298.8625094957517,1303.742919921875,19608540,906.7435619082082,920.0635162996781,903.3642521901575,917.6461791992188,44669084
2024-12-05,1309.1214514378748,1324.6593698468237,1300.9541199209712,1316.7908935546875,16858723,917.596875706611,927.4388181075851,905.3622266087298,920.4335327148438,39682714
2024-12-06,1318.6334884089777,1318.6334884089777,1304.7887589399247,1306.3326416015625,9037514,916.1168429341786,919.6688066050771,909.7035317020062,915.5494995117188,17783156
2024-12-09,1297.8166732313093,1309.7689372979064,1287.9560310594236,1289.9979248046875,14650002,914.4641912323508,927.4634676846591,912.1701871004972,922.5301513671875,26947912
2024-12-10,1284.121290398709,1289.7488386952925,1275.107243177966,1279.73876953125,16043729,926.3288062229569,926.3288062229569,916.881553393078,921.5928344726562,13325480
2024-12-11,1279.8882324099652,1284.8683422637005,1270.9738844056644,1273.115234375,11724373,918.4354833328279,923.4675021564423,915.9935158212785,919.1261596679688,14045426
2024-12-12,1264.9479526569407,1273.1152845047754,1255.5853214463157,1257.876220703125,20906813,913.1568815747593,921.864197216933,912.0221946944998,917.2268676757812,17293790
2024-12-13,1254.9877622795104,1270.1272485556606,1234.6688884780408,1267.78662109375,28630222,918.8301759997277,924.9968214762359,902.4268990322158,923.3934936523438,19009002
2024-12-16,1269.9280595585296,1275.904191603511,1261.511722229068,1263.2547607421875,9486781,920.1128492893367,922.5054957499956,915.2535445762154,920.1621704101562,13107082
2024-12-17,1256.033537225462,1258.8721754853295,1237.8561365143116,1240.34619140625,17462791,915.7962178924912,918.7562078618506,901.0702798391582,904.4002685546875,21079532
2024-12-18,1235.714673937889,1254.9378248920182,1235.714673937889,1248.2645263671875,12670179,902.7228866518356,905.7568882727958,891.5242825465077,893.2755737304688,23422312
2024-12-19,1234.0712121990753,1239.947766097918,1224.1109925687356,1225.55517578125,14244653,887.7995941182149,888.5395915672278,877.6369745293333,884.790283203125,25380770
2024-12-20,1219.1309339507777,1234.5692750261348,1196.7204388413884,1200.50537109375,20312896,879.2156362475025,886.7883251977108,871.7417099804251,873.93701171875,25692348
2024-12-23,1210.1667348774333,1222.3181546925216,1208.3738466363206,1217.437744140625,10052824,879.1169941259847,890.956953642833,878.7716860618692,888.4902954101562,11044592
2024-12-24,1217.4377030050357,1228.6429501715868,1216.1428258096823,1217.8858642578125,6734917,889.0083275055933,892.2889348142179,882.8416818560752,887.0596313476562,14485834
2024-12-26,1219.3798917928577,1222.8161189414398,1209.4196721335327,1211.7105712890625,10016178,887.2816657547127,893.916952377888,878.5003382709294,883.4336547851562,10481678
2024-12-27,1213.4536884394554,1223.0154756156849,1212.1588111658666,1216.1927490234375,7000397,885.4316968356189,890.9322967259654,882.6196702111419,887.1336669921875,7259330
2024-12-30,1211.5611874241417,1218.3340640862093,1203.294156174512,1205.8837890625,8818766,884.1489668763874,895.3969526845203,873.6903598921683,877.0943603515625,22222218
2024-12-31,1203.1945530395503,1214.2503727116298,1201.3519366916562,1210.6148681640625,6405475,873.3450677348718,879.0183818635131,871.0263727843891,874.60302734375,14117236
2025-01-01,1210.0172807004092,1221.4218053468785,1206.7802092584152,1216.391845703125,5892590,874.8989303590305,885.0369191568942,868.8062969452952,879.4869384765625,7313806
2025-01-02,1216.3918076943417,1239.4994683243335,1215.1467802555553,1236.860107421875,15486276,876.699651347947,889.6989281059142,874.6770036544534,884.9136352539062,18558576
2025-01-03,1238.9518139936486,1257.0296379589822,1230.5852047154665,1246.1729736328125,15521102,883.5569553072743,885.6536147489581,861.5050553855514,862.9356689453125,24426194
2025-01-06,1248.961727102304,1256.9797527645217,1210.1667191829588,1213.15478515625,14816766,858.4464162412277,866.8823756490298,841.5251763034672,843.8438110351562,18816348
2025-01-07,1217.1388288273843,1239.5493228115217,1216.3918123612464,1235.913818359375,10070505,846.063732614296,849.0237223493897,838.6637582765616,845.2744140625,13527906
2025-01-08,1244.0314575822304,1265.9937909556584,1240.395953024955,1260.4658203125,19346579,842.7338203435289,844.4111600559388,830.4498497882179,835.8518676757812,19738190
2025-01-09,1261.9598138402198,1264.6988742096441,1243.0852464738894,1249.758544921875,12794704,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222
2025-01-10,1248.8621307808614,1251.750618829338,1231.0831628192257,1236.959716796875,8120332,824.3571854708366,826.2811909461473,815.9705474379197,817.3272094726562,17453280
2025-01-13,1225.1070543419412,1240.2963897717905,1221.5213994754447,1234.9178466796875,13764861,809.0639234971638,812.3939122066796,801.3186405131205,804.5499267578125,21669066
2025-01-14,1239.1509590647415,1248.3641626627486,1222.3680125031533,1233.822265625,13095266,809.0145872775671,817.0558570637163,807.5839134440961,812.3198852539062,26661432
2025-01-15,1239.9974688456068,1251.9995818882041,1236.90982514039,1247.2186279296875,9578856,817.2038286822469,820.2624606383587,807.2385540448483,810.5685424804688,14022892
2025-01-16,1253.8920943102864,1269.9280238633037,1246.3223515830243,1261.4119873046875,14117603,815.4031740939097,819.201863784551,810.469857784879,815.008544921875,21212454
2025-01-17,1316.9900509904955,1320.7251333812799,1279.888232575373,1297.169189453125,29366277,810.7905598983193,814.2438814190301,803.3905852110819,807.4605712890625,23112076
2025-01-20,1310.764916385877,1310.764916385877,1295.0775703121099,1300.2568359375,14040244,802.1572072678132,819.3991231510713,802.1572072678132,814.6138305664062,17557618
2025-01-21,1305.2868371165837,1307.776892128252,1265.1471016946018,1268.6331787109375,14562976,818.0671578930118,819.4485105158285,805.6352251722408,810.2478637695312,31158144
2025-01-22,1273.2149526536994,1277.7966294698952,1263.6530443254642,1272.0196533203125,10273590,810.2479165643738,824.8012002853578,801.8859089377631,821.9152221679688,30619306
2025-01-23,1264.9478840486133,1272.2686211078578,1256.581275301743,1258.6231689453125,8720682,832.2505181334424,832.2505181334424,814.6139111249832,821.347900390625,34909158
2025-01-24,1260.9638702056575,1267.9360243063209,1238.5533748820974,1241.34228515625,14235970,818.9305795964561,824.0119199318104,811.2839386423929,813.8986206054688,24236200
2025-01-27,1234.1708090151494,1235.515414368934,1215.1468135462453,1224.4595947265625,9536019,809.6065327196525,810.839861804967,802.157237088582,804.0319213867188,22804166
2025-01-28,1233.0752790316255,1239.7984277662488,1213.6528493538253,1229.4896240234375,10568025,812.5171851743912,830.918478848159,812.5171851743912,824.0611572265625,30179312
2025-01-29,1231.0832160878692,1237.8063647194172,1223.1648896668228,1230.585205078125,5928156,826.3304621132276,829.3644636153648,823.2964606110903,827.4651489257812,12619890
2025-01-30,1230.635044492625,1251.9996679975989,1227.497550840604,1248.0654296875,9269259,829.2904768269195,837.627793486482,825.1218486077116,834.470458984375,25744846
2025-01-31,1250.8541794958078,1261.9598488917904,1244.0314532484974,1260.0673828125,6584612,832.3738053097981,840.9824182950722,830.7457868177106,838.047119140625,15821686
2025-02-01,1260.0673469134033,1265.495739501575,1236.0632421918099,1259.5693359375,7118453,837.4304429485957,845.0770832229423,826.8485035606199,834.1990966796875,5587528
2025-02-03,1246.0235355947286,1251.003645649064,1232.6270881824535,1240.94384765625,9252345,823.8638327488314,832.1518283284162,820.6324864421063,827.8104858398438,20276540
2025-02-04,1243.0852829885687,1283.6731787459128,1241.6409781641657,1280.08740234375,16691069,833.0891713164636,851.391824544325,828.8219005259823,848.9744873046875,28616502
2025-02-05,1277.5476050956522,1285.366353249074,1271.6212014188793,1273.115234375,10112028,854.9437515638108,860.4690419690123,847.9877873258422,857.311767578125,23675506
2025-02-06,1268.6331564996678,1282.8763195509282,1265.2965071593937,1276.4520263671875,9956001,856.1770794811201,862.8370567631686,850.5037655001158,860.29638671875,26760716
2025-02-07,1271.073491533156,1278.5933846345008,1256.979756005846,1261.6610107421875,8764283,863.3303440695562,871.7169816976605,850.9970534399911,854.8203735351562,23509600
2025-02-10,1259.469777897567,1261.461821832557,1240.5952102474196,1248.6629638671875,6970972,847.1984649999539,850.2324064646851,842.857122399865,846.4337768554688,17195950
2025-02-11,1259.5196705337273,1259.5196705337273,1225.2066396338644,1229.937744140625,8859714,840.1438107934578,844.090464044396,833.0891440189461,839.3544921875,22724704
2025-02-12,1214.5989377224967,1222.0193743195214,1188.6027887286011,1211.7105712890625,21131654,835.2104927183359,844.5837941723514,829.389155095277,842.0184936523438,22809570
2025-02-13,1212.2086229517822,1223.1150152108587,1207.1786632211406,1211.2623291015625,8511216,838.1704689996619,845.6937766231139,835.4818356095761,837.5291137695312,12602434
2025-02-14,1214.1507532507958,1219.1308629852126,1200.6546072366423,1212.40771484375,10298145,839.601120018604,839.601120018604,828.7971451888767,836.1231079101562,19959892
2025-02-17,1206.2821918357026,1222.6169765728448,1199.7084711054922,1220.02734375,8166683,831.3624591587258,848.5304243918573,829.413823260936,847.2230834960938,12938946
2025-02-18,1219.9775298877432,1225.0074896525716,1211.2623373341316,1220.525390625,6673250,845.1017788797033,854.2284140997132,841.697778564227,850.0350952148438,16350910
2025-02-19,1214.6488125132394,1227.8461038341088,1212.706618273488,1222.567138671875,6217338,847.0504387449713,857.3610822217985,844.8057556604201,852.0823974609375,11884112
2025-02-20,1219.0810452834291,1234.4198079853766,1217.1388510698625,1228.0950927734375,7795582,844.0904430253034,845.9157460199498,831.4118438608401,832.2998046875,26390510
2025-02-21,1223.8121434284387,1235.0672403005465,1217.2882724889691,1223.264404296875,6904025,829.2411711352042,836.1724445897772,827.4404985932164,834.9638061523438,15680940
2025-02-24,1211.7105497558396,1218.3838481751116,1205.68456833515,1209.718505859375,7172498,829.3398427560753,830.8691588600108,819.4732095421047,827.3665161132812,20693646
2025-02-25,1206.1826029932777,1216.1428226711741,1196.7203942992758,1199.21044921875,11552182,824.406500920576,832.7438177754724,824.406500920576,829.9564819335938,24138708
2025-02-27,1207.975493883109,1210.166693583284,1195.8738026303336,1202.298095703125,11509215,830.0551731686357,843.9671012979777,830.0551731686357,839.0090942382812,35786800
2025-02-28,1197.218393771922,1212.5073065135477,1188.5530513693543,1195.325927734375,23007298,831.2638337603047,857.0404125816553,831.2638337603047,854.6477661132812,54516728
2025-03-03,1199.2104168056296,1201.6506219268736,1151.4013636439433,1166.5906982421875,17944938,858.2984642242569,859.9017921530082,835.7531707549724,839.4285278320312,21205364
2025-03-04,1157.576687742468,1169.3297956512124,1154.9373267832577,1157.2779541015625,11377373,837.6771272358142,845.7184570804238,835.3338019387764,843.5971069335938,19920958
2025-03-05,1156.3815647449799,1178.2940491759787,1152.3974766666165,1170.9234619140625,8664095,839.6257577393887,843.991790915382,832.8671383829512,833.73046875,21583872
2025-03-06,1192.2383549047067,1209.1208794668382,1180.4355183146993,1204.7882080078125,14468014,832.2504799228543,838.6144701478811,824.973838204501,834.3224487304688,32966088
2025-03-07,1211.1627762331514,1249.8084792402678,1207.178688153437,1244.828369140625,16474965,829.7838192395386,839.2311321984157,827.6131479773222,833.3604736328125,13372914
2025-03-10,1240.0473535020744,1252.9956391209716,1230.4855669004469,1233.4736328125,11931051,833.2371287977431,838.6144556459366,830.3018296675241,832.4971313476562,15604050
2025-03-11,1235.0672477916657,1244.5294565449083,1224.858022557904,1242.3382568359375,10089838,829.9811819724781,835.7038170818192,823.8885481247595,831.510498046875,19898430
2025-03-12,1252.995610693361,1257.9757204337955,1239.0513034201438,1252.0494384765625,11977555,834.4952011662076,847.7904654359072,834.4952011662076,844.1644897460938,18784106
2025-03-13,1255.0376050433522,1259.1212710412995,1238.901975238559,1242.9359130859375,9505270,846.5817587561914,848.9250839737969,838.688452760047,841.9197387695312,15736264
2025-03-17,1237.208673957254,1252.3980085038181,1228.1946267891797,1233.9217529296875,16640917,841.1304915849349,850.5037932506908,841.1304915849349,843.7944946289062,18950652
2025-03-18,1233.9217529296875,1233.9217529296875,1233.9217529296875,1233.9217529296875,0,843.7944946289062,843.7944946289062,843.7944946289062,843.7944946289062,0
2025-03-19,1236.113132982547,1248.2645525643281,1233.8720835165427,1242.1888427734375,16162399,855.930432694155,863.823739278078,854.5490799535085,860.4197387695312,15221406
2025-03-20,1246.8700894970418,1267.9359786597456,1245.0773228865291,1264.101318359375,15971477,865.3036807089222,875.1703133281802,862.9850461318551,872.580322265625,17833978
2025-03-21,1269.927977701306,1275.9041093610767,1265.0474458622177,1271.2725830078125,21780769,866.0684175252852,875.2196836615442,866.0684175252852,873.3696899414062,33508264
2025-03-24,1285.86434660882,1300.8046759652354,1279.141198398433,1296.920166015625,20299319,877.6369838460287,890.1676194932312,874.997671627427,887.9969482421875,17393736
2025-03-25,1302.497915186312,1302.497915186312,1277.4977874103538,1280.33642578125,13713899,890.4143157035983,909.5555477752322,888.7369760332164,898.5789184570312,39101416
2025-03-26,1285.8643858858131,1288.6532960847499,1263.7028966635362,1267.98583984375,12074747,900.3302775382388,901.5636066855513,888.9836493829623,891.2283325195312,24478442
2025-03-27,1273.0655062272906,1279.8882324099652,1266.242780044616,1273.115234375,15028056,887.9969842041877,908.2235821777275,887.0596420099644,900.5029296875,41658100
2025-03-28,1274.9081198538831,1290.5954658598978,1263.9518781988888,1270.027587890625,18147129,902.3035639097062,905.7568853680813,890.8829244709937,901.9088745117188,28773648
2025-04-01,1259.5693287834792,1272.8164693011493,1244.330265958221,1247.6170654296875,12099648,888.9836405685396,892.8809726796349,870.9030234039785,872.1363525390625,28511006
2025-04-02,1242.5873186806543,1250.5554948342144,1238.9518139936486,1246.1729736328125,10142590,873.5423260418547,887.602278026219,873.5423260418547,886.4676513671875,11573564
2025-04-03,1228.145018441354,1246.8204315907722,1228.145018441354,1243.732666015625,7434366,878.6729886492828,889.9702954640933,876.6503409310941,885.456298828125,11250038
2025-04-04,1236.1628160172713,1240.4954871764826,1188.4036122186155,1199.9075927734375,17908652,894.4103269547068,908.6922548603657,893.4729847277881,896.5316772460938,33540454
2025-04-07,1127.6960086529814,1166.590714623955,1110.415052053189,1161.062744140625,22156106,869.6450067324856,878.0562747489253,857.5090006629878,867.1289672851562,37995450
2025-04-08,1167.3378163352843,1191.8399338970503,1158.6724733291408,1177.4971923828125,19555040,870.730371547347,879.1170096868965,863.4784203033727,872.7777099609375,35563872
2025-04-09,1164.8477193030515,1185.0670143686195,1163.3536863154889,1180.6346435546875,10223104,870.7303466796875,875.6636630914704,865.0570328061372,870.7303466796875,22454608
2025-04-11,1190.3957018139643,1217.786306450343,1190.3957018139643,1214.1009521484375,11224242,875.540352413462,897.567622795633,875.540352413462,891.3269653320312,32775766
2025-04-15,1246.0235343416643,1246.0235343416643,1232.1788040875913,1235.1668701171875,13378535,920.0635423129839,925.8848799667485,915.1302257322174,920.0142211914062,49298344
2025-04-16,1229.1907298200806,1235.9637280756608,1224.1110419207541,1234.3701171875,8248464,929.33821542373,929.33821542373,917.8435635307726,926.4768676757812,19136820
2025-04-17,1235.266450081142,1275.1073305428426,1222.7165970526498,1269.4300537109375,15398401,928.4501692927759,947.048748489299,925.835487448072,940.6354370117188,35703084
2025-04-21,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,949.170085798879,962.3420166432835,942.2634427629204,950.6994018554688,34247298
2025-04-22,1294.8286411452223,1298.713151385602,1281.1831879455033,1286.0635986328125,13051707,954.5967457498784,972.1593405008402,954.5967457498784,967.7686767578125,45961750
2025-04-23,1291.840547250601,1300.8047453425481,1280.286716249035,1294.82861328125,10480888,976.2539669757358,976.2539669757358,947.4433879660209,949.1207275390625,30570642
2025-04-24,1287.2588872304611,1299.3107293954529,1285.1672652984741,1296.4222412109375,10468940,942.2634238174406,949.1207455952106,939.8460867592294,945.6181030273438,25931754
2025-04-25,1298.3146947064158,1319.928323767296,1282.9759313802824,1295.22705078125,14431012,949.5647662059754,953.6100615716746,933.2848220611925,942.8554077148438,18500878
2025-04-28,1334.669497851195,1369.1318351951852,1314.9482133535364,1363.35498046875,31104496,942.8554253066497,951.982060830828,941.4741328194633,947.29541015625,13920492
2025-04-29,1365.5461749701867,1405.2874774645995,1364.5501529607263,1394.1319580078125,32538970,946.6047640975014,951.5380804410966,937.4287475214969,941.6714477539062,18918308
2025-04-30,1396.4228227174156,1406.7814756764847,1363.5540972183608,1399.410888671875,25480745,943.7434115323153,955.5340495753018,942.4114402150566,949.6633911132812,31936870
2025-05-02,1408.3751233126775,1421.024554216323,1403.4945911426703,1414.152099609375,13007841,952.0314875380283,958.0007887427045,947.1968130496268,948.1341552734375,17840404
2025-05-05,1425.3074680112338,1433.773654928142,1421.2238021682567,1425.6063232421875,12685649,956.5700467268101,962.9833580251333,953.2647488384409,955.4847412109375,15068024
2025-05-06,1425.3074785225756,1426.3035005201455,1404.9886054552057,1415.2476806640625,14084117,952.1300492793257,957.112686715781,949.3180830668039,952.9686889648438,17490156
2025-05-07,1415.2476117092147,1418.733688530858,1397.1199392858432,1400.4068603515625,13440169,954.1034146874002,961.355365881208,948.3807795701131,959.8260498046875,21420778
2025-05-08,1398.51446598441,1415.1481063364454,1392.438756100913,1401.4029541015625,16106175,964.364722012384,964.364722012384,946.752746184645,951.3900756835938,34803430
2025-05-09,1379.9884666950659,1389.251519832932,1369.032224808638,1371.721435546875,13668904,942.3127568324845,946.7034204881495,930.8181657127636,932.248779296875,17188796
2025-05-12,1394.430721507353,1433.275577320772,1394.430721507353,1430.7855224609375,10674081,946.0127842578852,966.880737676539,943.3981625785179,965.5487060546875,18618972
2025-05-13,1427.7974767909468,1441.9409399606418,1406.7814377941193,1410.0682373046875,11407896,961.9966686855105,967.7686246091653,947.1967199365026,948.4793701171875,24242102
2025-05-14,1414.3512435205853,1424.2118856620737,1409.8691445094285,1418.7337646484375,5570160,948.2327622761527,952.2287366384547,938.8101397074491,942.5594482421875,15445308
2025-05-15,1419.3313670179805,1455.5865925696291,1407.0802476372012,1448.4151611328125,20177211,943.9901042439285,959.4314088460198,935.85013208818,954.0047607421875,32241458
2025-05-16,1447.4191020051853,1455.1881221330052,1441.542669553187,1450.6064453125,9036695,954.0047801554118,958.9380967138302,951.340777169636,954.44873046875,15868010
2025-05-19,1446.3234565863577,1448.81351147394,1432.4787270944578,1435.0684814453125,6195791,955.5834183781088,959.5300716290252,952.6234284399217,956.4220581054688,10202964
2025-05-20,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,951.1927398071444,954.3993955236706,943.7434439560598,944.6807861328125,23879090
2025-05-21,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,950.6500948788123,960.4674068130723,947.739426083267,950.5514526367188,15132040
2025-05-22,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,944.828766015395,949.2687509312965,939.895449442171,947.1474609375,21306670
2025-05-23,1401.0045498118507,1428.0964217220903,1401.0045498118507,1421.124267578125,6474883,947.246089616049,955.583406549638,944.4834444188342,953.9060668945312,9566072
2025-05-26,1426.3034970063507,1435.2676949623963,1419.430920923106,1429.0924072265625,4842944,954.5966869630639,961.9473401627192,950.6007128758197,957.1619873046875,10802860
2025-05-27,1420.4269591196573,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,952.9193700568147,961.0100208805311,945.3714322062008,950.3047485351562,26162148
2025-05-28,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,947.2953823933067,954.3500488693757,946.0620533045636,948.9234008789062,18157594
2025-05-29,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,951.1433943336576,957.4580633637506,940.9314535555673,950.896728515625,28917794
2025-05-30,1412.3591925541664,1424.9090454066043,1404.0921613404494,1415.2476806640625,13788484,953.0674016093235,961.4047183192448,949.8607459686729,959.480712890625,28748078
2025-06-02,1406.4826830156508,1411.8612262898896,1390.0483195350275,1408.0762939453125,8098668,952.1793523801688,955.09002099665,941.2767355690125,953.166015625,14668822
2025-06-03,1416.6421539546416,1420.8253977642241,1397.8173136420837,1399.908935546875,11252626,956.0767204883472,962.9833634640112,947.1967509482078,949.466064453125,24377584
2025-06-04,1409.0722382665938,1420.0284799827916,1400.506473605418,1417.8372802734375,8126827,947.690059651711,958.6913790708478,947.6407385330224,957.6553344726562,12961542
2025-06-05,1422.3193687346825,1448.913106617055,1417.9368477633755,1436.662109375,13716817,961.0099978567567,966.3873245707182,957.1619871239031,961.79931640625,22255418
2025-06-06,1435.2676355449807,1445.7258660607492,1431.28354772945,1437.7576904296875,8182161,959.0366899431259,984.8379583134906,958.3953347348495,976.1552734375,30127008
2025-06-09,1451.204075048637,1451.70208605586,1439.5506661134996,1443.0367431640625,7885125,984.1966559557253,984.1966559557253,974.7740333489505,976.2540283203125,13202588
2025-06-10,1444.2318404180787,1448.1163503747662,1430.2875329933524,1432.777587890625,7913181,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126
2025-06-11,1440.0485867347081,1462.7578142878924,1437.3592545136698,1443.13623046875,8195700,970.6793107759778,970.6793107759778,960.516691162301,962.1940307617188,11096394
2025-06-12,1447.7179200254843,1451.2039968882907,1428.6939248911115,1435.865234375,8828114,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130
2025-06-13,1418.335338487147,1429.7895915718395,1408.6739736495979,1422.2198486328125,9757276,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762
2025-06-16,1421.223780491138,1436.6621211041454,1418.7337255535563,1432.0804443359375,8458093,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746
