,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS,CMSINFO.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2003-01-22,803.6291822711921,805.5319916256415,779.254795048427,785.3257446289062,720.0,,,,,,,,,,
2003-01-23,800.0046072302649,820.0296177632069,782.8791046932716,806.0755004882812,703.0,,,,,,,,,,
2003-01-24,783.7851973875358,823.6540397980001,783.7851973875358,805.1693725585938,1002.0,,,,,,,,,,
2003-01-27,804.6257368349126,804.6257368349126,770.1935544027879,776.9893798828125,330.0,,,,,,,,,,
2003-01-28,775.6301984920058,779.254638671875,775.6301984920058,779.254638671875,191.0,,,,,,,,,,
2003-01-29,780.3422722945706,810.9234976970738,780.3422722945706,798.9628295898438,522.0,,,,,,,,,,
2003-01-30,814.5929386175842,819.1234888879823,793.8883460036922,805.2147216796875,833.0,,,,,,,,,,
2003-01-31,805.0336396910154,811.8747608222964,793.7525563396558,807.0723876953125,430.0,,,,,,,,,,
2003-02-03,805.532142776032,819.1237987283835,802.8138115855617,815.7711791992188,477.0,,,,,,,,,,
2003-02-04,815.4994047640431,819.1238465629945,815.4994047640431,815.9071655273438,432.0,,,,,,,,,,
2003-02-05,815.4991022886896,817.3113225159979,811.8746618340733,816.4052124023438,420.0,,,,,,,,,,
2003-02-06,824.1071920437282,824.560247124566,810.9685946994357,815.4991455078125,329.0,,,,,,,,,,
2003-02-07,820.0296292617144,824.5601796996244,800.1405017783752,802.8135375976562,490.0,,,,,,,,,,
2003-02-10,788.5876104862826,810.6514246464751,788.4063774050196,796.8785400390625,155.0,,,,,,,,,,
2003-02-11,797.3768912549949,801.0013316697904,783.7852396995121,789.94677734375,262.0,,,,,,,,,,
2003-02-12,801.0014473872131,803.8103669926442,788.4064930044285,792.6652221679688,176.0,,,,,,,,,,
2003-02-13,792.6652221679688,792.6652221679688,792.6652221679688,792.6652221679688,0.0,,,,,,,,,,
2003-02-14,800.0953151861179,805.0336268900282,789.2219926694323,801.3638916015625,157.0,,,,,,,,,,
2003-02-17,797.376947585278,801.9074984238307,790.581121327449,793.1635131835938,352.0,,,,,,,,,,
2003-02-18,801.9074417734893,804.6257720845858,781.0669093884155,789.94677734375,494.0,,,,,,,,,,
2003-02-19,797.2863479864046,806.4380384355852,787.5003140628522,787.953369140625,390.0,,,,,,,,,,
2003-02-20,801.8169616410095,805.5319914482417,786.0506215763213,792.755859375,425.0,,,,,,,,,,
2003-02-21,800.09518688898,800.09518688898,789.2218661158569,791.305908203125,181.0,,,,,,,,,,
2003-02-24,799.1892982644749,815.4992839433418,797.3770776334898,797.8754272460938,347.0,,,,,,,,,,
2003-02-25,810.0169108376779,810.0169108376779,793.7522279819314,806.8002319335938,1063.0,,,,,,,,,,
2003-02-26,792.8462960856324,800.0951765069867,792.8462960856324,797.7846069335938,549.0,,,,,,,,,,
2003-02-27,793.0274397975144,800.7293743773374,791.1245757185854,793.2539672851562,337.0,,,,,,,,,,
2003-02-28,806.4378501400561,815.4989495798319,781.972881652661,808.703125,1125.0,,,,,,,,,,
2003-03-03,814.412111528423,828.1850022771015,802.8139081154397,826.0103149414062,2043.0,,,,,,,,,,
2003-03-04,832.8197390849672,836.5007103074422,824.5375538343984,827.9884643554688,749.0,,,,,,,,,,
2003-03-05,817.1757515542911,832.3597604514147,817.1757515542911,828.3106689453125,195.0,,,,,,,,,,
2003-03-06,828.2184923662372,849.2000162727497,828.2184923662372,845.3810424804688,1513.0,,,,,,,,,,
2003-03-07,837.4213101080139,846.6237420872229,837.4213101080139,838.8936767578125,968.0,,,,,,,,,,
2003-03-10,845.7033913413247,863.7401332599694,837.4212036132812,837.4212036132812,1255.0,,,,,,,,,,
2003-03-11,828.218616626146,837.4210456997697,810.7340013862606,817.9578857421875,890.0,,,,,,,,,,
2003-03-12,819.0621114161071,831.899509999645,809.8136823005394,810.2738037109375,169.0,,,,,,,,,,
2003-03-13,805.2126237443001,811.6543247342545,800.6114087514756,800.6574096679688,158.0,,,,,,,,,,
2003-03-14,800.6574096679688,800.6574096679688,800.6574096679688,800.6574096679688,0.0,,,,,,,,,,
2003-03-17,794.1697472447377,823.6175246628508,794.1697472447377,821.7770385742188,275.0,,,,,,,,,,
2003-03-18,821.7770385742188,821.7770385742188,821.7770385742188,821.7770385742188,0.0,,,,,,,,,,
2003-03-19,805.7183714142683,817.1754026510832,805.7183714142683,807.052734375,98.0,,,,,,,,,,
2003-03-20,786.3935525441898,819.0161743164062,786.3935525441898,819.0161743164062,124.0,,,,,,,,,,
2003-03-21,819.0624095258761,834.6605422489713,819.0624095258761,830.3353881835938,277.0,,,,,,,,,,
2003-03-24,832.8200559375072,832.8200559375072,828.218840158847,830.3353881835938,195.0,,,,,,,,,,
2003-03-25,819.0161749815024,828.2186039138788,819.0161749815024,823.1112670898438,79.0,,,,,,,,,,
2003-03-26,842.0223093716683,846.6235241769779,809.8138057345005,815.1972045898438,802.0,,,,,,,,,,
2003-03-27,828.218788703655,828.218788703655,794.1697940569493,797.7127075195312,500.0,,,,,,,,,,
2003-03-28,824.5375487964641,825.4117906898929,796.0100219965864,802.727783203125,668.0,,,,,,,,,,
2003-03-31,791.4089414598228,802.4518569220528,787.8199714677289,788.4181518554688,272.0,,,,,,,,,,
2003-04-01,788.2338077544758,811.6539937508999,788.2338077544758,804.0159912109375,325.0,,,,,,,,,,
2003-04-02,805.3046996575974,815.1973128021958,802.2219077956878,803.1421508789062,67.0,,,,,,,,,,
