,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2024-05-09,1402.6186490602306,1413.2896685063718,1379.787630710347,1383.88232421875,11009612,3715.6058295864877,3724.0461255143723,3666.8866116609574,3713.917724609375,1726486,1344.0166358308118,1365.1058028380908,1341.474557983215,1355.314453125,6088406,717.83709973452,723.5800151607533,703.4069152466064,704.4776000976562,46281278
2024-05-10,1386.4879762578594,1399.6406275450738,1377.8766636438304,1397.0845947265625,10505096,3716.1687445881325,3726.484662213695,3643.441479536376,3651.740966796875,1672489,1351.0779452607514,1351.925189724819,1330.3181573439954,1341.5218505859375,8777481,709.9042250216206,716.2928456267198,703.8856031439476,709.361572265625,27276608
2024-05-13,1389.6149314683873,1396.6379028351905,1373.8317248456565,1392.394287109375,8456620,3642.9260808887266,3709.0417428021406,3629.327824183131,3702.28955078125,931326,1341.6159637564915,1341.6159637564915,1328.623426347066,1340.1566162109375,3735954,706.4509373389452,720.1655815796556,705.6122976051453,717.9208984375,27047202
2024-05-14,1390.6818338615062,1416.590049599915,1389.738862101979,1409.6414794921875,7188300,3691.2230172569975,3700.413608162642,3650.803283386374,3658.587158203125,1058317,1342.9339671701941,1349.8538575959403,1335.0725919265954,1341.3333740234375,3463230,716.4408878596623,722.9775322143812,715.4789152317669,720.7328491210938,25665142
2024-05-15,1410.063563528233,1419.468926315315,1402.6435067088078,1405.86962890625,5046534,3661.6816503123987,3682.7354534258484,3634.485141704623,3639.080322265625,1115021,1342.5573572737128,1348.0180152167325,1335.5433413149956,1336.861328125,4327544,720.116199874965,720.116199874965,708.3256213801538,709.6575927734375,38931996
2024-05-16,1408.1278405018506,1417.0120356183081,1387.75361519461,1414.8778076171875,14711774,3675.637945909043,3693.018989202287,3630.673611714795,3684.9423828125,2599399,1350.0422978933243,1370.5667157714074,1343.4990234626814,1368.30712890625,9249145,713.3822271543565,721.5221990437014,708.1775543730138,720.3875122070312,34945236
2024-05-17,1412.5948920294334,1426.6408349602225,1402.8668442157614,1425.15185546875,10916476,3701.992673680125,3702.937300542508,3617.9208829280115,3621.7939453125,2765804,1371.7434327729238,1371.7434327729238,1355.0320766083944,1359.78662109375,7542860,713.4562165510583,724.210870736283,713.4562165510583,722.286865234375,20920190
2024-05-21,1415.1260338425998,1431.231803864575,1415.1260338425998,1425.57373046875,11176128,3618.487832180219,3631.8542103330115,3599.0757035999536,3608.66357421875,1908117,1346.323283787107,1360.1630645795747,1344.8169310704366,1350.23046875,6752663,715.3801590157026,725.0494465734148,715.3801590157026,719.6721801757812,43769978
2024-05-22,1425.7226630539947,1457.9838844507517,1425.7226630539947,1449.9185791015625,10281604,3622.644427783305,3628.548346342274,3606.1607332910276,3619.810546875,1311168,1345.1463943780532,1374.52067386965,1344.4402807852039,1369.672119140625,7173285,719.203521164468,723.0268413842214,714.4182283327197,719.8695068359375,39996278
2024-05-23,1447.8340020088174,1481.2615172416956,1444.3100355832012,1475.1319580078125,14608260,3628.2645114562283,3688.7679082914883,3613.6700725144915,3677.857421875,2095742,1369.5779588477037,1391.6558474322132,1365.153026044568,1386.2423095703125,8641428,719.5982164877166,737.8514873644924,718.808897899437,736.3468017578125,40861920
2024-05-24,1472.724715385057,1477.5638984586112,1465.2549777906743,1469.37451171875,7094776,3663.4990864307915,3668.7418115804035,3631.429050950218,3636.341064453125,1309452,1382.3350849297278,1389.1608498646779,1374.5678351761637,1379.369384765625,5277938,733.8308615274302,749.814819731989,733.0908640200075,748.4827880859375,31060206
2024-05-27,1469.3497180106694,1473.990419113941,1450.8119965034373,1455.4774169921875,6629010,3641.536837624862,3691.9327769001197,3628.642772199506,3634.027099609375,1841538,1385.7244045177397,1393.0209118473929,1374.8032036291474,1385.253662109375,5821844,751.5168000055969,762.1974428837648,749.3955099218479,753.6627807617188,29385440
2024-05-28,1457.2144512745626,1467.6373066821805,1442.0764946111178,1445.5010986328125,7820162,3644.370544047232,3655.706066734782,3617.9209911096164,3627.272705078125,1801993,1389.1608228573064,1389.6315652574615,1374.8502998635329,1381.205322265625,6186922,754.846722684579,757.7820820455768,752.2321011517142,755.0440673828125,27908904
2024-05-29,1435.8724890871501,1447.287997987601,1427.8815843874524,1430.1895751953125,7383556,3635.774149635783,3635.774149635783,3589.5819894414226,3593.02978515625,1568095,1379.6518879829935,1379.7460134801906,1365.1529986668554,1366.04736328125,7401634,748.8774560751649,751.763434227272,740.6141508121484,744.0921630859375,35147706
2024-05-30,1424.9532474164846,1429.817270893488,1409.6663684202383,1414.3814697265625,13206858,3567.855604818015,3584.2920197241397,3509.7137762005277,3529.220458984375,2919230,1358.3743695494225,1365.011768697552,1338.3678167520543,1343.9224853515625,9663150,739.6027730570852,751.6400771573121,738.8381451452329,747.3234252929688,33755350
2024-05-31,1420.7841589242364,1431.653659822201,1411.800601617005,1419.8907470703125,31069832,3532.9042615855815,3542.161650427461,3451.4301994032935,3467.677734375,10956800,1353.8619835736356,1379.742614221291,1344.4507812144127,1351.0770263671875,37113815,749.370736784836,757.7573743920395,746.9040786650703,755.5620727539062,74079588
2024-06-03,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942,3526.1032967744277,3543.815050940118,3491.3409811408733,3497.811767578125,2156773,1382.8636553906256,1382.8636553906256,1348.2920640058599,1350.11669921875,10589244,788.8372786068238,788.8372786068238,764.6640286682782,775.615966796875,72637256
2024-06-04,1487.0437791255476,1487.0437791255476,1349.3131842665355,1387.0091552734375,36709098,3495.1196584791387,3537.6278705417226,3392.627636061575,3509.2890625,3395997,1353.09357909204,1358.8555105856897,1304.4532506211224,1338.3526611328125,13736134,768.1174071283333,769.1040704644005,717.3042453208712,731.6848754882812,89531240
2024-06-05,1411.5524616660985,1420.6352601794422,1373.9308915121778,1410.3116455078125,17464890,3510.233230038932,3574.27897395571,3495.1192010613695,3538.9970703125,2799670,1344.594848794161,1380.9430124283645,1344.594848794161,1373.3564453125,9233424,737.062160780223,769.4000136473305,731.2901444599279,765.5520629882812,81631650
2024-06-06,1424.4569533735907,1433.0929853880773,1410.9072166555904,1421.0819091796875,17855722,3571.634109972148,3627.2725390345563,3534.3213495003415,3618.298583984375,4328036,1387.6171483700416,1415.8026912541518,1380.4627967662166,1413.833984375,12660930,772.0147015010076,772.2859977724349,762.9867083301413,769.4493408203125,46422870
2024-06-07,1418.004611799037,1461.1850112482903,1416.0193060772324,1459.1500244140625,18558696,3624.8168128885063,3698.2142761529285,3624.8168128885063,3678.329833984375,4552445,1422.2367255895786,1478.6075738994743,1418.6355184856213,1472.7496337890625,24075302,770.115345809898,781.6099363682906,765.675361251112,776.1832885742188,36712216
2024-06-10,1459.150058153404,1482.3781598703026,1457.2888339961758,1460.5894775390625,9251760,3679.3217405498876,3689.6180814133613,3629.161960387638,3645.03173828125,1734661,1464.7790697698574,1469.1005184048513,1437.8900560410068,1440.2427978515625,6810606,776.5040577255814,779.784725413951,768.4134061980604,770.23876953125,22454058
2024-06-11,1458.20717740815,1462.847878399236,1443.9874724286744,1445.9727783203125,11774902,3632.0901763711736,3665.1048380918546,3628.311669035547,3638.797119140625,1419898,1440.530920339611,1446.6768867495505,1434.67286293827,1436.4014892578125,4853054,767.6240504407497,775.0240252200629,765.7493660748642,771.9653930664062,29545326
2024-06-12,1446.7916974833406,1465.1557773484808,1444.4838278075101,1452.5738525390625,10081742,3659.862044439457,3677.9045088776033,3615.511861543188,3619.479248046875,2177001,1447.2053312805267,1448.8858948702687,1423.9175215369614,1426.270263671875,9564320,776.9973227739393,783.5586575880445,772.7546827700062,776.5780029296875,39280436
2024-06-13,1461.1851486521073,1461.433311890669,1449.3725542618724,1454.4847412109375,9181160,3643.236896058969,3674.598461482482,3638.7026410361236,3663.404541015625,1932323,1435.6813586014816,1445.2845783914581,1430.2555159747842,1434.6729736328125,7307565,780.3273770852536,782.2760131134276,776.5040566032491,779.8340454101562,24120192
2024-06-14,1459.199879544848,1468.8038455887872,1446.518713499826,1466.6944580078125,8157998,3673.6538756786167,3673.6538756786167,3616.031636949793,3619.857421875,1860730,1444.0359353932247,1444.0359353932247,1427.0863483292007,1429.8232421875,4237727,781.4373401835603,788.8373149959045,778.329326673916,787.8013305664062,25540554
2024-06-18,1476.4224025999808,1476.4720837189377,1460.5399547367645,1470.1439208984375,7196766,3614.1898098741085,3629.256562858962,3584.9063758687394,3603.84619140625,1774045,1437.6020550051355,1447.2052751454503,1436.0655632280468,1438.75439453125,5420939,787.8012622589033,794.5105601294592,784.1259056214269,793.1785888671875,32415714
2024-06-19,1476.571240472528,1476.571240472528,1445.3026730272272,1447.9332275390625,8725874,3615.7012556686554,3621.558127260561,3582.922746603089,3591.188232421875,1509050,1445.2844258115615,1455.5118772535266,1437.313707336635,1451.3824462890625,5493456,795.941305047812,823.8145435842582,791.3039754417663,817.869873046875,90131196
2024-06-20,1448.280730003189,1471.9554798675892,1439.446094050177,1462.8726806640625,16113776,3585.8035709865335,3598.981069597492,3570.736818650082,3577.5380859375,2846526,1456.1361637531038,1457.2885031581282,1439.618556511379,1455.2718505859375,7927010,823.7651872236406,829.5124525875813,814.983860042712,823.5431518554688,41408742
2024-06-21,1462.7982011333013,1463.8652545834836,1429.9909727182371,1443.515869140625,31170360,3615.0867577407457,3663.073845227325,3587.7398580494246,3599.736572265625,4642195,1483.697382612351,1495.9414872261423,1463.2424786021215,1471.8853759765625,17301941,825.2698546527171,825.2698546527171,810.6179284522095,821.7672119140625,51630776
2024-06-24,1434.9045699529108,1438.8503408924523,1426.9385064042085,1430.88427734375,8878386,3597.8476118252383,3643.4258585651314,3581.363918973201,3605.451904296875,1702154,1464.0588504809766,1468.428244941943,1455.271881344855,1466.5556640625,5564989,812.5172157896385,826.3798229097616,811.9005512360641,825.0478515625,28544994
2024-06-25,1432.3982039886682,1445.2282918111714,1430.4128980926341,1443.46630859375,7045386,3605.6411180787836,3634.5938422484783,3582.8755160198134,3625.9033203125,1338808,1465.4513439015984,1482.6411308173647,1460.0255012602715,1480.7684326171875,4551525,824.4065232844747,847.025767804676,824.4065232844747,844.2631225585938,74521548
2024-06-26,1435.425808927042,1507.8149506909176,1434.5075565031482,1502.9013671875,22014882,3631.6179924136177,3652.8248194664434,3628.3117983770853,3642.339599609375,1639845,1479.8561366420593,1487.3946405637594,1474.0942048965353,1479.5679931640625,4851004,842.5857736709851,844.041138181783,834.2731473521208,839.40380859375,47596666
2024-06-27,1502.6283145931025,1526.2038207675607,1494.9352546835423,1519.304931640625,28383030,3618.866016957136,3723.7196133764105,3606.6804209733555,3716.30419921875,4526556,1477.40734590662,1515.7722804516513,1471.261378838573,1510.922607421875,14757754,836.7397746618053,845.0770913433391,832.0531241260426,836.7644653320312,55074650
2024-06-28,1519.7764812043604,1569.3842873036351,1519.7764812043604,1553.89892578125,28957336,3700.8591386940006,3740.722345851188,3682.013879060851,3687.96484375,2731571,1510.15438706981,1525.4714758668922,1502.1836676895095,1504.58447265625,8197544,837.4798157900913,841.9198007397313,828.3038589383985,830.671875,26476046
2024-07-01,1551.0450507194453,1567.7960689891884,1544.2454023527885,1548.6875,7724306,3668.930984521538,3780.1135277066987,3668.930984521538,3757.914794921875,2658723,1497.6220524294586,1536.4190819140294,1497.6220524294586,1527.68017578125,6801771,828.7971320491276,842.2651095333842,828.7971320491276,841.2290649414062,21187024
2024-07-02,1557.968834801107,1561.9394466769938,1545.5606726889605,1553.6756591796875,7749246,3772.462155624164,3800.61185331036,3762.023982045802,3794.944091796875,2307449,1532.86588566981,1568.9740856185726,1523.550809426941,1556.72998046875,10493173,846.0637432263002,855.8810546817267,840.0204307746837,853.7597045898438,45921690
2024-07-03,1554.8170660210362,1563.4283787351976,1531.440162014497,1541.019287109375,9049620,3797.399960989219,3803.162277059337,3735.9992153513335,3745.681640625,1821198,1560.5232067482063,1571.086748455425,1542.2770892539197,1562.8280029296875,7269965,883.5569558267186,885.0369507276009,870.5576793248654,872.531005859375,123217802
2024-07-04,1545.5606622734106,1555.983518377374,1539.4062623766438,1542.6075439453125,6837176,3778.3658747158024,3823.2356509992096,3761.598747788845,3798.29736328125,2518001,1563.5960981382616,1594.13438198508,1563.4040806456085,1585.1553955078125,8008311,868.1404005851939,868.1404005851939,850.9231133709549,852.0578002929688,45848658
2024-07-05,1542.4088769403465,1586.755694667964,1536.6267221432645,1576.9532470703125,12269710,3787.953678275629,3803.7761780539627,3767.171887521997,3789.654052734375,1668616,1585.9236853770542,1599.7523453204356,1568.5418810019864,1582.0823974609375,7065022,831.2638253093144,831.2638253093144,810.1492067263514,813.0598754882812,82242548
2024-07-08,1577.3255888697254,1596.9801663885871,1570.898185044045,1589.13818359375,9500806,3799.2895303521054,3808.0273294957547,3757.7732227074534,3772.084228515625,1758882,1577.9050957573086,1599.8964935741276,1574.9281209253115,1595.7191162109375,5880533,811.678583484828,816.4391857049037,802.7246020410699,806.7698974609375,39087800
2024-07-09,1585.8623208770043,1588.7410386525216,1568.887979750272,1578.5911865234375,6960002,3764.3379893103715,3785.072502499781,3754.9862757638116,3764.810302734375,1305801,1594.0384684368905,1600.61665051487,1585.491579421059,1591.3975830078125,5191182,801.6639054458949,812.3691778178521,799.369901303005,807.3372192382812,48550878
2024-07-10,1583.2814308954767,1585.7630632323035,1551.6654591589945,1572.5855712890625,7134578,3763.1102154389605,3781.624995321451,3685.9342421919528,3692.688232421875,2669716,1591.2535253565572,1607.5789990626897,1572.575309683498,1582.8507080078125,9852770,804.1058576798249,809.063864597064,799.5672308205436,802.20654296875,45507182
2024-07-11,1575.8365135146928,1592.4634499565013,1558.9614138424095,1569.036865234375,11940946,3713.3284398600626,3759.615159156207,3679.8887389846327,3706.4326171875,4872189,1590.2931327303997,1598.9360301908912,1576.896688557358,1587.1240234375,8857679,801.1459373403621,802.0832795528332,789.8239996598078,800.1346435546875,44177074
2024-07-12,1572.8586162043875,1593.3569240772113,1562.9320865975437,1584.9937744140625,12924784,3759.6153607360716,3967.3862483978237,3751.3971521774197,3952.272216796875,13509164,1613.340833576749,1651.5136300854847,1600.520559326722,1643.8310546875,17078316,800.1839277769812,808.2745787950348,794.8312914757237,800.5292358398438,56049960
2024-07-15,1592.6620057625546,1594.0517441522056,1573.8512804915936,1585.4901123046875,5329688,4001.156311371623,4005.2180225102193,3926.8610373129627,3938.338623046875,4848030,1657.7076984616265,1659.4363248574064,1635.092186939841,1639.317626953125,6942230,800.9239527377698,804.031966294815,796.8292758573642,800.2332763671875,33375694
2024-07-16,1581.792452589091,1588.24469666931,1557.5965372882695,1564.669189453125,9386838,3940.983388073058,3962.2845399612966,3915.383907085896,3947.076416015625,2029521,1650.4092519603355,1668.943512173137,1632.547287437264,1657.563720703125,6886281,799.5672452078501,802.6505679180453,797.6186093434653,799.0739135742188,28950324
2024-07-18,1564.4210812674708,1582.1895936713806,1546.3795650620239,1575.0177001953125,12298374,3929.6479414580676,4085.5113814437846,3929.6479414580676,4076.58447265625,5613364,1650.7933286237846,1695.3522877574176,1650.7933286237846,1688.2939453125,11248896,793.2773395385489,801.1459557272271,788.9113662252444,796.6320190429688,33717064
2024-07-19,1574.3475621142547,1578.293333314245,1541.3915329908289,1543.7242431640625,13140390,4087.8038739597537,4126.95500501344,4057.363678860647,4073.6015625,3903354,1770.8336868455729,1770.8336868455729,1715.5671113876276,1721.8092041015625,29819116,797.2239068544229,800.677228233124,791.0572615353138,792.9319458007812,26002152
2024-07-22,1525.9557698439748,1526.203933085127,1488.2597977476694,1489.6495361328125,19674376,4071.282574456926,4090.2189918084346,4038.191000209214,4059.3525390625,1896386,1728.7236252048558,1750.6669588687384,1721.8092366549201,1738.9990234375,8462126,797.7172520784763,814.4905276323838,795.5712715150735,810.3218994140625,53744822
2024-07-23,1489.9719903646578,1494.6870915999891,1452.2511804820083,1476.96826171875,18052044,4055.233855032219,4129.748843691779,4039.421761308917,4073.554931640625,2365208,1738.1826974355533,1766.9442924167647,1712.494085746934,1764.015380859375,7113056,812.7885887086006,812.9119216218081,791.7973027922226,798.407958984375,52002152
2024-07-24,1474.0895996286229,1498.4095963901725,1465.552808673545,1484.7109375,11913362,4059.493937233536,4108.349980054808,4041.1257072749645,4077.246826171875,1809793,1764.5915628208677,1769.249100779416,1747.4017766683005,1761.182373046875,6002845,793.3513220807449,799.6906218755655,783.4353677463822,791.3286743164062,61728206
2024-07-25,1470.1189136102262,1489.4508041915794,1466.2227025912728,1481.4351806640625,12519876,4066.595241107577,4112.042638447079,4046.901553853059,4092.6328125,2810342,1747.7859434479678,1758.2534761150766,1740.1033678723722,1752.4434814453125,5815599,785.8772830890329,801.6638951787058,785.8772830890329,797.5198974609375,25535732
2024-07-26,1481.4352554076795,1501.3131545447015,1479.4002684339398,1497.9381103515625,9859940,4118.671036198701,4187.268397348249,4106.409520256929,4154.50830078125,3552210,1752.923709894062,1808.2862957121283,1752.923709894062,1804.3489990234375,11369047,791.7972838101718,800.0605887969758,787.5792741911353,798.2846069335938,43810540
2024-07-29,1500.8416167163412,1516.2774189432153,1500.6679751498336,1508.9317626953125,7538550,4180.21383187482,4195.362964674367,4138.553716676068,4148.11669921875,1746803,1818.465766106095,1827.492816601406,1790.0402575643832,1796.8585205078125,4635931,796.7306475152811,805.0432741154053,788.4920327099303,791.822021484375,51001148
2024-07-30,1505.8792447159437,1513.795627121447,1498.9058340677934,1502.03271484375,8228208,4157.584736158652,4164.117706946695,4097.177294216961,4133.2041015625,1797906,1796.8583403917328,1805.3571660297775,1786.1987904104494,1802.6683349609375,2721265,790.317345854264,806.4739582617092,788.8373508245744,797.0020141601562,54595834
2024-07-31,1492.9499231376883,1499.3524857083617,1490.1208866802617,1494.364501953125,10057346,4118.670902108038,4179.267439518362,4113.936797622856,4152.14111328125,2330091,1802.5242769151237,1810.350924152097,1791.048476651269,1794.1214599609375,5004209,796.2373165488889,803.0946388161857,793.8693004409521,797.1006469726562,37820484
2024-08-01,1500.8913109431162,1506.8472288436842,1493.2479314401046,1504.1671142578125,10764222,4165.443616342355,4184.285259071731,4132.920227203137,4163.26611328125,2202244,1782.453656326238,1793.7855029159562,1771.8901142339544,1779.092529296875,7475014,800.627938629233,814.0219048337823,798.1859108540549,808.471923828125,26215174
2024-08-02,1493.9425575637474,1498.2357327232485,1482.3037269895096,1488.3092041015625,10268248,4132.872664673588,4164.117750110982,4042.9246914447235,4055.280517578125,2811282,1769.8732971519382,1785.7186088193323,1744.0886770658112,1748.938232421875,7400938,804.6239322848401,824.1105327295066,804.6239322848401,818.51123046875,44119238
2024-08-05,1469.1262655731218,1472.9976360481728,1422.7197433328897,1436.6912841796875,17046704,4013.573937057952,4013.573937057952,3891.907447104674,3934.088134765625,2787771,1714.1266318965754,1726.1787193591779,1650.3613476722035,1682.3880615234375,10736703,809.1132611105608,812.0239300120638,789.824004829474,797.1006469726562,41333634
2024-08-06,1444.4590050773538,1466.6447748995176,1440.6620347326755,1445.3524169921875,10236186,3949.14268931395,4031.7999662691227,3939.532087639672,3949.37939453125,2203067,1690.3587800212945,1725.6506144088735,1675.617860395926,1681.619873046875,7690163,804.1305829139676,805.5858871810888,786.0253355957136,789.922607421875,45116050
2024-08-07,1458.2071184913539,1461.6814036613468,1450.7622216985117,1454.062744140625,8174568,4003.158213602941,4019.207010572527,3957.994677970089,3977.073486328125,1237666,1724.7381679213,1726.5628030142375,1692.183231395466,1720.560791015625,5094329,797.7172944045706,804.1306059860544,790.4159617464212,800.9239501953125,42346264
2024-08-08,1446.816580877676,1454.2366377811502,1435.3018303695276,1438.478271484375,12387192,3958.658292455504,4006.9461596918663,3938.775053005237,3950.657470703125,2441283,1709.3251315403352,1709.3251315403352,1658.572136260406,1673.9853515625,6227910,801.1705962949537,815.6252376687839,798.8272709671206,810.3958740234375,33976950
2024-08-09,1449.2732763644294,1465.6520496932055,1445.3026646483625,1463.46826171875,6249776,3992.743994328259,4027.444890101492,3981.9027093939762,4003.869140625,1302536,1700.9703953899302,1710.0934546736023,1686.3254844345618,1700.490234375,4258524,814.9839073123685,820.1885804457108,811.9252750900921,814.0958862304688,26644618
2024-08-12,1459.199797918004,1462.1777566892652,1447.0397996020206,1449.8936767578125,8184584,4005.051951129163,4013.5733382592252,3963.7233160113306,3972.528564453125,936912,1702.698946723047,1731.9407043499043,1697.9452825491308,1726.082763671875,4315329,814.9838233487179,826.7990913723679,812.6898193077751,818.9797973632812,39316196
2024-08-13,1450.0178268110735,1459.2742672925806,1447.28803114191,1452.8717041015625,6265064,3988.956789854147,4008.8400304397005,3960.5521604462133,3973.760498046875,1495593,1738.1827024097588,1738.1827024097588,1718.0640047615366,1726.130615234375,4176918,803.1439511462899,805.3146225179424,789.8980079765901,790.9093017578125,54055042
2024-08-14,1452.7973239887267,1461.1851932386814,1443.0195951522678,1451.1097412109375,6267466,3985.168737449799,4077.1999039105713,3965.42743135513,4066.83203125,3226545,1730.5001411349067,1752.5875458219782,1726.1306294039184,1750.906982421875,7450718,792.5372336839343,796.0891971974215,790.9092152779186,793.1785888671875,32334428
2024-08-16,1457.8598362701878,1469.5235088888628,1447.3377388233519,1467.339599609375,9416902,4118.670675923561,4191.575880991633,4095.0949293450403,4181.2080078125,3457058,1776.5955951852964,1787.9753867685558,1756.9089953467567,1785.1904296875,7335657,803.3905830654421,806.177918901087,794.7572792867222,805.1665649414062,27849246
2024-08-19,1476.6025720306277,1492.3397678065596,1474.6105280885965,1482.4791259765625,13797742,4185.894947757169,4255.249574521071,4156.87498137627,4251.2255859375,2055210,1786.1988792940135,1793.449357119504,1775.8273550396493,1790.8084716796875,2585989,807.9045746403995,807.9045746403995,801.0225621096914,804.895263671875,19502164
2024-08-20,1491.268975771349,1497.9423959482733,1484.0976661921165,1489.9990234375,8411808,4265.427758595415,4322.237007322546,4260.693654534821,4282.75439453125,2212298,1805.405353385153,1810.8791418743747,1794.0735069359491,1797.914794921875,3870333,802.8725499307859,812.0238759013653,802.8725499307859,807.92919921875,31134494
2024-08-21,1487.30978907883,1501.8766102174725,1484.072717714687,1492.7132568359375,7769996,4277.736579801988,4317.503055311436,4253.639804359008,4309.455078125,1896990,1800.6996936229339,1804.4449727328276,1793.0171179008144,1798.3948974609375,1966902,803.1932203742449,806.3752455426795,798.1119406824072,802.05859375,47630904
2024-08-22,1497.0210123494212,1500.5070892244864,1484.720165407205,1492.1654052734375,10445782,4317.503505386495,4318.403170209416,4258.04333501898,4262.587890625,1829872,1809.2464708192063,1818.5136006570308,1795.5138206733318,1805.645263671875,4300287,805.1172807347715,808.2252943260683,803.1439540663039,804.77197265625,21300638
2024-08-23,1497.768063961028,1505.3128818837536,1492.4642955105633,1494.008056640625,9249654,4260.6939984141445,4266.374923745363,4218.087058430003,4226.513671875,1809253,1803.67661383031,1807.9020537953018,1783.3178356718943,1788.2154541015625,5015935,806.1038926835937,806.1038926835937,800.6772446912317,801.6885986328125,20333422
2024-08-26,1500.9802618699923,1516.941539085057,1497.021098650585,1506.5828857421875,8816114,4250.278746663329,4310.0703901887255,4246.491463306979,4263.013671875,1844164,1795.8021261828926,1813.8081635443523,1790.0401942272256,1801.7081298828125,3728589,805.2159251748899,812.9858989531632,805.2159251748899,809.0392456054688,22364266
2024-08-27,1504.4912711730515,1507.4544123852302,1493.485179145279,1494.481201171875,6251156,4265.427753015881,4270.161857070282,4248.195429331919,4257.9951171875,930697,1801.7079786991785,1827.2525181137994,1799.5472543971127,1824.7076416015625,3830679,810.7412543536698,812.714580974844,805.2159036816922,807.9539184570312,35773244
2024-08-28,1499.0131426615155,1501.4782728482842,1487.0608784010915,1492.33984375,9610286,4259.510267771518,4319.8700965173775,4220.2643589002255,4266.421875,1848058,1831.2379582795415,1873.588133022963,1822.1148997127973,1862.1602783203125,6514531,807.9539173658313,808.9405806750858,804.2292392849356,807.6332397460938,26921188
2024-08-29,1497.1205913811584,1530.885760314005,1488.0568158159556,1514.874755859375,38335358,4222.821074859477,4313.715878264525,4222.821074859477,4271.8662109375,2133641,1856.3023384955793,1873.1079727033768,1844.6824662886909,1856.638427734375,7228284,810.0505418236547,811.2345497877237,804.6979056469421,808.3485717773438,49052604
2024-08-30,1527.89778785993,1533.599989641746,1497.3447635789732,1503.6197509765625,41620730,4260.693345971727,4348.037559564147,4249.141947974499,4311.5849609375,3637222,1861.1039704725115,1872.6278340667684,1851.5007508106305,1866.5777587890625,13466759,816.9572296027775,819.9172195651064,799.7646332824804,807.5346069335938,445342100
2024-09-02,1504.8647654458696,1520.7264647058682,1500.6316718721823,1510.2183837890625,11240852,4332.652505910395,4344.014356887433,4272.055967366194,4280.62451171875,1216500,1866.241778093103,1897.3562350526781,1865.7136713170646,1886.5526123046875,5573739,812.4185353190471,812.4185353190471,800.7758609185206,802.6258544921875,34049680
2024-09-03,1515.1984708784905,1516.941509382377,1501.5031683479538,1503.1217041015625,10923800,4280.624760360365,4313.621563619124,4256.812305434149,4272.3876953125,1717263,1888.95326566776,1888.95326566776,1859.6153833595768,1864.2249755859375,4694322,806.1038818486695,809.0391809529892,801.4665524914798,807.7565307617188,37282860
2024-09-04,1494.7301447200666,1511.4633627071519,1493.534966971581,1508.525146484375,11983304,4238.869372185236,4248.384735865379,4200.759836723105,4241.046875,1265505,1844.8744872415468,1850.7324277310104,1824.6597803927025,1846.1708984375,4778310,808.5706125582972,811.4319603519671,805.1172908451134,809.9519653320312,24682744
2024-09-05,1513.0072347057646,1519.7054581926027,1481.1345314015284,1487.035888671875,16264168,4242.704600629275,4259.747377422697,4217.282366116104,4237.92333984375,1688793,1849.8201661965988,1863.0245930805459,1833.8307821972226,1856.4464111328125,4081810,812.0238589250097,813.947864316631,810.0505324148638,811.7525024414062,22876318
2024-09-06,1486.5627588054047,1491.0448575756723,1455.8105811316245,1458.997802734375,19394228,4236.029155230157,4278.636091754635,4203.884403748528,4219.74365234375,1649179,1845.7386933402568,1859.6633609018768,1821.586574089743,1826.38818359375,5848106,808.2252499925564,812.8872099026286,806.1532209716318,807.5592041015625,26029602
2024-09-09,1460.666261949736,1464.07768593117,1449.809597840599,1456.63232421875,9010298,4218.0871166522065,4251.462553433798,4194.890004562873,4212.9267578125,1184938,1815.0084785277315,1844.634387126065,1814.0481565814205,1819.4739990234375,4772612,808.0772497858858,813.2572321563082,804.1799176724811,812.2705688476562,23792914
2024-09-10,1454.6901127162012,1466.1942153054945,1451.7766997689328,1455.7110595703125,10768260,4206.204954860188,4298.519998376398,4204.311312941907,4268.126953125,1385591,1829.3174217997903,1858.2230908792164,1820.770532458395,1836.423828125,6909600,815.9705945420105,815.9705945420105,808.0772877024264,814.169921875,26606646
2024-09-11,1457.2300550346945,1462.9073318760024,1441.7917138302157,1445.7259521484375,9760202,4281.003340307267,4307.419549702135,4233.4727484543055,4241.14208984375,1325919,1838.728280994298,1849.5799652721262,1829.4132055261682,1834.35888671875,5312946,814.1945707781381,815.2305552034559,808.6692201411954,810.9879150390625,22226684
2024-09-12,1451.2039809867947,1480.088617533546,1440.1232367942907,1473.913330078125,22349376,4270.398636628928,4291.5601745835365,4195.6469473824145,4277.45263671875,2742216,1848.6197893164426,1878.773922571952,1834.9832642548035,1873.0599365234375,8555092,815.970556634334,823.8638631072175,812.541925723635,822.1865234375,32424046
