,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2024-03-26,3634.0165571732955,3701.257540323518,3630.6872833100233,3636.361083984375,3440925,694.5978614753975,699.8297331586394,692.1401341445468,693.7218627929688,56844290,388.93390016963383,392.26984629600133,388.93390016963383,390.85321044921875,10669833
2024-03-27,3646.677238477006,3652.7730085811854,3591.2525294851544,3602.037353515625,1968575,692.8215385852401,704.6966236214441,691.7021375713913,701.1681518554688,62168668,390.25910380854657,391.9956391146203,389.756429396083,391.1730651855469,12698464
2024-03-28,3610.6650016041267,3671.5288233376846,3601.661927465741,3635.235595703125,4311783,701.1681292352769,710.8045307526719,701.1681292352769,704.6723022460938,55592142,391.1730814271391,395.9713426482272,390.2591200121909,391.49298095703125,29009002
2024-04-01,3655.304582916496,3688.6907341711717,3646.254801582969,3673.169921875,1569676,709.5878149173326,717.2774734382766,708.4197572494843,715.67138671875,25199570,392.17842745488764,394.23483338215703,389.11667266822633,389.9849548339844,9743648
2024-04-02,3648.083912259489,3666.699547713614,3632.141129095373,3642.26953125,2142666,713.0675733041284,727.5221149937069,712.1428585816917,720.3678588867188,41225446,391.8128590335726,391.8128590335726,388.06565481612205,389.2080993652344,9194659
2024-04-03,3611.5088559037185,3733.4242418469757,3611.5088559037185,3701.820068359375,3973090,716.450076374618,727.9115494819865,716.109420115624,721.414306640625,45584386,389.34520020712586,391.90428066572207,384.7754219498934,388.614013671875,13152268
2024-04-04,3728.6414957560305,3778.1110105154908,3690.519582126367,3754.337646484375,3394637,731.9754091764817,744.6292393883092,731.9754091764817,743.461181640625,88935066,388.9338972480882,390.5790161945303,383.7700572984611,386.37481689453125,19065447
2024-04-05,3730.610939757806,3753.1183964079287,3714.199252617092,3731.783203125,1636819,749.0093625181328,756.5529915753328,744.7022055513205,754.1439208984375,59055902,386.1463241399223,394.55472252991405,383.81572695487466,390.7618103027344,16768902
2024-04-08,3735.3000761758317,3781.8622865716975,3713.7304297404708,3725.5,2302538,756.7720051664586,757.8914061879058,750.2504634550537,752.7081909179688,20482940,391.4472482618613,394.28051978119635,390.94457385997055,392.17840576171875,8844633
2024-04-09,3736.2381554944186,3766.107520484254,3680.9542556869656,3701.1171875,1876992,756.7233110790663,756.7233110790663,749.6420692068525,753.6572265625,21884494,393.412271990678,394.3719126015798,388.9338815526786,389.6650390625,6967273
2024-04-10,3710.3542591400274,3742.052307422326,3674.3424188992844,3736.847412109375,2101965,754.3142814277871,754.3142814277871,746.0649220391629,747.7196655273438,27807400,391.44724267718294,400.1298320033252,389.1166455929887,399.35296630859375,14547618
2024-04-12,3724.0463102085732,3763.76268515537,3700.1321372268762,3752.5556640625,4354821,740.2490112702176,744.5561681914903,736.5745101656407,739.2512817382812,41084208,397.5707980604603,398.25627639020945,391.4472882010774,393.0924072265625,18785009
2024-04-15,3752.555521752734,3811.450077595125,3675.326950485817,3696.099365234375,4200329,728.8361984614614,734.8954117012732,726.1594270943376,727.4490966796875,23415248,391.1730638575208,392.22412088579836,386.5118985063276,389.2537536621094,9083087
2024-04-16,3659.337150142385,3684.376648663715,3622.6219548397376,3631.953125,3051420,723.7016987771374,736.3068713842836,721.3899415012858,734.5304565429688,20744886,386.831769055941,390.2591024836234,386.7860898150879,389.2537536621094,10357752
2024-04-18,3635.704595429841,3691.2229435040135,3610.571222685582,3621.824951171875,3476284,734.7980983246009,739.2025682918519,725.6727413912242,727.4490966796875,34234884,389.34519094310184,390.16773594755756,381.71365795919775,382.8103942871094,22133191
2024-04-19,3599.3174326502835,3612.9626239981167,3564.5245644253832,3588.251220703125,2957749,723.4827148610226,747.0382572891224,720.4165709168466,745.2619018554688,34576434,382.03354071225175,389.5736864841606,380.205646774092,388.2027587890625,17221280
2024-04-22,3598.379760081903,3636.8299998951316,3574.934491903105,3624.263427734375,1728883,757.9643557818745,757.9643557818745,734.0680986992392,735.9661254882812,42298438,390.2591163466751,390.8074989836757,386.92319921401906,388.7054138183594,7386048
2024-04-23,3635.9390541705266,3652.772710601142,3620.5121138030436,3633.735107421875,1807586,742.8284142738174,742.9257276507318,731.6102850251966,733.7273559570312,26827060,388.7054072770841,393.4579601647396,388.522603412523,392.26983642578125,12484384
2024-04-24,3648.083452943258,3655.585938193527,3586.6099186323313,3592.799560546875,1317312,737.3289261268269,740.6140550056098,734.4331696198528,735.7228393554688,22441580,392.31553707695537,393.73217296540156,391.4472838462077,391.99566650390625,6070285
2024-04-25,3574.1840392334375,3632.7502707587055,3573.9965228878514,3612.63427734375,2856271,733.0704121681982,739.616311752735,733.0704121681982,735.260498046875,35445204,393.9149534166353,400.5868165029518,392.08703064360867,399.9013671875,30337038
2024-04-26,3615.400944510773,3635.7046841917695,3566.07223748283,3583.703125,2039178,739.6650141563123,743.6558134751455,732.729742335618,734.7981567382812,24854694,401.4550856562055,405.1566105910282,398.850326015204,402.14056396484375,15342965
2024-04-29,3599.3174341023114,3636.6423454168485,3581.6865473099597,3629.514892578125,1110693,737.3289207914913,746.7949349875348,733.216449914726,744.3858642578125,36093350,403.96846398764586,404.379721983682,397.2051845995297,400.49542236328125,12075706
2024-04-30,3631.2028106924604,3640.3464644642195,3573.0585508105046,3583.046142578125,2203078,744.2398024289921,749.2526892649995,737.2802320622603,739.8109741210938,52307382,402.09483326873476,402.5975076783204,397.66215102986746,398.1648254394531,12528665
2024-05-02,3543.095825813969,3630.3591588386275,3543.095825813969,3623.044189453125,2491044,740.7356535814621,748.0359392606487,739.9326102747762,745.7241821289062,33475006,398.48473777993564,404.51683088911363,397.4336807202778,401.2265930175781,24123523
2024-05-03,3648.2239953859785,3651.4596252829774,3561.4298032069573,3604.38134765625,2962234,746.2108990812835,749.7880273318675,733.5327119903678,739.567626953125,31865242,402.1862629337069,402.1862629337069,394.23483059983744,398.89599609375,23786388
2024-05-06,3613.384573734727,3694.927167103904,3613.384573734727,3677.20263671875,2053831,740.7357053714223,746.819277196089,738.3752913854279,741.0520629882812,28793396,400.3126234420568,402.55183317412144,396.06274501390186,397.34228515625,10753860
2024-05-07,3686.3459757492287,3739.9886966193367,3670.1218064743666,3731.50146484375,2062112,740.7113274497933,741.7334150168236,732.0483570497901,733.021728515625,28480602,399.3072462588027,407.62425659352783,397.75351491542756,402.46038818359375,26969062
2024-05-08,3714.6681858171114,3736.5192209369857,3693.66131770256,3729.626220703125,1247685,728.0574791574124,728.5441648774708,720.465193806477,721.5845947265625,41687862,403.28298749687275,406.43612962055266,400.49542413012136,403.05450439453125,10916481
2024-05-09,3715.606318089679,3724.0466151272376,3666.887093758869,3713.918212890625,1726486,717.83709973452,723.5800151607533,703.4069152466064,704.4776000976562,46281278,402.18626860635175,403.5114880367474,386.92320277397204,388.5226135253906,24314298
2024-05-10,3716.1687445881325,3726.484662213695,3643.441479536376,3651.740966796875,1672489,709.9042250216206,716.2928456267198,703.8856031439476,709.361572265625,27276608,389.80213909836215,398.80459931623363,389.80213909836215,396.062744140625,14524604
2024-05-13,3642.9260808887266,3709.0417428021406,3629.327824183131,3702.28955078125,931326,706.4509373389452,720.1655815796556,705.6122976051453,717.9208984375,27047202,395.97137534114654,397.98210220641056,392.5440414765509,394.6918640136719,7584217
2024-05-14,3691.222770938554,3700.413361230903,3650.8030397651737,3658.5869140625,1058317,716.4408878596623,722.9775322143812,715.4789152317669,720.7328491210938,25665142,393.4579947488926,396.01707528221937,391.675780017891,392.7268371582031,11423749
2024-05-15,3661.6816503123987,3682.7354534258484,3634.485141704623,3639.080322265625,1115021,720.116199874965,720.116199874965,708.3256213801538,709.6575927734375,38931996,393.6864116756191,395.9713004867476,390.0305953709953,390.9902648925781,7856433
2024-05-16,3675.637945909043,3693.018989202287,3630.673611714795,3684.9423828125,2599399,713.3822271543565,721.5221990437014,708.1775543730138,720.3875122070312,34945236,393.0009830334952,395.37725941130304,386.5118949934838,394.3262023925781,23911954
2024-05-17,3701.992923226846,3702.9375501529057,3617.9211268075583,3621.794189453125,2765804,713.4562165510583,724.210870736283,713.4562165510583,722.286865234375,20920190,395.1944821049078,399.85564738527927,391.9956318278254,398.7589111328125,11894830
2024-05-21,3618.4880769854944,3631.854456042576,3599.0759470919206,3608.663818359375,1908117,715.3801590157026,725.0494465734148,715.3801590157026,719.6721801757812,43769978,398.484735231475,399.49008407657504,395.9256549108889,397.3879699707031,11175153
2024-05-22,3622.644183451547,3628.548101612322,3606.160490071024,3619.810302734375,1311168,719.203521164468,723.0268413842214,714.4182283327197,719.8695068359375,39996278,399.71856660848556,403.9227658482658,397.93635202820826,402.0491638183594,11036895
2024-05-23,3628.264270607641,3688.767663426612,3613.6698326347005,3677.857177734375,2095742,719.5982164877166,737.8514873644924,718.808897899437,736.3468017578125,40861920,403.42009785693614,406.6189483040531,398.9874154394711,403.3743896484375,27244733
2024-05-24,3663.4995783587715,3668.742304212367,3631.429538571892,3636.341552734375,1309452,733.8308615274302,749.814819731989,733.0908640200075,748.4827880859375,31060206,403.0544832536068,404.37970255722365,397.8449355502825,398.66748046875,13252938
2024-05-27,3641.5365929797185,3691.9325288692844,3628.64252842061,3634.02685546875,1841538,751.5168000055969,762.1974428837648,749.3955099218479,753.6627807617188,29385440,401.04380974465363,401.1351971930909,393.64076020528995,394.3719177246094,12282545
2024-05-28,3644.370544047232,3655.706066734782,3617.9209911096164,3627.272705078125,1801993,754.846722684579,757.7820820455768,752.2321011517142,755.0440673828125,27908904,394.9203077808962,395.2858865474374,391.4015578418531,392.0870361328125,9668761
2024-05-29,3635.774396680819,3635.774396680819,3589.582233347775,3593.030029296875,1568095,748.8774560751649,751.763434227272,740.6141508121484,744.0921630859375,35147706,388.88819753870166,395.19451110947864,388.88819753870166,393.8692626953125,10832067
2024-05-30,3567.8558516313005,3584.2922676744465,3509.714018991741,3529.220703125,2919230,739.6027730570852,751.6400771573121,738.8381451452329,747.3234252929688,33755350,391.63006488826727,393.86924566680193,386.009229872296,387.3801574707031,21314885
2024-05-31,3532.904510318457,3542.1618998121,3451.430442400017,3467.677978515625,10956800,749.370736784836,757.7573743920395,746.9040786650703,755.5620727539062,74079588,390.03063052557883,392.5897108592454,387.7457415085067,389.7564392089844,29300711
2024-06-03,3526.1032967744277,3543.815050940118,3491.3409811408733,3497.811767578125,2156773,788.8372786068238,788.8372786068238,764.6640286682782,775.615966796875,72637256,396.6568386124209,397.4794126122737,391.7671897218955,393.3208923339844,16116836
2024-06-04,3495.1194153242764,3537.627624429572,3392.6274000370645,3509.288818359375,3395997,768.1174071283333,769.1040704644005,717.3042453208712,731.6848754882812,89531240,396.52177031965385,396.80101565647095,374.97368265988365,386.4690856933594,47791986
2024-06-05,3510.2334721952598,3574.2792205302862,3495.1194421750433,3538.997314453125,2799670,737.062160780223,769.4000136473305,731.2901444599279,765.5520629882812,81631650,392.7985512208221,405.82980402897,389.12189949981456,400.52423095703125,28197030
2024-06-06,3571.634109972148,3627.2725390345563,3534.3213495003415,3618.298583984375,4328036,772.0147015010076,772.2859977724349,762.9867083301413,769.4493408203125,46422870,405.829791944629,407.41213302436523,401.2688535975877,405.27130126953125,32318523
2024-06-07,3624.8165722996846,3698.2140306925203,3624.8165722996846,3678.32958984375,4552445,770.115345809898,781.6099363682906,765.675361251112,776.1832885742188,36712216,401.5481002254475,411.0888154566866,401.26885488700134,408.7618103027344,29543660
2024-06-10,3679.321494112552,3689.617834286387,3629.161717309955,3645.031494140625,1734661,776.5040577255814,779.784725413951,768.4134061980604,770.23876953125,22454058,409.5530068967988,410.48381488403055,405.6901817746213,406.6675109863281,11872688
2024-06-11,3632.0901763711736,3665.1048380918546,3628.311669035547,3638.797119140625,1419898,767.6240504407497,775.0240252200629,765.7493660748642,771.9653930664062,29545326,406.7606160148987,407.50525061130764,402.33930016150435,403.0373840332031,13158571
2024-06-12,3659.8622913039767,3677.9047569591216,3615.5121054162055,3619.4794921875,2177001,776.9973227739393,783.5586575880445,772.7546827700062,776.5780029296875,39280436,400.7569418231023,404.34052174068876,400.43114573978,402.3858337402344,10751658
2024-06-13,3643.23713885556,3674.5987063691045,3638.7028835305373,3663.40478515625,1932323,780.3273770852536,782.2760131134276,776.5040566032491,779.8340454101562,24120192,406.66751056673644,406.66751056673644,400.0122909895558,400.52423095703125,9641349
2024-06-14,3673.6538756786167,3673.6538756786167,3616.031636949793,3619.857421875,1860730,781.4373401835603,788.8373149959045,778.329326673916,787.8013305664062,25540554,401.17580700990004,402.01351357567347,399.36074170092695,401.3154296875,9572809
2024-06-18,3614.1895650327606,3629.2563169969253,3584.906133011182,3603.845947265625,1774045,787.8012622589033,794.5105601294592,784.1259056214269,793.1785888671875,32415714,403.03737898986196,404.1543603703237,398.5695419674905,399.08148193359375,14641141
2024-06-19,3615.7007640544557,3621.5576348500226,3582.922259445668,3591.187744140625,1509050,795.941305047812,823.8145435842582,791.3039754417663,817.869873046875,90131196,400.24496579903524,400.94304962931466,393.77589043943306,394.3343811035156,11329972
2024-06-20,3585.8038156912176,3598.9813152014426,3570.737062326571,3577.538330078125,2846526,823.7651872236406,829.5124525875813,814.983860042712,823.5431518554688,41408742,394.70671932417883,396.98717382381864,392.33316337570244,394.00860595703125,15147549
2024-06-21,3615.087002922448,3663.074093663598,3587.7401013764106,3599.73681640625,4642195,825.2698546527171,825.2698546527171,810.6179284522095,821.7672119140625,51630776,395.59096381210924,395.87020914994883,389.58727754803,390.56463623046875,26176371
2024-06-24,3597.8476118252383,3643.4258585651314,3581.363918973201,3605.451904296875,1702154,812.5172157896385,826.3798229097616,811.9005512360641,825.0478515625,28544994,390.9369661412327,394.61361787534224,390.9369661412327,394.00860595703125,9723008
2024-06-25,3605.6408753024607,3634.5935975227003,3582.8752747763524,3625.903076171875,1338808,824.4065232844747,847.025767804676,824.4065232844747,844.2631225585938,74521548,393.72936061017225,394.66016859976054,390.7042715187919,394.00860595703125,10655609
2024-06-26,3631.618235835589,3652.8250643098772,3628.312041577448,3642.33984375,1639845,842.5857736709851,844.041138181783,834.2731473521208,839.40380859375,47596666,393.72935968027775,396.89410093743857,392.8451024171962,394.6136169433594,11511714
2024-06-27,3618.865541478185,3723.7191241208575,3606.679947095457,3716.3037109375,4526556,836.7397746618053,845.0770913433391,832.0531241260426,836.7644653320312,55074650,394.6135952603717,397.6852643999609,391.96082361688974,396.1494445800781,38438054
2024-06-28,3700.8591386940006,3740.722345851188,3682.013879060851,3687.96484375,2731571,837.4798157900913,841.9198007397313,828.3038589383985,830.671875,26476046,396.05635546638285,398.38336062952527,394.19476903576367,395.4978942871094,18554411
2024-07-01,3668.9312228811477,3780.11377328951,3668.9312228811477,3757.9150390625,2658723,828.7971320491276,842.2651095333842,828.7971320491276,841.2290649414062,21187024,396.8010483258212,400.47770023042045,395.2651988468778,399.3607482910156,13391362
2024-07-02,3772.4619129298726,3800.61160880511,3762.0237400230303,3794.94384765625,2307449,846.0637432263002,855.8810546817267,840.0204307746837,853.7597045898438,45921690,400.2449871714336,400.84999908994706,393.3104927215312,396.0563659667969,11177863
2024-07-03,3797.399960989219,3803.162277059337,3735.9992153513335,3745.681640625,1821198,883.5569558267186,885.0369507276009,870.5576793248654,872.531005859375,123217802,396.6148682361784,399.919202771963,396.05637752597346,398.6626281738281,7435499
2024-07-04,3778.3661175753045,3823.2358967427767,3761.598989570618,3798.297607421875,2518001,868.1404005851939,868.1404005851939,850.9231133709549,852.0578002929688,45848658,400.24500559718945,401.64120289640215,397.4991322255142,399.3607482910156,9478861
2024-07-05,3787.953922306711,3803.7764231043757,3767.172130214255,3789.654296875,1668616,831.2638253093144,831.2638253093144,810.1492067263514,813.0598754882812,82242548,399.31418163243075,403.96819211066986,398.0110563385377,403.6424255371094,13427543
2024-07-08,3799.2895303521054,3808.0273294957547,3757.7732227074534,3772.084228515625,1758882,811.678583484828,816.4391857049037,802.7246020410699,806.7698974609375,39087800,405.0386270748445,413.78815742675266,403.64242981653535,412.9039001464844,21311436
2024-07-09,3764.3382334203675,3785.0727479543702,3754.9865192673674,3764.810546875,1305801,801.6639054458949,812.3691778178521,799.369901303005,807.3372192382812,48550878,416.6271172393411,423.5150613210053,413.2762319022778,421.2811279296875,27489709
2024-07-10,3763.109966642414,3781.6247453008073,3685.933998497865,3692.68798828125,2669716,804.1058576798249,809.063864597064,799.5672308205436,802.20654296875,45507182,422.30497440394987,423.84082376971406,415.6032042617314,420.210693359375,12065662
2024-07-11,3713.3281952652137,3759.6149115124776,3679.8884965924376,3706.432373046875,4872189,801.1459373403621,802.0832795528332,789.8239996598078,800.1346435546875,44177074,418.86102924280897,427.70366090287615,417.6509759051689,426.9124755859375,19556596
2024-07-12,3759.6146640167212,3967.385513175067,3751.39645698104,3952.271484375,13509164,800.1839277769812,808.2745787950348,794.8312914757237,800.5292358398438,56049960,426.912503236289,431.19419667007304,424.3062524940008,427.2848205566406,19693114
2024-07-15,4001.1555672673976,4005.2172776506286,3926.8603070256004,3938.337890625,4848030,800.9239527377698,804.031966294815,796.8292758573642,800.2332763671875,33375694,427.2847724121332,434.1727158121033,425.5627791871847,431.3337707519531,16876907
2024-07-16,3940.9831443093085,3962.284294879995,3915.3836649055647,3947.076171875,2029521,799.5672452078501,802.6505679180453,797.6186093434653,799.0739135742188,28950324,431.3803035660824,434.4519728201184,429.47216640057155,433.3349914550781,13497253
2024-07-18,3929.6481767988807,4085.5116261190287,3929.6481767988807,4076.584716796875,5613364,793.2773395385489,801.1459557272271,788.9113662252444,796.6320190429688,33717064,430.9614860880629,438.31481926756675,430.63569000741666,437.70977783203125,21907158
2024-07-19,4087.804853926967,4126.955994366335,4057.364651530447,4073.6025390625,3903354,797.2239068544229,800.677228233124,791.0572615353138,792.9319458007812,26002152,438.40785446446665,446.2266057465609,436.9185558631909,441.7121887207031,25939326
2024-07-22,4071.282329598796,4090.2187458114163,4038.1907573413023,4059.352294921875,1896386,797.7172520784763,814.4905276323838,795.5712715150735,810.3218994140625,53744822,441.75876374646487,446.27315152086356,433.614245462781,434.26580810546875,18762384
2024-07-23,4055.233368947045,4129.748348674782,4039.4212771190782,4073.554443359375,2365208,812.7885887086006,812.9119216218081,791.7973027922226,798.407958984375,52002152,434.26580514596367,462.9810529532946,434.12618247349457,458.140869140625,56125835
2024-07-24,4059.494423388743,4108.350472060897,4041.1261912304362,4077.247314453125,1809793,793.3513220807449,799.6906218755655,783.4353677463822,791.3286743164062,61728206,461.67791921290376,475.3141836420076,456.69814231888404,459.86285400390625,43693692
2024-07-25,4066.5954836949645,4112.042883745572,4046.901795265646,4092.633056640625,2810342,785.8772830890329,801.6638951787058,785.8772830890329,797.5198974609375,25535732,456.09309104663214,461.6779092226846,451.11331426036946,456.04656982421875,18567567
2024-07-26,4118.671036198701,4187.268397348249,4106.409520256929,4154.50830078125,3552210,791.7972838101718,800.0605887969758,787.5792741911353,798.2846069335938,43810540,459.86288665413383,471.35829062734945,453.6730560146967,467.4489440917969,21534703
2024-07-29,4180.21383187482,4195.362964674367,4138.553716676068,4148.11669921875,1746803,796.7306475152811,805.0432741154053,788.4920327099303,791.822021484375,51001148,470.5205683407357,471.1721309915476,459.8628713024175,461.7244873046875,12978187
2024-07-30,4157.585227320139,4164.118198879963,4097.177778242139,4133.20458984375,1797906,790.317345854264,806.4739582617092,788.8373508245744,797.0020141601562,54595834,461.9571661211897,463.3533633251995,454.8365279309325,456.0000305175781,13891052
2024-07-31,4118.670902108038,4179.267439518362,4113.936797622856,4152.14111328125,2330091,796.2373165488889,803.0946388161857,793.8693004409521,797.1006469726562,37820484,458.373614385957,463.49301427967293,456.55854906003475,461.07293701171875,11982586
2024-08-01,4165.44410487899,4184.285749818174,4132.920711925324,4163.2666015625,2202244,800.627938629233,814.0219048337823,798.1859108540549,808.471923828125,26215174,461.6313905239546,462.3760546322901,456.97737997103144,459.537109375,12114803
2024-08-02,4132.872664673588,4164.117750110982,4042.9246914447235,4055.280517578125,2811282,804.6239322848401,824.1105327295066,804.6239322848401,818.51123046875,44119238,451.25298409269624,464.88922015217565,451.25298409269624,455.25543212890625,22141163
2024-08-05,4013.5736879846177,4013.5736879846177,3891.907205581687,3934.087890625,2787771,809.1132611105608,812.0239300120638,789.824004829474,797.1006469726562,41333634,446.83163592942134,457.86164997554926,446.36621719129073,452.3699035644531,25022076
2024-08-06,3949.142201061965,4031.799467797811,3939.531600575893,3949.37890625,2203067,804.1305829139676,805.5858871810888,786.0253355957136,789.922607421875,45116050,452.6026191959533,457.6754978281909,450.55485925262013,452.649169921875,14251363
2024-08-07,4003.1587050867174,4019.207504026678,3957.995163908957,3977.073974609375,1237666,797.7172944045706,804.1306059860544,790.4159617464212,800.9239501953125,42346264,456.0930950965633,461.3055960404738,454.32458063337543,458.5597229003906,11320399
2024-08-08,3958.658292455504,4006.9461596918663,3938.775053005237,3950.657470703125,2441283,801.1705962949537,815.6252376687839,798.8272709671206,810.3958740234375,33976950,459.8163204658485,463.5395227307948,458.42009380414777,460.514404296875,21349889
2024-08-09,3992.74326394149,4027.44415336694,3981.901980990388,4003.868408203125,1302536,814.9839073123685,820.1885804457108,811.9252750900921,814.0958862304688,26644618,463.5395573573386,463.5395573573386,458.9786187546684,461.5848693847656,9556181
2024-08-12,4005.051951129163,4013.5733382592252,3963.7233160113306,3972.528564453125,936912,814.9838233487179,826.7990913723679,812.6898193077751,818.9797973632812,39316196,457.95473966191645,465.4011447621894,457.95473966191645,460.37481689453125,9425644
2024-08-13,3988.956544779889,4008.8397841438527,3960.5519171170845,3973.76025390625,1495593,803.1439511462899,805.3146225179424,789.8980079765901,790.9093017578125,54055042,461.6313768042684,463.39992082169977,454.4642172856773,456.0931091308594,8056478
2024-08-14,3985.168737449799,4077.1999039105713,3965.42743135513,4066.83203125,3226545,792.5372336839343,796.0891971974215,790.9092152779186,793.1785888671875,32334428,457.9081745197849,464.47035162635643,456.0000373291409,458.140869140625,9609981
2024-08-16,4118.670675923561,4191.575880991633,4095.0949293450403,4181.2080078125,3457058,803.3905830654421,806.177918901087,794.7572792867222,805.1665649414062,27849246,460.2817396441816,469.31051531176115,458.55974631588987,467.8677673339844,13643352
2024-08-19,4185.894466979573,4255.249085777639,4156.874503931808,4251.22509765625,2055210,807.9045746403995,807.9045746403995,801.0225621096914,804.895263671875,19502164,469.82246388684206,474.057606447632,465.0288306148003,466.7508239746094,10591508
2024-08-20,4265.428244901237,4322.23750010525,4260.694140300903,4282.7548828125,2212298,802.8725499307859,812.0238759013653,802.8725499307859,807.92919921875,31134494,466.3319395570424,468.56587282373647,463.2602997527288,464.2841796875,6888634
2024-08-21,4277.737064489385,4317.503544504559,4253.640286316128,4309.45556640625,1896990,803.1932203742449,806.3752455426795,798.1119406824072,802.05859375,47630904,465.40113299398797,473.77837539474945,464.5168757294204,470.427490234375,8801221
2024-08-22,4317.503505386495,4318.403170209416,4258.04333501898,4262.587890625,1829872,805.1172807347715,808.2252943260683,803.1439540663039,804.77197265625,21300638,472.7079312298726,473.3129431304896,466.7507956705184,469.63629150390625,8686423
2024-08-23,4260.6939984141445,4266.374923745363,4218.087058430003,4226.513671875,1809253,806.1038926835937,806.1038926835937,800.6772446912317,801.6885986328125,20333422,470.10172179736895,471.8702364304628,465.35463912442765,470.7998352050781,8195369
2024-08-26,4250.278746663329,4310.0703901887255,4246.491463306979,4263.013671875,1844164,805.2159251748899,812.9858989531632,805.2159251748899,809.0392456054688,22364266,470.9859714327483,472.8475874897276,467.26276881861634,470.70672607421875,8126402
2024-08-27,4265.427753015881,4270.161857070282,4248.195429331919,4257.9951171875,930697,810.7412543536698,812.714580974844,805.2159036816922,807.9539184570312,35773244,472.42870096422115,472.47525168876325,465.40113454893714,465.9596252441406,8260450
2024-08-28,4259.510755261752,4319.870590915642,4220.264841898864,4266.42236328125,1848058,807.9539173658313,808.9405806750858,804.2292392849356,807.6332397460938,26921188,465.77346700783545,467.54201110027503,462.1433658703206,462.88800048828125,8081932
2024-08-29,4222.821074859477,4313.715878264525,4222.821074859477,4271.8662109375,2133641,810.0505418236547,811.2345497877237,804.6979056469421,808.3485717773438,49052604,463.5395558890962,472.56833161488777,462.9345144591377,470.14825439453125,19389694
2024-08-30,4260.694311007412,4348.038544383064,4249.1429103938235,4311.5859375,3637222,816.9572296027775,819.9172195651064,799.7646332824804,807.5346069335938,445342100,467.21619895900704,473.91799878978713,465.58730710072587,467.169677734375,15523349
2024-09-02,4332.651517478462,4344.013365863458,4272.054992758483,4280.62353515625,1216500,812.4185353190471,812.4185353190471,800.7758609185206,802.6258544921875,34049680,469.12436710280446,477.40850809281204,468.47280445752887,474.7557067871094,16497266
2024-09-03,4280.623781915076,4313.620577631577,4256.811332431798,4272.38671875,1717263,806.1038818486695,809.0391809529892,801.4665524914798,807.7565307617188,37282860,474.7556771661306,480.2474233336446,472.75446813038855,474.1506652832031,12481552
2024-09-04,4238.870348246334,4248.385714117528,4200.760804008931,4241.0478515625,1265505,808.5706125582972,811.4319603519671,805.1172908451134,809.9519653320312,24682744,465.40115282136196,474.75572483416937,465.3546315948188,471.311767578125,8739052
2024-09-05,4242.704600629275,4259.747377422697,4217.282366116104,4237.92333984375,1688793,812.0238589250097,813.947864316631,810.0505324148638,811.7525024414062,22876318,473.1733400299588,476.47770400804217,471.9633161786824,475.8261413574219,11318636
2024-09-06,4236.029645395859,4278.6365868505345,4203.8848901946485,4219.744140625,1649179,808.2252499925564,812.8872099026286,806.1532209716318,807.5592041015625,26029602,476.57078709097436,476.57078709097436,462.74837792975984,466.9835205078125,14245025
2024-09-09,4218.0871166522065,4251.462553433798,4194.890004562873,4212.9267578125,1184938,808.0772497858858,813.2572321563082,804.1799176724811,812.2705688476562,23792914,467.26274749161126,477.17578026799583,465.72692758962387,476.33807373046875,14265060
2024-09-10,4206.204473662924,4298.5195066181295,4204.310831961278,4268.12646484375,1385591,815.9705945420105,815.9705945420105,808.0772877024264,814.169921875,26606646,476.477687995446,479.3631543513727,473.54564141627685,478.06005859375,11332248
2024-09-11,4281.003340307267,4307.419549702135,4233.4727484543055,4241.14208984375,1325919,814.1945707781381,815.2305552034559,808.6692201411954,810.9879150390625,22226684,477.50157364424496,483.5517812694099,476.5242149395142,478.7581481933594,15497555
2024-09-12,4270.398636628928,4291.5601745835365,4195.6469473824145,4277.45263671875,2742216,815.970556634334,823.8638631072175,812.541925723635,822.1865234375,32424046,479.4562685547481,484.4825963244237,473.3595101165837,483.5517883300781,19085324
2024-09-13,4289.098667337487,4305.194622601226,4265.428144890812,4282.09228515625,1458786,825.8371886289187,825.8371886289187,817.4752411837702,821.8658447265625,23860532,483.55177740140044,484.0171666381423,476.57076185132354,478.2927551269531,9165077
2024-09-16,4286.258044672285,4304.2947971775275,4255.43921052289,4273.2392578125,1155120,822.383822656841,827.7118283198007,820.9285184448568,824.3324584960938,15172820,480.20089978594154,481.2247797226006,474.4299374611518,475.7330627441406,7821668
2024-09-17,4273.239388269134,4294.590014445038,4228.502101148829,4266.04345703125,1699364,827.8104775064535,827.8104775064535,820.9778464556504,823.2718505859375,20127122,475.68650794774527,478.0135131474731,471.21864144436574,472.6148681640625,10889862
2024-09-18,4257.901071253871,4257.901071253871,4091.213423900801,4115.02587890625,2961779,824.7765131575844,838.1211584780381,824.4065144173259,836.0985107421875,40917342,472.7079419349947,476.94308433487333,470.1482421053882,472.2425231933594,5638729
