,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
1996-07-26,,,,,,3.385392772716566,3.387033734195829,3.307705803808082,3.3350601196289062,149573911.0
1996-07-29,,,,,,3.3427195327842596,3.3618678209515784,3.2048529308220743,3.2190768718719482,264658806.0
1996-07-30,,,,,,3.196099100806029,3.196099100806029,3.05659105707775,3.1156768798828125,385697497.0
1996-07-31,,,,,,3.140295955413391,3.342719123808511,3.088322350239631,3.3087995052337646,527027692.0
1996-08-01,,,,,,3.367338825100655,3.4548732707779117,3.3153654537095414,3.3361544609069824,528798876.0
1996-08-02,,,,,,3.3263069771870586,3.3755448436960913,3.250808606357919,3.33013653755188,461461174.0
1996-08-05,,,,,,3.364602783215751,3.4138411332057217,3.349284543055257,3.364055633544922,316700770.0
1996-08-06,,,,,,3.364602650030819,3.4466663196045104,3.267767890552163,3.3492844104766846,391585865.0
1996-08-07,,,,,,3.326306945971286,3.3542084115254918,3.3060643572469877,3.341078281402588,94900875.0
1996-08-08,,,,,,3.3569438795092243,3.3569438795092243,3.2612029286664255,3.275974750518799,97003864.0
1996-08-09,,,,,,3.27159741837153,3.314270701687591,3.24150784537955,3.301687479019165,131100323.0
1996-08-12,,,,,,3.3230241140230423,3.3678857552884067,3.3071584800150524,3.3367013931274414,147372783.0
1996-08-13,,,,,,3.3268547754256317,3.4029003107959483,3.3235721203102653,3.3755455017089844,134595958.0
1996-08-14,,,,,,3.3443597638399014,3.350924826122033,3.309893003987894,3.3241171836853027,78754594.0
1996-08-15,,,,,,3.3241171836853027,3.3241171836853027,3.3241171836853027,3.3241171836853027,0.0
1996-08-16,,,,,,3.3181004040873985,3.3410782535246812,3.265032734326495,3.2819929122924805,123552930.0
1996-08-19,,,,,,3.2497139901005068,3.2497139901005068,3.091605049016393,3.1058294773101807,217874315.0
1996-08-20,,,,,,3.091057940086523,3.170386352247663,3.0883226793867644,3.1244306564331055,144508045.0
1996-08-21,,,,,,3.1512375005193918,3.1785920553616025,3.1320892145987185,3.163273572921753,90321033.0
1996-08-22,,,,,,3.1791396127563565,3.195005490674612,3.1047353018199257,3.1145827770233154,91377201.0
1996-08-23,,,,,,3.09762386315571,3.1588983037757568,3.088323535308855,3.1457679271698,73141951.0
1996-08-26,,,,,,3.161632129424496,3.161632129424496,3.073550550461561,3.0817573070526123,103289464.0
1996-08-27,,,,,,3.0773806787650004,3.156708597435949,3.034160490656855,3.1129415035247803,208541718.0
1996-08-28,,,,,,3.1402964255064534,3.1703864889518067,3.1074711012433993,3.1452200412750244,74543943.0
1996-08-29,,,,,,3.151237967397089,3.203211580531977,3.138107837646184,3.1572561264038086,115645692.0
1996-08-30,,,,,,3.1567083434846785,3.1774980771617205,3.1386543577417756,3.1709327697753906,63299963.0
1996-09-02,,,,,,3.189533656875957,3.279803836194521,3.1758568668010105,3.246978759765625,149101907.0
1996-09-03,,,,,,3.2819921701884516,3.3027814160949176,3.2059466681852093,3.257920026779175,186708021.0
1996-09-04,,,,,,3.2059471682536755,3.2387722471570846,3.1873460301253824,3.2294719219207764,82553994.0
1996-09-05,,,,,,3.246977906504502,3.2737850614654036,3.2278296251824576,3.2666728496551514,71959604.0
1996-09-06,,,,,,3.270503906872431,3.3098942959404902,3.240960993157462,3.2858223915100098,148461664.0
1996-09-09,,,,,,3.2847279545093664,3.2847279545093664,3.2338486431377333,3.2415080070495605,120594725.0
1996-09-10,,,,,,3.238772321060049,3.2442433302206815,3.200476232246998,3.2311129570007324,116435481.0
1996-09-11,,,,,,3.2250950003180323,3.2387722792150586,3.134825300956635,3.142484664916992,133689336.0
1996-09-12,,,,,,3.1501434022239025,3.1578027652534453,3.1080177589587574,3.144672393798828,125006329.0
1996-09-13,,,,,,3.162179449474071,3.173121223253638,3.1189597478295656,3.1266186237335205,86474900.0
1996-09-16,,,,,,3.118412702017303,3.1211479626823997,3.056043979827512,3.0708158016204834,153840642.0
1996-09-17,,,,,,3.0647980837867457,3.246432292183736,3.063703784301043,3.1638214588165283,105485919.0
1996-09-18,,,,,,3.1950054861947077,3.3246655756811494,3.137560621144944,3.290198802947998,163991068.0
1996-09-19,,,,,,3.282539271969693,3.308799773405226,3.1900809768577902,3.204305648803711,204513326.0
1996-09-20,,,,,,3.205947725863374,3.253544147317319,3.1955526118250757,3.2196245193481445,100490152.0
1996-09-23,,,,,,3.2059465291979574,3.227830073323311,3.1900804110945495,3.2136054039001465,80871603.0
1996-09-24,,,,,,3.227283660188123,3.320836015542303,3.2267365105031893,3.290198802947998,257415178.0
1996-09-25,,,,,,3.3038762137409727,3.341625151818334,3.2628443776654876,3.275974750518799,161112310.0
1996-09-26,,,,,,3.2825394388479583,3.2825394388479583,3.2223598006848064,3.249166965484619,117972999.0
1996-09-27,,,,,,3.249713600013091,3.289651131781068,3.211964666637909,3.2540903091430664,194297474.0
1996-09-30,,,,,,3.2606549942764054,3.3252115683624353,3.2497132227218053,3.314817190170288,170729979.0
1996-10-01,,,,,,3.3257590030813673,3.5396710820153996,3.304970001086635,3.3509254455566406,250180897.0
1996-10-02,,,,,,3.350925445556641,3.350925445556641,3.350925445556641,3.3509254455566406,0.0
1996-10-03,,,,,,3.3481902149225955,3.430253887039044,3.337248440739303,3.416029214859009,315065112.0
1996-10-04,,,,,,3.424783865472031,3.4515910370793015,3.331778636184727,3.3755455017089844,347586666.0
1996-10-07,,,,,,3.3651499122611557,3.370073771612758,3.2300190617207005,3.3170063495635986,360223292.0
1996-10-08,,,,,,3.304970808585955,3.512317630857259,3.277615761100687,3.4647207260131836,458362770.0
1996-10-09,,,,,,3.4028995902000254,3.4411956808596593,3.36460301188468,3.3990697860717773,202858975.0
1996-10-10,,,,,,3.401256865621273,3.5451413257478497,3.393050111322577,3.530369997024536,338497081.0
1996-10-11,,,,,,3.554990361937129,3.602039622027753,3.528729618002964,3.5506131649017334,355437824.0
1996-10-14,,,,,,3.5320126990057883,3.5320126990057883,3.457608148034528,3.490980863571167,201185930.0
1996-10-15,,,,,,3.4783988276998303,3.5763279145797933,3.3383435946456306,3.484963893890381,395675010.0
1996-10-16,,,,,,3.4061822815690945,3.5998523249752576,3.378827963675621,3.4001643657684326,272477252.0
1996-10-17,,,,,,3.3870331266811395,3.3870331266811395,3.272691536501771,3.332324504852295,360709316.0
1996-10-18,,,,,,3.342719983923566,3.358585376153809,3.2989528801962553,3.3120827674865723,201120504.0
1996-10-21,,,,,,3.3120827674865723,3.3120827674865723,3.3120827674865723,3.3120827674865723,0.0
1996-10-22,,,,,,3.3263070265253827,3.413841473292443,3.315912400883319,3.360773801803589,228833224.0
1996-10-23,,,,,,3.4357249302557284,3.5221650752128992,3.4357249302557284,3.499187469482422,162906861.0
1996-10-24,,,,,,3.523259497400322,3.5336541231208813,3.384298583443184,3.4083707332611084,158499931.0
1996-10-25,,,,,,3.393598699540734,3.4455723125805573,3.3870336346772896,3.4324424266815186,86745952.0
1996-10-28,,,,,,3.463078957819116,3.5123173072727676,3.4521371836609163,3.468549966812134,133390244.0
1996-10-29,,,,,,3.468549865437339,3.599851639153867,3.4548728310102037,3.5363893508911133,223253293.0
1996-10-30,,,,,,3.5363893508911133,3.5363893508911133,3.5363893508911133,3.5363893508911133,0.0
1996-10-31,,,,,,3.3651497148595495,3.3651497148595495,3.184062935602742,3.2945752143859863,400824996.0
1996-11-01,,,,,,3.274880922258017,3.3536617077430058,3.2562797815490145,3.287463903427124,371971990.0
1996-11-04,,,,,,3.25244874200216,3.25244874200216,3.156707820923903,3.1813268661499023,301232119.0
1996-11-05,,,,,,3.1627259478526164,3.209775687330203,2.9586613602719836,3.006258249282837,470172221.0
1996-11-06,,,,,,2.899576508019738,2.9023122565897714,2.796176671981811,2.7961766719818115,228277100.0
1996-11-07,,,,,,2.6298608184020416,2.740920236276234,2.6046946196700382,2.7157537937164307,453923127.0
1996-11-08,,,,,,2.7425622871783273,2.8202492687506053,2.7305262106991006,2.8071188926696777,302793004.0
1996-11-11,,,,,,2.768274668452648,2.9641327711602026,2.7359964990157892,2.8295485973358154,299605807.0
1996-11-12,,,,,,2.8295485973358154,2.8295485973358154,2.8295485973358154,2.8295485973358154,0.0
1996-11-13,,,,,,2.832832030166675,2.9652278857961902,2.802741963230381,2.9427971839904785,369382977.0
1996-11-14,,,,,,2.9373262165492684,2.963586233378424,2.856356835695606,2.873316526412964,373701114.0
1996-11-15,,,,,,2.872222172586097,2.915989760508107,2.828455316147656,2.9012179374694824,291567717.0
1996-11-18,,,,,,2.9105186806739765,3.104735366279698,2.8607331786263086,3.098717451095581,605716861.0
1996-11-19,,,,,,3.102000337527776,3.28253949916236,3.0549503403157834,3.127713203430176,596622602.0
1996-11-20,,,,,,3.087228178080652,3.1069236143286254,2.9613976601491134,2.97343373298645,477200877.0
1996-11-21,,,,,,2.987657115773998,3.051119634455136,2.963585218415827,3.006258249282837,493506050.0
1996-11-22,,,,,,2.997506215174617,3.028690093006437,2.981640335646288,2.9991471767425537,325762315.0
1996-11-25,,,,,,2.989846063528804,3.0637029690118975,2.8694865626635457,2.9975054264068604,427719887.0
1996-11-26,,,,,,3.063703172671031,3.205946960087205,3.0089945488324283,3.130995750427246,578153687.0
1996-11-27,,,,,,3.0106351850420765,3.018841697176912,2.934042534750389,2.982733726501465,249218195.0
1996-11-28,,,,,,2.9892990594175024,3.031972341179211,2.987110460921993,3.006805896759033,171730067.0
1996-11-29,,,,,,3.008994372752501,3.0467433063624805,3.0035231205642905,3.0095410346984863,119477805.0
1996-12-02,,,,,,3.0144661330966054,3.0965290845236497,3.0089951233714145,3.045649766921997,173220852.0
1996-12-03,,,,,,3.0418205463496486,3.065892453479764,2.910518990902962,2.9717929363250732,274683053.0
1996-12-04,,,,,,2.870580777809698,2.8886350117962234,2.7857820803950473,2.873316526412964,222468177.0
1996-12-05,,,,,,2.8563568713003726,2.9542859440920886,2.834473320480078,2.9329495429992676,225585274.0
1996-12-06,,,,,,2.954285528310346,3.013371351037355,2.8552621700000835,2.981092691421509,245956226.0
1996-12-09,,,,,,3.0035228130907794,3.0516668527192183,2.9854693163641546,3.013917922973633,208906236.0
1996-12-10,,,,,,3.0079002467033376,3.1731211488126547,2.954285434527341,2.9964113235473633,265425229.0
1996-12-11,,,,,,3.0188419588467195,3.139201708978992,2.9767158268553886,3.12333607673645,240278156.0
1996-12-12,,,,,,3.1386548431330783,3.159444580025242,3.079021868469487,3.089416980743408,259443394.0
1996-12-13,,,,,,3.0795681814756346,3.0795681814756346,3.02267097062725,3.0571374893188477,285127898.0
1996-12-16,,,,,,3.049479281062973,3.1184125773271214,3.043461366481417,3.108564615249634,227655550.0
1996-12-17,,,,,,3.1123950517866596,3.172574697494696,3.003523954571761,3.094888210296631,237497537.0
1996-12-18,,,,,,3.041820158971834,3.146314289031981,3.041820158971834,3.1145827770233154,247591884.0
1996-12-19,,,,,,3.1091112808991315,3.132088880191726,3.0833981776488173,3.1200530529022217,124940902.0
1996-12-20,,,,,,3.1392018891907583,3.2562792359678623,3.1342780299659583,3.23877215385437,336216506.0
1996-12-23,,,,,,3.260655582597004,3.3317774762761063,3.242601595317485,3.3175528049468994,326874563.0
1996-12-24,,,,,,3.329041752887067,3.545142452216323,3.304970338600132,3.3941454887390137,359961587.0
1996-12-25,,,,,,3.3941454887390137,3.3941454887390137,3.3941454887390137,3.3941454887390137,0.0
1996-12-26,,,,,,3.4247825666811478,3.632129595303012,3.424235417064766,3.630488634109497,276814082.0
1996-12-27,,,,,,3.6304886341094966,3.6304886341094966,3.6304886341094966,3.630488634109497,0.0
1996-12-30,,,,,,3.6304886341094966,3.6304886341094966,3.6304886341094966,3.630488634109497,0.0
1996-12-31,,,,,,3.7311528190775562,3.772731555763604,3.58890952869222,3.644712448120117,437155297.0
1997-01-01,,,,,,3.6873853216944967,3.8022740454816057,3.6873853216944967,3.768901824951172,207420124.0
1997-01-02,,,,,,3.7803920090005314,3.7913337849685167,3.6939518569395124,3.712006092071533,236978800.0
