,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2005-12-29,25.701957214699057,25.970070741065708,25.646483707715078,25.77591896057129,16441730.0,139.30676054115082,141.77142062471552,138.61929685981846,140.96031188964844,3461784.0,120.28507444013225,121.69074308968304,119.32118736615456,119.98184967041016,17621552
2005-12-30,25.886861990702634,26.404600812774174,25.720448059845914,26.275165557861328,18216273.0,138.48254699036096,141.77150949383534,138.48254699036096,140.3668975830078,2380248.0,120.88748553168375,121.24492301202045,119.44968556997493,120.35935974121094,13610048
2006-01-02,26.256670455301794,26.395350903952117,24.407609527054532,25.90534782409668,11604273.0,140.79061541420543,141.02966472449353,138.59467627076458,139.10903930664062,1653504.0,120.76702189347688,120.76702189347688,119.40151516105979,119.65654754638672,6648000
2006-01-03,26.062526543968286,26.672717624920345,25.94233869022961,26.46007537841797,19518160.0,138.9161198364633,143.4250412658027,138.6473969660188,142.86781311035156,3396936.0,120.08425966112932,121.08830865495148,119.64448816286841,120.76299285888672,7959936
2006-01-04,26.62648293786358,27.495539884979724,26.62648293786358,27.171955108642578,38979651.0,143.42835240791416,144.24441228751596,141.9610928238921,143.6838836669922,3545616.0,120.93172140794749,123.09644784106193,120.29314015105382,122.70687866210938,12552928
2006-01-05,27.1904532400706,27.495547669716398,26.71894266808163,26.885358810424805,14491269.0,143.84053222941378,143.92296233384323,141.9363988295469,142.79861450195312,1431824.0,123.05624313207122,123.29319476956076,122.14255855920743,122.69076538085938,7556560
2006-01-06,26.99629922424004,27.042527513792894,26.23818472314312,26.894601821899414,29840722.0,143.01614272729387,143.42005200162745,139.47165042915344,140.5926971435547,2965744.0,122.49398124422322,123.29722046549682,121.2188389804514,122.62249755859375,17007808
2006-01-09,27.042535793281015,27.181214111658548,26.51555159070484,26.87611961364746,20201291.0,140.96863897640006,142.6040490685142,138.56497484634244,139.2211151123047,3883272.0,123.29720127324497,123.69480070381917,121.49995379540206,121.92567443847656,16070784
2006-01-10,26.94083466740636,27.08876039638189,26.349136146665018,26.41385269165039,15669323.0,139.30684535278868,140.11466422056938,136.91637285856922,137.86431884765625,3972648.0,122.70481532323124,122.70481532323124,118.91955099323712,119.48783874511719,21501040
2006-01-12,26.44158327629866,26.99630080767067,25.933091839610984,26.7374324798584,16169454.0,136.25697283011024,139.2244568118912,133.1246286271192,137.96327209472656,13919696.0,118.47778093334706,118.47778093334706,110.96950453997712,113.97161102294922,78601776
2006-01-13,26.811398062608493,27.134985166798277,26.561774918062817,26.903852462768555,25544453.0,138.48253350141871,139.30683429607,135.51505064067402,136.1547088623047,3608568.0,114.46156819900679,115.62626485787388,113.69849107768009,114.24469757080078,15359696
2006-01-16,26.81139280972167,26.99629937623462,26.534034058742172,26.663469314575195,11861679.0,136.0920599532042,136.0920599532042,132.09915177029137,132.61021423339844,4804912.0,113.67040171534715,114.66240020441866,111.34100794587036,111.66029357910156,22288528
2006-01-17,26.66346893313615,26.829885060375098,26.2566749321431,26.339881896972656,9281034.0,132.79483599687583,135.1853079049512,132.71240593108013,133.8169708251953,3753056.0,112.45348781608155,112.97358323619773,110.44940993742564,110.93536376953125,15081376
2006-01-18,26.25667417833457,26.33063592272635,25.15648224260802,26.136484146118164,11577962.0,133.6354050267067,134.09787650184185,132.30582473794897,133.7477264404297,3165120.0,111.24861262466997,111.24861262466997,108.44129596100856,110.03973388671875,20814656
2006-01-19,26.256678351433948,26.672717624920345,26.191961814805428,26.46007537841797,12573901.0,134.09776217675795,136.64955896896006,134.09776217675795,136.29115295410156,3574728.0,110.4453905127187,114.007754420223,110.4453905127187,113.2928695678711,17848192
2006-01-20,26.67271966263892,27.27366337240287,26.58951268061691,27.19045639038086,18981739.0,136.67441648868459,137.90159463185995,135.0227619087609,135.76600646972656,3294240.0,114.26079187797724,115.06403118819149,112.5338273610166,112.99971008300781,11981008
2006-01-23,27.171958685937355,28.198188844430423,26.90384517351763,28.087244033813477,35218785.0,135.02263872370094,135.02263872370094,133.0654338644658,133.9622802734375,2280272.0,112.53382232621242,112.53382232621242,109.89116315280758,110.23052978515625,17982992
2006-01-24,28.198190572453587,29.363099068630387,28.03177444511981,28.604982376098633,28205043.0,135.0227335152126,136.178891478034,134.64285505789363,135.65036010742188,1890064.0,111.00765368911937,113.69850491819716,110.84700585454756,113.33503723144531,12704704
2006-01-25,28.688200852723106,29.2521637484835,28.244425834139616,29.168956756591797,25043609.0,136.17884154257194,137.08394450425817,135.7246367951589,136.3605194091797,6365736.0,113.69852011955322,115.06402689598022,112.89930095777011,113.57201385498047,17247776
2006-01-27,29.168948239604667,29.36310002824249,28.60498331093481,28.743663787841797,20144903.0,138.7389498948597,138.7389498948597,136.31101625552026,137.01792907714844,3003816.0,114.66242715267045,116.90747740847837,114.38129335579875,116.586181640625,16767456
2006-01-30,28.7436745376096,29.10424259386768,28.078011955150558,28.706693649291992,14515804.0,137.53326289579087,138.70593347883351,136.43490869548458,136.99647521972656,1383144.0,116.46967389530177,117.43356085167669,114.54792035396324,114.9776611328125,8504976
2006-01-31,28.845359646353522,28.965549679573808,28.48479394185222,28.623472213745117,8126550.0,138.70590858310305,138.70590858310305,136.45635651703103,137.94615173339844,1503160.0,111.71254053618755,116.06810464747859,111.71254053618755,115.67853546142578,4869184
2006-02-01,28.660461124594203,28.910084262452315,28.383100129124987,28.669706344604492,17572381.0,136.7569337739308,138.57375294242505,136.29447272903846,137.63726806640625,3896696.0,115.90743737150689,117.47375409274346,114.74475038177636,115.50782775878906,12155984
2006-02-02,28.660451530444647,28.993281536979808,28.567997163710803,28.789884567260742,19182794.0,137.91308201352766,138.40857811657028,134.58169937005482,135.1713409423828,3135736.0,114.86324001212718,116.87133861373779,113.1483257673855,113.58207702636719,11890224
2006-02-03,28.74367299720441,28.78989910512411,28.0872556720029,28.188955307006836,11485961.0,135.42735802160703,136.07976330166974,133.15633400175872,134.6758575439453,4357520.0,113.57801045368296,113.58203057130955,111.70043902910388,111.92333984375,13423888
2006-02-06,28.188944268180617,29.067246567452386,27.91158333411612,28.974794387817383,20230001.0,134.60148823268653,138.9866257453729,134.30914237154354,138.6612548828125,2894976.0,112.05189695333112,114.46362522692667,111.85911753517341,114.160400390625,8457248
2006-02-07,29.1227279464125,29.954804380826342,28.974802221423662,29.75140953063965,22985982.0,138.73893366355975,139.85380009478476,135.7874288217364,138.25169372558594,7002784.0,114.05997119283506,116.06806927721595,113.67241218461612,115.36925506591797,12724864
2006-02-08,29.769891641160335,29.853098602044106,28.993284549259613,29.43705940246582,12638501.0,137.58269467002467,138.08644681800465,136.45626611620074,137.2936553955078,3332648.0,114.05999779296498,116.87133576673524,113.31098095487795,116.57614135742188,20326704
2006-02-10,29.446303342609248,30.33385301050915,29.446303342609248,30.158191680908203,18429983.0,137.92633233002758,138.57377790952833,135.85350846686887,137.8800811767578,2728200.0,116.06810696753037,117.27296620940784,114.3813040289019,115.03795623779297,23660048
2006-02-13,30.13970947265625,30.48178700775412,28.678951527442127,30.13970947265625,10847303.0,137.8800915764822,137.91312667689562,136.09630704402633,136.34405517578125,2020544.0,114.9435236935101,115.66643893686552,114.46158019793982,114.9455337524414,13821120
2006-02-14,30.1397096834848,30.45404936320634,29.77914390344836,30.241409301757812,16888128.0,137.91308765416792,137.91308765416792,133.2884571699563,133.6650390625,6962064.0,115.05596917244148,115.05596917244148,113.12016492725063,113.33301544189453,13125968
2006-02-15,30.343104942301604,31.748391494911502,30.343104942301604,31.591222763061523,44483164.0,136.087976339357,136.087976339357,132.5451779772448,133.73106384277344,4209320.0,113.25673433596192,114.24873284943152,110.71046983359595,111.4956283569336,28173536
2006-02-16,31.637444847538674,31.896313158858465,30.629705059723243,30.749895095825195,21242028.0,134.19687371287102,135.4191015796601,133.12329872316806,134.54042053222656,5284488.0,111.6502530398847,113.53987529067574,111.35505870060838,111.6944351196289,13848576
2006-02-17,31.064236186722457,31.064236186722457,29.78838500646521,29.917818069458008,23005731.0,136.26148259089544,136.79001399409427,133.7840010892428,134.19691467285156,2923448.0,110.44542355960358,112.37319822537121,110.28477567078961,111.8691635131836,15374384
2006-02-20,29.862344005013743,30.195174048191497,29.141210413478834,30.111967086791992,25354496.0,135.35303111140837,136.67435417289863,134.39507390800694,136.2498779296875,2643608.0,111.85108305846221,113.96560679277843,110.44541415108476,113.59410858154297,12612320
2006-02-21,30.18593538359215,30.66669341323387,30.13970928389012,30.37084197998047,15353239.0,136.67433890975823,137.99566182368943,136.35226443330876,137.58274841308594,2301240.0,113.65837437580636,114.20859140026687,112.61416316245973,113.16036987304688,8554512
2006-02-22,30.32461598034837,30.463296477492303,30.010276303757063,30.250654220581055,12768460.0,137.91308425243298,137.91308425243298,136.36879207190415,137.24085998535156,1156592.0,113.1362364594797,113.25672233430343,111.70245651011048,112.47356414794922,11238448
2006-02-23,30.324610547790943,31.064234605703454,30.25064880127364,30.69442367553711,20856271.0,137.08724217090136,139.55646619967632,137.08724217090136,137.95932006835938,4141584.0,112.85513487031862,114.09613581212773,111.48962790035748,112.23463439941406,18668240
2006-02-24,30.694425912824176,30.694425912824176,30.00102789594387,30.232160568237305,14772511.0,137.93457280935854,138.73892745132494,136.78172161428046,137.91806030273438,1097336.0,112.23258613520011,112.8510763360477,110.457429639559,110.74860382080078,10003424
2006-02-27,30.481782755239607,30.971783741950365,30.241404871238483,30.712915420532227,11539202.0,137.66532179005938,139.97763673314375,137.61577420031475,139.59445190429688,2521112.0,111.24862536809945,114.80496876463627,111.14220009983163,114.48367309570312,19161632
2006-02-28,30.97178795002571,32.47877418732316,30.074992823134995,31.887073516845703,60658759.0,139.9776509166685,140.7208950808278,137.91308379400377,140.45663452148438,2821744.0,114.80500154465933,115.98776960259951,112.55593121995518,113.61620330810547,22055488
2006-03-01,31.8963081898127,32.52498953226569,31.831591671459734,32.145931243896484,26362407.0,140.3905830979541,144.13983950980798,139.3384803581505,143.7104034423828,4506152.0,113.21655735161931,117.07009518409029,112.25267037877829,116.67650604248047,20575840
2006-03-02,32.17367025208735,33.25537173105053,32.17367025208735,32.672916412353516,30503983.0,144.13982495606194,144.85003405325708,142.07195123263094,143.842529296875,3277696.0,116.87128086067716,117.19257647816356,114.26075396860017,114.63426208496094,17470960
2006-03-03,32.54348141046533,32.98725623688366,31.99800919355011,32.21989440917969,18614734.0,143.8590838994371,143.8590838994371,140.17259043641664,140.8662872314453,2124440.0,114.86319684475255,115.74675989740449,112.49565144424778,113.43142700195312,13667856
2006-03-06,32.70990017153101,33.26461765073461,32.18291614894986,32.98725891113281,24737890.0,141.71188670744402,144.76744603621756,141.21639060007533,144.04898071289062,3631584.0,113.41737094752216,115.5419346327944,113.25672311331887,114.66239166259766,10632720
2006-03-07,33.098201293656054,33.449523972889985,32.58970990838882,32.88555908203125,33191291.0,143.7070787109352,144.5196894564286,142.04220906574696,142.4303436279297,1985168.0,114.86320023419142,114.86320023419142,112.57396862113237,113.23664093017578,18575472
2006-03-08,33.00574520661814,33.07970694187867,31.8963081898127,32.145931243896484,25047811.0,143.03320728226606,143.69386874777305,140.80347483617993,142.25363159179688,3813488.0,113.45754631211373,114.35717036788465,111.36912422070492,112.49967956542969,27120256
2006-03-09,32.1459430941858,32.4510375621851,31.267638373870525,32.016510009765625,21289914.0,142.0422832101196,142.70294499249223,139.56480152622217,142.44363403320312,4662712.0,111.93137323659279,114.66238629008699,111.65023953990956,114.1804428100586,14531072
2006-03-10,32.340085657674784,33.19065447347887,32.17366954206536,32.91329574584961,14379869.0,139.72994724563142,146.58431227009206,139.56478182335528,145.6478271484375,6434944.0,114.86321395106764,117.43357957794467,114.14029861850847,117.01187896728516,19642368
2006-03-13,32.91330067848007,33.292356857269,32.28461919007647,32.377071380615234,26359270.0,146.48517130260018,152.57976743274438,146.48517130260018,151.0106964111328,7178552.0,117.51391944482128,119.45775479176615,116.871327950933,117.88340759277344,17846048
2006-03-14,32.691410020729855,33.098201816825785,32.36782299038698,32.524993896484375,15650115.0,150.70513671927262,150.9363621777607,147.91383806640738,148.9097900390625,3477456.0,120.38145121939824,120.38145121939824,116.71065211219587,117.77293395996094,14881840
2006-03-16,32.580460410539786,32.728386076719005,31.68366559183589,32.09970474243164,28989595.0,150.05269685167804,151.94384182762704,149.16906640064826,151.5722198486328,4600064.0,117.91551270574871,118.03599858385404,116.65643135748168,117.34521484375,20640000
2006-03-17,32.358583953016165,33.07971769904982,32.26613175387603,32.46028137207031,21372641.0,151.95211944498087,155.2967177262427,151.95211944498087,153.6863555908203,5932240.0,118.43763119181465,118.43763119181465,115.07004660666423,115.58412170410156,13591168
2006-03-20,32.423295748056255,32.913298924539575,32.423295748056255,32.76537322998047,12866686.0,154.75995296902127,158.14584308200412,154.05800014071994,157.56776428222656,7012872.0,115.46560719799312,119.72277393294522,115.46560719799312,119.15648651123047,14761520
2006-03-21,32.913294370153096,33.4217857158163,32.76536869606325,33.014991760253906,20384118.0,157.56773181600374,159.79746387000378,156.79641251330685,158.16232299804688,5301384.0,119.28103728173139,120.40557231334367,117.47374883806879,118.86937713623047,16013216
2006-03-22,32.913300734150326,33.07971467740158,32.47877104272316,32.709903717041016,9642250.0,158.55878424838036,158.55878424838036,155.3545714510026,156.35877990722656,5121168.0,118.87941250735767,118.87941250735767,116.5098566499475,117.27293395996094,7442064
2006-03-23,32.904050568835736,33.32933500566693,32.737636639486,33.0797119140625,12335431.0,156.90708050166717,158.47615130668385,154.28590723702126,154.7764434814453,2644488.0,117.27296228580734,118.47782148737384,115.66648335038532,116.08617401123047,15045728
2006-03-24,32.561973854421595,34.48499895342611,32.0904633469538,34.3093376159668,37525084.0,155.8334820414409,157.3199699464467,154.35195393494627,156.20179748535156,2917384.0,116.08613578096532,117.07010380486436,115.66644525833549,116.3230972290039,10750080
2006-03-27,34.39255171305007,35.853311825567324,34.07821204204265,35.677650451660156,27296081.0,156.49422083923147,157.73296137357897,155.71464496844567,156.16058349609375,2928432.0,116.87129871164163,116.87129871164163,115.26884049673382,115.6383285522461,9298704
2006-03-28,35.31706897309147,36.611412436342384,35.002729422338234,35.68688201904297,19881999.0,156.90711455357388,157.8155241641472,155.33804340803815,155.88308715820312,3751272.0,116.45765642210388,119.5822594874614,115.86727745468552,118.87942504882812,17541456
2006-03-29,36.2231193554621,36.62066816433687,35.45575959206335,35.723873138427734,26489225.0,155.1728552453043,157.1465833074451,154.1818630883359,156.75514221191406,4284296.0,119.69671126860257,122.2510062519241,118.52197384182848,121.95381164550781,13873744
2006-03-30,36.13067051201125,37.813318092563435,35.982744797955405,37.09218215942383,29641808.0,157.14661798406289,165.9912229205141,157.14661798406289,162.531005859375,5784168.0,122.29720415641142,123.45788102866081,120.97787967748326,122.21286010742188,17695040
2006-03-31,37.258584219625625,37.258584219625625,35.871790707537485,36.08443069458008,16419448.0,161.6886728571981,161.6886728571981,157.73295944958684,158.18716430664062,2920168.0,122.45381344450546,122.45381344450546,119.28101867175506,119.73886108398438,15430112
2006-04-03,36.176893637584605,36.94425560655452,36.05670359274619,36.84255599975586,12306877.0,159.13686377179468,161.53176208491456,158.5587848686278,161.09902954101562,3105672.0,120.4858380329327,126.71093966463424,120.4858380329327,126.19485473632812,25084640
2006-04-04,36.7963341494107,37.8872811075059,36.61142755010266,37.73011016845703,22129206.0,161.06935357060044,161.86214573762527,160.21545099175887,160.9174041748047,2971608.0,127.79539243222904,127.95202019793203,125.31137059000649,126.61864471435547,18142096
2006-04-05,37.81331875574762,38.173884531061,37.68388128140094,38.090675354003906,11937670.0,161.04450290078927,162.28820305988418,158.55876593024922,159.55471801757812,2776928.0,126.71099381018568,127.8355287790241,124.54224779885445,125.09447479248047,15241792
2006-04-07,37.720863741110044,38.55294236105139,35.317084479737716,36.91652297973633,35996950.0,160.87109420683245,164.91764637117268,154.8425573089378,156.0201873779297,7385560.0,135.14701056866699,138.51860527710693,126.70094810030534,127.19293212890625,62828320
2006-04-10,37.351052487426976,37.51746644247751,36.343312549497924,36.814823150634766,22821444.0,156.90707008238408,158.55541691904827,155.25541671309583,156.41983032226562,7034440.0,129.28135505757203,131.32961510974232,127.45197573621802,128.0885467529297,17288448
2006-04-12,36.81481659832966,37.332551008365066,35.3078306683022,35.538963317871094,34873499.0,156.7584141868425,156.90706701953357,145.5932416607567,147.06321716308594,13157376.0,129.52234058892296,130.12074996135982,123.11851705944365,123.5241470336914,27119824
2006-04-13,35.50199208040003,36.149164114344195,33.65293038203405,34.91953659057617,38864193.0,149.0617520929934,151.1015404576976,146.1713580080877,148.414306640625,8601672.0,124.3414264294743,126.29731189322,119.76296305319521,121.24293518066406,41107040
2006-04-17,34.956516713998305,35.77934786953368,34.956516713998305,35.677650451660156,13859045.0,150.71338914360754,157.81549953612824,149.90903465678656,157.44883728027344,9688752.0,125.50614908020673,130.3175547723791,124.5061200064028,129.7211456298828,41311184
2006-04-18,35.77934616140171,36.88878127555922,35.77934616140171,36.57444381713867,14792516.0,163.34856583936264,172.43266201849806,163.34856583936264,165.94992065429688,14778488.0,130.74127247453194,134.42211308925272,130.74127247453194,133.98033142089844,25208544
2006-04-19,36.61142710641979,37.35105349468863,36.167652152490575,36.676143646240234,16998290.0,167.56025813095528,169.29449441520862,165.0001950446765,166.2191162109375,9803312.0,134.54258978895328,134.82372355866156,130.52639307883527,131.6830596923828,14768784
2006-04-20,36.70387853351484,37.3510527084166,36.306329687826114,37.09218215942383,19340917.0,166.80873309149217,167.2265961494635,163.10076928251135,164.3312530517578,6296944.0,131.7312275267466,132.13284712286475,129.97012167570225,131.5946807861328,12678016
2006-04-21,37.35104623154581,37.72085495860819,36.445003862344024,37.05519485473633,24065956.0,165.16543724772995,167.6396122718135,162.27504209589466,165.0878143310547,4973000.0,132.13284446976778,133.526462479282,130.60669003516253,132.6027374267578,15791040
2006-04-24,36.99972723087568,37.794824863571236,36.94425591629133,37.6284065246582,22880069.0,165.00025112405265,165.1373412424325,162.27502175113287,163.45265197753906,5234808.0,132.93606455115201,132.93606455115201,127.9158204215768,128.71102905273438,17742992
2006-04-25,37.628405112463,37.720857299967165,36.334063499505056,36.48198699951172,16646583.0,163.50552502152703,163.50552502152703,156.8245811339738,159.1335906982422,5702208.0,128.91991843802688,128.91991843802688,124.90372160195129,126.1828842163086,20161728
2006-04-26,36.61141293812759,37.43424379015712,36.149147723142214,37.26782989501953,21935977.0,159.2194783837643,161.5317944598771,157.73298947769183,160.40536499023438,7071136.0,126.91176223437938,130.3255279906839,126.51014273363768,129.52027893066406,13430896
2006-04-27,37.4342551145022,38.27558104899547,37.092179806768925,37.49897384643555,37287259.0,160.40529655130817,165.41311158349322,159.38457581434943,160.6943359375,7164848.0,129.80349255065977,129.80349255065977,124.98405594605605,125.8154067993164,30133936
2006-04-28,36.43575944959497,37.42500880425356,35.17839876188944,37.147647857666016,17372348.0,157.48519972485025,164.42214612070103,151.15606075588087,163.35353088378906,5292360.0,126.10855065891882,126.5904941646217,120.52201826658005,126.09449005126953,14637024
2006-05-02,37.81331679981336,38.80256187516494,37.72086021001659,38.36803436279297,25902955.0,163.84408282245846,167.18042604127248,163.5137520103164,166.252197265625,6239280.0,128.09254306183942,129.923932242094,126.59048977653177,127.08247375488281,15986176
2006-05-03,38.46047817576439,39.29255653647965,38.46047817576439,38.62689208984375,20623210.0,167.14730720190548,168.46037353849397,166.4090230454838,167.77163696289062,3148160.0,127.5945780060845,128.19499749333252,126.07645358718806,127.36966705322266,11678928
2006-05-04,38.64537896483693,39.181610317792746,38.37726548593843,38.71934509277344,21768626.0,167.47770196374506,169.94691642798156,166.92440195115387,168.7742462158203,3929824.0,127.3937549820447,129.4982380590506,127.3937549820447,128.9721221923828,7749232
2006-05-05,38.98746458808998,39.18161636417167,38.386518823797125,38.5436897277832,9542176.0,169.7074845870006,169.7074845870006,164.75252153336555,165.71543884277344,2710520.0,129.12069243842063,130.4861989836481,128.1166435081063,129.0042266845703,8049840
2006-05-08,38.94123667045325,38.94123667045325,38.19236741066138,38.423500061035156,9349134.0,166.89958044336188,172.762950167003,165.99117104955835,166.77239990234375,1484712.0,129.9239863919536,130.10471527565184,129.32155677962615,129.65289306640625,4936400
2006-05-09,38.451243107821455,38.645390516818495,37.674635891192715,38.155391693115234,15978362.0,167.80807134077375,168.8320989891509,165.5783381093757,167.2184295654297,1800392.0,129.2010096909988,131.04845962751915,127.76119967710126,130.01026916503906,9276272
2006-05-10,38.27557096178206,38.46047529691866,37.78556788093173,37.915000915527344,7804742.0,168.8320766059301,169.04678961319703,165.35534689630788,166.9574432373047,1978192.0,129.92396298809382,131.40995576415548,129.92396298809382,130.77740478515625,7891680
2006-05-11,38.07218733588634,38.737852004365074,37.53596014998779,37.67464065551758,15955550.0,167.58502491483475,167.58502491483475,165.61129698376374,166.7096405029297,1964024.0,130.64683696444442,131.44003555960205,129.1267030764689,130.7693328857422,8911760
2006-05-12,37.53595548956219,37.60991724461888,36.61142476103328,37.25859451293945,12722892.0,166.07379090823977,167.21838579101782,162.71267943091829,164.8482666015625,2777136.0,129.92391783312343,131.9320154812397,128.1567919027811,130.21710205078125,8930512
2006-05-15,37.14765250025741,37.14765250025741,34.76236388407383,35.317081451416016,22324301.0,163.51374416206784,165.2479808425746,158.55878221776274,161.93641662597656,4034504.0,128.11667124657916,130.48622723515226,124.94387593984568,126.55437469482422,14559856
2006-05-16,35.68689568877831,36.518972064524,34.20764513593011,36.01972579956055,29447887.0,161.85872106235504,164.7524209448355,158.5422084082441,163.07598876953125,2671568.0,126.91178603080542,132.53446009546136,122.93575222794158,126.51217651367188,13823072
2006-05-17,36.426511861658845,37.90576208944069,36.24160530848865,37.776329040527344,29578802.0,164.75247129783543,166.8170386073321,164.3395578359361,166.532958984375,1343368.0,128.1126142305798,130.48618965420414,127.1125854895525,128.8475799560547,10362320
2006-05-18,38.09067476658882,38.09067476658882,34.965761905882864,35.344818115234375,29866198.0,164.33955148165703,165.15712212078492,156.90710945484844,159.02618408203125,4542360.0,128.24115448587827,128.24115448587827,120.48587632439823,121.84937286376953,16559056
2006-05-19,35.520473122420455,36.76859075709833,32.83008827207815,33.264617919921875,27220252.0,161.03620455673007,161.8455187453208,152.90181165989011,156.27613830566406,4868216.0,125.30529890513667,126.30934777456885,117.75686146577846,119.45972442626953,20115264
2006-05-22,33.65291798110161,34.57744848959971,26.811389141604234,31.72064781188965,35166836.0,158.55878461983994,158.55878461983994,144.02422936302128,147.0384979248047,4699416.0,121.47788914318484,124.40971248123752,111.44944880953666,113.40533447265625,21428240
2006-05-23,31.9887629911193,33.42178711276653,30.13970187681802,32.91329574584961,35050963.0,148.6489043085312,154.76002593010415,140.47321457156198,151.1428985595703,5388136.0,113.65837898030216,118.27700568798228,111.30288328145281,116.8974380493164,16092064
2006-05-24,33.1166843141577,34.272347293524746,31.61894614773605,32.19215393066406,43575782.0,154.4296571593038,155.2554842029364,145.34555967934472,147.87754821777344,5705568.0,118.0761723541789,118.11633431756468,112.90330950905769,114.9013671875,18099376
2006-05-25,31.988764885398947,34.19839401477171,30.87932771160467,33.54197692871094,28801946.0,146.99713713971906,156.77492625552807,144.10674399371337,155.0043487548828,5839048.0,115.20870830035818,116.7108956096984,113.94670478187369,115.1496810913086,27061504
2006-05-26,34.022725094252436,35.132162020975805,33.0704590397755,33.87480163574219,31385400.0,156.081284324427,156.90711122561444,152.03473250860853,154.1290283203125,2208184.0,116.83715352291365,121.0994685991889,116.71094913761773,119.4527587890625,14654752
2006-05-29,34.022739154251475,34.38330712853461,32.56198121232436,32.904056549072266,24777105.0,154.0167232632145,154.0167232632145,151.97693476763615,152.82423400878906,2802688.0,119.68681649858227,121.478047765908,119.19829888022072,120.8144760131836,6655264
2006-05-30,33.09820204278061,33.65292172819258,32.3031066838772,32.63593673706055,20419267.0,154.01677573605474,156.5025136392612,151.53929408882598,153.6335906982422,4516056.0,121.07091924672716,125.58970607806096,120.3584978994448,123.20818328857422,16896048
2006-05-31,32.173671864403175,32.173671864403175,29.732910050413043,30.583478927612305,48798406.0,152.0429403014404,152.0429403014404,142.86800836971398,147.23663330078125,5769856.0,120.90806309971703,122.08864688082538,116.0228888330618,118.4593734741211,19133968
2006-06-01,31.064230868404724,31.61895049328635,29.381585954514197,29.61271858215332,42262794.0,150.71339075154697,150.71339075154697,139.56472896992568,141.1635284423828,5942760.0,120.05318178079997,120.70453848086535,114.19504643515278,115.2026138305664,23703648
2006-06-02,29.76989553612224,30.638952722906602,28.965552685356926,30.398574829101562,32989507.0,141.62107643412702,148.64886229652225,139.39959975362754,148.1533660888672,4213560.0,116.02291178554607,118.05840146599425,114.39452004118753,117.48846435546875,16122752
2006-06-05,31.4155561754722,31.4155561754722,29.224417537309428,29.59423065185547,33161794.0,148.15334480671822,149.01220679279118,144.8715095359217,145.97315979003906,3211680.0,118.79119110174958,119.03544989085529,114.40471034739264,114.97464752197266,16765696
2006-06-06,27.73591757964143,29.483278741172008,26.996291528593957,28.207427978515625,47486023.0,144.09026130134808,147.64131647246603,139.5647264927753,144.42884826660156,2971136.0,113.98745113258688,115.77664502954534,111.77080429388123,112.57888793945312,11165872
2006-06-07,27.735927921850152,28.706684728853,27.18120817671993,28.068758010864258,34605282.0,148.64889919219647,148.64889919219647,139.83402027657112,140.7176513671875,5410536.0,112.11476743092939,113.58031994636637,109.91643865777391,112.4913330078125,15958592
2006-06-08,27.920831632131566,28.198190377382584,25.979316020214807,27.301395416259766,46234723.0,142.45516782834332,142.45516782834332,133.05725185461336,136.08804321289062,5360992.0,113.39306522387061,113.39306522387061,106.06327418406492,110.07115173339844,26215328
2006-06-09,27.366117453000093,29.899331938391764,27.366117453000093,29.677444458007812,35639061.0,138.28142800094554,139.72993182028853,134.19689078485158,138.0089111328125,4061912.0,109.23051003278435,115.00519988580301,109.23051003278435,113.7696533203125,14375360
2006-06-12,29.76989494364772,29.76989494364772,28.290644536334934,28.54951286315918,22602998.0,140.3079548407036,140.3079548407036,133.86650664907623,135.3331756591797,3591904.0,113.98742603308497,115.94149619365214,110.93419140719877,112.48930358886719,12858304
2006-06-13,28.29064165773351,28.29064165773351,26.848374470359154,27.042526245117188,31669192.0,133.86648078466843,134.56017708745426,128.91152159461285,129.6844940185547,2736984.0,111.8298003619,111.95192973979796,106.67390910054009,107.43721771240234,14349504
2006-06-14,27.384604186300358,28.475551000309803,26.654225303198935,27.245925903320312,32037299.0,128.99087791809833,134.19358830253267,119.84897656066516,122.524658203125,12786016.0,109.70068397068756,110.68993398934256,99.73899899738481,101.17198181152344,34819152
2006-06-15,27.551022389374246,29.21517729298137,27.551022389374246,28.77140235900879,27212912.0,130.97611775624796,130.97611775624796,123.95659063816406,128.0493927001953,5967360.0,104.21710945848956,112.39978094331627,103.4029132908451,111.01768493652344,19508336
2006-06-16,29.58498695661908,31.008763785018004,29.215173823038644,30.176685333251953,42604674.0,131.3573570545774,142.04153048461552,130.89354999749105,139.5568389892578,8390168.0,112.39972383396625,118.61610642765653,112.39972383396625,114.03421783447266,24844288
2006-06-19,29.779141456301627,30.694426957642555,29.6219705305665,30.426313400268555,19146725.0,139.14271132978544,139.55682654207646,135.5200322614823,138.17864990234375,4294088.0,113.98744285394204,117.6513249456759,112.96969782846043,116.88597869873047,17583840
2006-06-20,29.95479220051975,30.601963962518056,29.26139435500287,29.89007568359375,22065773.0,139.8052691579179,139.8052691579179,132.51684280371364,133.1264190673828,3687920.0,116.34860846496667,116.83712606523945,114.02814986367098,115.77867126464844,11280512
