,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
1996-05-07,5.503431789391319,5.620120107922764,5.482113996318948,5.578606605529785,548608662.0,1.3043289066759787,1.3274826513850095,1.2927519423166602,1.3178352117538452,3642000
1996-05-08,5.4753826346609245,5.688563583484213,5.408061798723878,5.608901023864746,785659868.0,1.234867693349066,1.3506365194744885,1.234867693349066,1.3448480367660522,3234000
1996-05-09,5.503431805221431,5.618998040333527,5.441721394522912,5.472015857696533,609397594.0,1.3448483142721197,1.3487072728724263,1.3043292949713137,1.3139766454696655,2230000
1996-05-10,5.340742294577079,5.445088915274418,5.3082042557111615,5.414794445037842,606288615.0,1.3139764754288328,1.3101175173279114,1.2503036207612181,1.3062585592269897,2742000
1996-05-13,5.486602509277444,5.562898820573806,5.455186557391823,5.529238700866699,398370778.0,1.3062585722428774,1.32169440480037,1.2927521727526616,1.3197649717330933,1424000
1996-05-14,5.520262716950376,5.719979248868316,5.492212419991975,5.682952880859375,651015892.0,1.344848243680249,1.344848243680249,1.3023997013050232,1.3216944932937622,2384000
1996-05-15,5.593193486607656,5.744664030669464,5.476505147399069,5.695295333862305,917242481.0,1.3216944373325845,1.3506366700926777,1.3120470877491013,1.3429187536239624,3216000
1996-05-16,5.7614927884166285,5.845643679804783,5.689685418382095,5.727833271026611,688543503.0,1.3429185655088747,1.416238853695837,1.3564249634395704,1.379578709602356,5342000
1996-05-17,5.610022800392576,5.6773430332378325,5.583094587373725,5.614510536193848,565289312.0,1.3699315284500082,1.3699315284500082,1.3409892942705013,1.3622136116027832,2770000
1996-05-20,5.542702036536685,5.5516781066830285,5.421525389262882,5.438355445861816,326115037.0,1.3409893556718129,1.3429188809743815,1.3120472121719273,1.3139766454696655,1866000
1996-05-21,5.405818152183358,5.475382555435527,5.374401602692976,5.419281959533691,456241191.0,1.3120470951241883,1.3120470951241883,1.2831048622014094,1.2869638204574585,3288000
1996-05-22,5.475381635943403,5.50230924612206,5.431623370297593,5.448453426361084,319336904.0,1.2869638025060541,1.3197649932273499,1.30047011021142,1.3023996353149414,1290000
1996-05-23,5.41255006124524,5.434989939986049,5.376645775736935,5.403573989868164,294687746.0,1.3120471500225757,1.3120471500225757,1.2869638743063168,1.2927522659301758,722000
1996-05-24,5.7015421151456644,5.717959461360941,5.671052310408149,5.700369358062744,236779521.0,1.2927521598713552,1.3120470423807813,1.2927521598713552,1.3062585592269897,946000
1996-05-27,5.652289629245706,5.652289629245706,5.523295743126484,5.532677173614502,385864842.0,1.3062584597334406,1.3062584597334406,1.2831047128914586,1.2888931035995483,2724000
1996-05-28,5.417757171364504,5.417757171364504,5.28993536749426,5.353260517120361,545547298.0,1.28889319832974,1.3120470388782788,1.2734573659672597,1.3081880807876587,2780000
1996-05-29,5.465835439378976,5.734378076612981,5.465835439378976,5.658154487609863,514643772.0,1.3081879997276962,1.3313417468367283,1.3101174326510425,1.3294122219085693,2628000
1996-05-30,5.699198914344662,5.715616265419271,5.518606173105006,5.554959774017334,528103408.0,1.3506365496231902,1.3506365496231902,1.3023995299937905,1.3159059286117554,1608000
1996-05-31,5.634700558571657,5.640564345247369,5.537369217430074,5.590138912200928,445949352.0,1.3159057790304942,1.3236236939335044,1.3004698572196707,1.3178352117538452,972000
1996-06-03,5.699198873676075,5.781285628463361,5.664018030444833,5.761350631713867,488962489.0,1.3178352270208094,1.3506364117410024,1.3178352270208094,1.3313416242599487,1532000
1996-06-04,5.862200759064733,5.897380352391141,5.5760679705769745,5.679263114929199,719201952.0,1.3313419156125474,1.3409892654619107,1.302399682054809,1.3120471239089966,3396000
1996-06-05,5.74610480092302,5.74610480092302,5.592484245053652,5.642909049987793,333800656.0,1.3120472121719273,1.3313420051734612,1.3081882535716205,1.3139766454696655,874000
1996-06-06,5.721478418681576,5.839918767081069,5.69919853488615,5.735550880432129,331038987.0,1.3294121363904987,1.3352006187978032,1.3139763059774292,1.3255531787872314,1244000
1996-06-07,5.654636020461055,5.757831145360921,5.6464273458200624,5.730860233306885,223961286.0,1.3197647883847337,1.3294121363904987,1.3139763059774292,1.3255531787872314,810000
1996-06-10,5.7109256886325195,5.73437895967447,5.65229157131809,5.679263114929199,181533533.0,1.3371301684057257,1.3371301684057257,1.3216943366442166,1.32748281955719,1720000
1996-06-11,5.65229088290384,5.687471098418549,5.603038831772429,5.634700775146484,245694726.0,1.3390597278034821,1.3390597278034821,1.3120470215263862,1.3236238956451416,2108000
1996-06-12,5.722652060930025,5.7801127884601735,5.678090411908023,5.720305919647217,200355457.0,1.3313416605425523,1.3680018037580426,1.3274827029411749,1.3544954061508179,3314000
1996-06-13,5.710924453245943,5.74258639362712,5.679261886391865,5.698024749755859,116946606.0,1.3544954090848185,1.4972770246546838,1.350636451475082,1.495347499847412,14640000
1996-06-14,5.722651984175509,5.7695591473782075,5.7038884924214655,5.757831573486328,122670207.0,1.5146425681370206,1.6091871850755306,1.5146425681370206,1.5609501600265503,18072000
1996-06-17,5.775422340616142,5.775422340616142,5.665191277598636,5.679263114929199,107843741.0,1.5628795241765365,1.5937511875858146,1.4857001816437132,1.4934180974960327,13624000
1996-06-18,5.652289897148492,5.652289897148492,5.467007419319289,5.533850193023682,191150360.0,1.4856999589152604,1.504994837658285,1.447110385438812,1.4779820442199707,9416000
1996-06-19,5.535022567377803,5.558476458978346,5.3251140590374995,5.368503570556641,239238694.0,1.5185013696873175,1.524289852577702,1.4567580428822269,1.4664053916931152,6844000
1996-06-20,5.32394200508198,5.40016558770109,5.2653079017076925,5.376712322235107,284643785.0,1.4471104967180244,1.4664052849399698,1.4278157084960788,1.4528989791870117,5962000
1996-06-21,5.345050945385176,5.3802305340522425,5.197293227382256,5.227782726287842,353062318.0,1.4278157433887642,1.4528990146926772,1.410450387562238,1.420097827911377,4728000
1996-06-24,5.185566705329712,5.230128667136816,5.103479326073733,5.183221817016602,307595608.0,1.4316746488671424,1.4316746488671424,1.3892260232862024,1.4123798608779907,3862000
1996-06-25,5.206674814268014,5.2301283947247805,4.972139636173296,5.074162006378174,349199902.0,1.4181679582251145,1.42009748262772,1.393084693019967,1.4046616554260254,8000000
1996-06-26,5.105824073923869,5.105824073923869,4.952204458836255,4.97683048248291,296123198.0,1.4857002789580576,1.5532321850964588,1.4857002789580576,1.5107835531234741,28122000
1996-06-27,4.931095258849755,5.112859452397198,4.870115962066405,5.065952301025391,538798574.0,1.5088538452254456,1.5223601503893356,1.4683347457241687,1.5165717601776123,15964000
1996-06-28,5.112859645974691,5.200810479817627,4.961584938473324,5.009664535522461,759474427.0,1.5281485510487978,1.5628792584847786,1.508853764698141,1.539725422859192,29918000
1996-07-01,4.949858584208717,5.1058240256353935,4.843144876373095,4.895915508270264,553501802.0,1.5474435841894116,1.5532319746712009,1.49534751782446,1.5069243907928467,22668000
1996-07-02,4.899434198387447,4.946341047900556,4.761058538130882,4.792720794677734,568077589.0,1.5146423401090878,1.53586665369669,1.495347551395272,1.5030654668807983,12078000
1996-07-03,4.72587656532766,4.736431065266696,4.420981666806837,4.47140645980835,645479950.0,1.4953479270757044,1.504995369858771,1.4779825668681172,1.487630009651184,15710000
1996-07-04,4.391665875132321,4.592193287104808,4.32013237505696,4.454990386962891,806775714.0,1.4779821812583536,1.5088539349067391,1.4567579598807994,1.4895590543746948,18954000
1996-07-05,4.497206439680548,4.538250443326673,4.328341901326475,4.388147830963135,595286753.0,1.487630009651184,1.5088543285710312,1.4857004842926376,1.487630009651184,6138000
1996-07-08,4.478443344049171,4.854872116863501,4.375248221688148,4.422155380249023,347866683.0,1.5165718127033665,1.5165718127033665,1.487629584627939,1.495347499847412,3854000
1996-07-09,4.386974909400891,4.854872177387349,4.03399971146659,4.2052106857299805,541834730.0,1.4953475155913936,1.4972770404189806,1.4741232025119761,1.4799116849899292,6828000
1996-07-10,4.057452642431174,4.220454916096294,4.036344894044515,4.133676528930664,479966058.0,1.470264129524681,1.4856999589152604,1.4567578248103246,1.4779820442199707,7834000
1996-07-11,4.1864466506950855,4.280260323283494,4.1172589966829465,4.144230842590332,458245222.0,1.4760526115485486,1.4914884409391278,1.4760526115485486,1.4779820442199707,2592000
1996-07-12,4.116088394625002,4.126642273867605,3.9530866694480618,3.9894399642944336,688976239.0,1.4721936875927375,1.4818410351782674,1.4586872905672326,1.4741231203079224,2400000
1996-07-15,3.9636396088003227,4.4092560907946226,3.895624379117909,4.211073875427246,1448889005.0,1.470264129524681,1.483770526243838,1.4567578248103246,1.4779820442199707,5116000
1996-07-16,4.690698430737743,5.092925734563612,4.690698430737743,5.08588981628418,858611628.0,1.4760527092506446,1.4953474972660188,1.4548283964313293,1.4683347940444946,6754000
1996-07-17,4.901779935756083,5.370849735110533,4.822038376837609,5.1761860847473145,1115459465.0,1.464476061449332,1.4664054945449119,1.3969441550124417,1.4548286199569702,11164000
1996-07-18,5.252408813169932,5.43534578692865,5.252408813169932,5.42596435546875,848594275.0,1.4471100895236262,1.46447544003944,1.4297447390078126,1.443251132965088,4170000
1996-07-19,5.475217005814749,5.698025244517578,5.475217005814749,5.694507598876953,393554662.0,1.4471106188655167,1.456758059793213,1.4278158290149396,1.4509695768356323,4696000
1996-07-22,5.511569326939865,5.809428990407185,5.262962334876016,5.610074043273926,405630663.0,1.4760527627895423,1.4760527627895423,1.4316747027421115,1.4471105337142944,1726000
1996-07-23,5.816465452328374,5.891516910461976,5.54323178572455,5.658154487609863,488003187.0,1.4490400569539836,1.4490400569539836,1.410450387562238,1.420097827911377,7390000
1996-07-24,5.512743236279116,5.512743236279116,5.092925816743922,5.106997966766357,447774126.0,1.4123800901314396,1.4123800901314396,1.3409892249764106,1.3969441652297974,12120000
1996-07-25,5.061263463073379,5.136313984105144,4.852527370978097,4.877153396606445,593621628.0,1.3892261641194261,1.4085210460694086,1.3815082481413594,1.3930851221084595,5084000
1996-07-26,4.8548734055708,4.958068555324575,4.746987225479271,4.879499435424805,534079089.0,1.3815080901886259,1.4162388001238562,1.3757196998692909,1.4008029699325562,13278000
1996-07-29,4.945168228339743,5.118723777628066,4.915851175537776,4.97683048248291,442365624.0,1.4085211319072344,1.4837708632816473,1.3950147321201054,1.3969441652297974,8280000
1996-07-30,4.904123931196476,4.925232308167222,4.728222564780064,4.845490455627441,411938248.0,1.3892261954460903,1.3892261954460903,1.2695984030836673,1.3641430139541626,24798000
1996-07-31,4.878326609211189,5.0835450879568524,4.6391009801240335,5.014357089996338,419615464.0,1.3352004678515352,1.3699310823545974,1.2946813715955645,1.3583542108535767,5940000
1996-08-01,5.111687463287344,5.159767065739658,4.892397828932628,4.922887325286865,573738171.0,1.3699313402175903,1.377649256004352,1.3506365507506861,1.3699313402175903,2194000
1996-08-02,4.906470201831289,4.959239896076533,4.819691798151532,4.856044769287109,363985756.0,1.3988733433732936,1.3988733433732936,1.35449528879988,1.3834375143051147,1644000
1996-08-05,4.8454912101462275,4.875981023132504,4.762231386225278,4.780993938446045,229500029.0,1.3699312537339612,1.4278157104852471,1.3699312537339612,1.3950145244598389,2908000
1996-08-06,4.7610584628641055,4.9135062695355245,4.71766925969755,4.830246448516846,330688876.0,1.3911555326587108,1.4664052509842374,1.3911555326587108,1.45675790309906,4700000
1996-08-07,4.849009928110443,4.960414380891541,4.81969286793546,4.938133239746094,305888471.0,1.4278158324435266,1.4451810973483372,1.4085210425466173,1.422027349472046,1362000
1996-08-08,4.969794611006781,5.000284110063697,4.819692003996345,4.841972827911377,287014731.0,1.427815660533434,1.4336040508031724,1.4085208729596317,1.4143092632293701,742000
1996-08-09,4.85018294670192,4.91116196296605,4.80796711428996,4.880672454833984,237997904.0,1.4027323722839355,1.4181682021404889,1.3969438900853264,1.4027323722839355,656000
1996-08-12,4.901780263346467,4.93813324257179,4.8572186075031425,4.879499435424805,193398067.0,1.4104503550588998,1.4104503550588998,1.3892260419827873,1.3950145244598389,1660000
1996-08-13,4.866598839275332,4.947513772796255,4.8501814890390005,4.907642841339111,196437024.0,1.38922607567371,1.3988735160344925,1.3795787273177373,1.3911556005477905,1678000
