,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2024-10-04,4000.318271301223,4069.436196462167,3999.4186065272825,4026.119140625,2965463,474.70916243329543,481.5505850504167,466.8438893596582,468.70550537109375,18930962
2024-10-07,4046.6177563169667,4068.7261168182736,4004.484226222508,4045.623779296875,1472619,471.9167568584212,479.31664050572476,471.68406223740055,474.89532470703125,17114457
2024-10-08,4045.386749254377,4051.8249459382696,3980.3875920827627,4027.065673828125,1541867,474.70916262824323,477.08271861882434,470.9859601036691,472.801025390625,9868331
2024-10-09,4033.457373684306,4066.5961079751396,4020.864839579762,4026.782470703125,1082504,474.52300307966124,474.52300307966124,456.6050454275096,457.67547607421875,24874940
2024-10-10,4027.065743241721,4065.506761861307,3975.322076727874,4002.59033203125,2378875,461.07292157165,461.35216692010636,455.58117505154325,458.00128173828125,13292273
2024-10-11,3922.6788421196575,4016.3669515997326,3893.7536496314738,3928.54931640625,5759183,458.88553006277044,459.76978731576037,453.6730289927351,454.41766357421875,14949380
2024-10-14,3919.837957643063,3943.8871125530773,3902.9847329926533,3916.666015625,2137590,457.0239270306357,464.4703615554793,454.83654444829324,462.56219482421875,6970606
2024-10-15,3911.364023062213,3948.1957233726384,3877.231316907688,3897.871826171875,2759474,463.5395431890202,464.84266846423816,460.2817300009753,464.0514831542969,8347216
2024-10-16,3867.7630170426546,3896.167641402821,3850.909560357471,3877.183837890625,2359151,461.67793639321064,464.3307377203826,458.28050046536174,459.0716857910156,6939430
2024-10-17,3894.0845506582914,3910.3228978529323,3875.2902957519555,3890.48681640625,2522659,460.7471349200635,460.7471349200635,454.2315378220923,455.0692443847656,7669729
2024-10-18,3881.944647481302,3935.238244757566,3872.4533402747466,3913.313232421875,2361000,454.92962162837006,457.5358722670346,445.295833910263,453.021484375,22616838
2024-10-21,3922.3776803062365,3929.3538837407996,3862.9620049373275,3872.31103515625,1595450,453.0214708169555,453.85920685423713,444.3184618732703,450.1825256347656,7680088
2024-10-22,3859.165723179126,3881.7550819217454,3802.550165255864,3811.234619140625,1928049,450.1825341028487,454.6038499942979,447.52973276804886,448.4605407714844,12772970
2024-10-23,3796.143361546141,3904.2965301967497,3791.919544419266,3859.40283203125,1966476,447.7159128151993,449.85674470503926,446.3197155392319,447.11090087890625,10553961
2024-10-24,3800.3190972749544,3871.503895550584,3800.3190972749544,3841.98583984375,2676744,448.6466834538993,449.0190007298163,437.4770471770943,439.0594177246094,13596626
2024-10-25,3850.670942439126,3883.8430156937015,3827.5595160672574,3851.1455078125,1759676,442.8756969116362,459.3509061803578,441.38642779120835,448.9259338378906,32154050
2024-10-28,3861.9653632236445,3923.7063623671393,3844.928513292037,3882.75146484375,1532534,448.6001588146549,452.27684006531985,443.0618910761679,450.6479187011719,8946214
2024-10-29,3887.497254393904,3894.7580119042254,3853.5658302619245,3867.945068359375,1445885,451.4390938460629,455.34846963211504,447.9951367963455,454.1849670410156,7131161
2024-10-30,3867.7074369038137,3898.0796180034267,3853.517979890609,3876.866455078125,1935002,454.184973007894,459.11822877893854,452.83529700456427,457.5358581542969,6640080
2024-10-31,3862.9624053147227,3870.840237399569,3758.5580159818924,3766.578125,3740372,457.9547336726039,458.8855416729211,451.1598618201317,454.9761657714844,8111694
2024-11-01,3786.889338989994,3795.5262896074955,3773.791288560614,3781.526611328125,154895,457.0239381563187,458.04781813468816,455.4415674625382,456.37237548828125,1517892
2024-11-04,3764.5371079100955,3788.834714578836,3714.1856783834955,3762.496337890625,2269192,459.30436247116853,459.30436247116853,446.3662114156426,451.0667724609375,8754385
2024-11-05,3740.6188761258177,3783.234749379866,3740.6188761258177,3769.330078125,967590,449.5309522164633,451.48564009009533,443.94613393463237,446.97125244140625,7610046
2024-11-06,3799.9400361634475,3938.7026764053235,3773.032086197068,3929.069091796875,3792017,446.9712534416916,450.8806291977046,444.9234936170633,447.8089599609375,11749720
2024-11-07,3957.5905174928102,3991.8537654616457,3877.246463642715,3939.74658203125,3724349,448.4140231856805,449.29828047118207,443.1549711985074,444.8304138183594,9267980
2024-11-08,3943.6382119110012,3957.6378902806014,3908.1880861984155,3936.045166015625,1648039,444.83037855513163,447.43662897936747,441.7587389122067,444.9700012207031,6325023
2024-11-11,3918.201520379155,4018.903916361986,3908.1879134815194,3985.115234375,1406487,444.9700163904902,448.18127880846396,441.2933647379613,443.9461364746094,5700343
2024-11-12,4001.5350272065516,4003.4332886046573,3952.51251928902,3983.881103515625,1587640,444.5511987476186,444.8769653271345,438.54751214101316,440.1298828125,5236095
2024-11-13,3965.5632315109633,3983.264427096759,3920.9063521955636,3939.224853515625,1098813,437.5236321065983,441.8518465898786,435.84818948406627,439.52484130859375,11548660
2024-11-14,3924.655300859059,3948.383567490613,3907.049112395529,3935.000732421875,1825432,438.5940712100893,440.22296313830753,430.2633791633469,433.70733642578125,12087836
2024-11-18,3998.687803877484,3998.687803877484,3787.2214288591285,3815.031005859375,3313944,433.7538681362016,435.42931071742356,430.03066567791126,434.26580810546875,8448573
2024-11-19,3815.410720482754,3921.950650276649,3809.9059473493503,3834.061279296875,1776233,435.6155089819328,440.96760360254876,433.9865875323155,435.0104675292969,7121472
2024-11-21,3839.1386042394874,3884.2698145282143,3819.3018656674813,3865.6669921875,2384347,429.09984555266027,431.9387906655465,423.88734455857747,425.5162658691406,20313155
2024-11-22,3863.910997095229,4038.5037710047804,3847.7757755401767,4028.68017578125,3096553,424.631975165262,443.5272615925996,423.98041254708403,441.8052978515625,20214206
2024-11-25,4062.2789294271743,4107.932203542215,4035.8932843747857,4095.593505859375,4052167,445.85427840836786,448.83284624094614,439.7109988473268,443.8065185546875,14427013
2024-11-26,4101.240893559863,4144.47407361588,4090.7531850402665,4131.28125,2060669,446.7851008259381,449.25172877480986,441.29338372266824,443.9927062988281,6791715
2024-11-27,4137.2131813248125,4154.724363536381,4104.088151292946,4112.15576171875,1558993,444.4580764325498,446.878183051745,440.2694848220805,443.9461364746094,7339184
2024-11-28,4099.295770199878,4119.180245085127,4017.670524486243,4028.965087890625,2558544,443.99271290031436,450.322166155722,437.9890262279885,442.03802490234375,14967609
2024-11-29,4005.3313403533516,4080.028107836073,3982.219916352583,4053.5947265625,2017425,440.4556457729167,445.7612189514994,439.897155069963,443.760009765625,8668142
2024-12-02,4052.7879830735096,4070.0623467391047,4014.87002722247,4059.099609375,1670944,443.061911581005,446.1335515529355,440.6418342849228,444.1788635253906,5689595
2024-12-03,4094.882568586282,4104.990718939741,4048.4701650537613,4083.87255859375,2010905,433.75385818828863,440.641801753041,430.72873966665543,439.8506164550781,23073942
2024-12-04,4094.1224503683907,4163.789012881952,4070.8687487593297,4132.89453125,3302642,441.5726121335174,445.10964113217466,434.1261778472117,434.7777404785156,13957078
2024-12-05,4176.933797590591,4260.647302659025,4138.209454130842,4236.96630859375,3746747,435.1966056549393,440.0367598846573,430.49604459546777,435.1500549316406,27432375
2024-12-06,4226.4788315167725,4237.868399443609,4188.276322428843,4219.3603515625,1842087,437.4770547274369,442.0845437835551,435.33622297900996,438.5474853515625,7842234
2024-12-09,4205.07650413352,4242.0448686697655,4190.934085246633,4225.67236328125,2066639,438.8732783278562,439.3386970836674,430.9149332516241,432.7765197753906,12154116
2024-12-10,4200.994504227562,4265.203099559396,4187.659404066042,4207.06884765625,2087828,433.14884089608387,434.1727207984002,430.5891116404687,433.2419128417969,9163636
2024-12-11,4206.405086397892,4222.350297163338,4182.819095248504,4202.22900390625,1635256,434.8708208734233,435.801628864771,432.543815644967,433.0557556152344,7005617
2024-12-12,4204.696352489294,4256.851270827812,4200.852558457947,4228.330078125,1914642,433.28847754716475,435.5223813153135,427.37786305689633,428.7275390625,13380617
2024-12-13,4209.348037802869,4266.248154048947,4170.860503868272,4246.31640625,1967048,428.1690601754377,441.5726306530016,420.39685899742756,437.4770812988281,32976794
2024-12-16,4232.1737900519,4247.359881247422,4173.327686669254,4190.60205078125,1646224,437.7097825910721,441.572637375938,435.6155014062847,437.5701599121094,9354160
2024-12-17,4185.666159565598,4207.44889332409,4098.346139910261,4108.31201171875,3225027,437.47709558325016,442.8757409311339,431.0080195112737,437.0582275390625,20608409
2024-12-18,4092.366754522636,4140.107840205238,4071.3908747482337,4126.677734375,1575404,439.99023417228676,441.0141140758129,434.59155981753815,437.9424743652344,12841386
2024-12-19,4064.177621267067,4142.006337975124,4045.1950074358338,4054.59130859375,3015763,436.5462626049631,441.52606912403894,433.10230549351394,434.26580810546875,15161531
2024-12-20,4108.7866456248585,4159.090570831168,3941.2650833812017,3958.159423828125,4116989,434.21927834206105,435.1035651496871,427.51750769365964,432.497314453125,20231570
2024-12-23,3986.39622640784,4002.484177211474,3905.5778396822147,3946.77001953125,2195338,438.5940686151742,444.6442765268234,435.2431538258243,441.4330139160156,19562956
2024-12-24,3946.77033195685,4003.43362482616,3946.77033195685,3966.89208984375,1181886,442.0380117336406,447.01778878263576,439.94370111964736,445.34234619140625,12009880
2024-12-26,3966.8916181900954,3986.301525685132,3932.3906257955578,3957.020751953125,1208464,447.2970215629146,448.50707487251225,443.06187922906,443.9461364746094,9188830
2024-12-27,3951.2310760757846,3968.2681573970385,3936.2822676568094,3952.987060546875,858100,446.55242536015504,448.55366414032335,443.06191730157735,445.48199462890625,16906420
2024-12-30,3939.8415947124545,3985.684422832016,3902.825496858013,3947.24462890625,1527169,447.48321420762863,448.1347768639311,443.0618982898495,443.9927062988281,13578360
2024-12-31,3924.655496583325,3929.353878987766,3826.9425360658684,3886.50048828125,1555429,445.34234180784205,451.1133336206923,441.7122113126057,450.1825256347656,13787501
2025-01-01,3886.1208416217773,3923.706511928217,3877.62616777211,3903.2529296875,763161,452.36992927745524,453.1611146274063,448.786349339299,450.4617919921875,18931186
2025-01-02,3910.4184830195177,3970.2137171045247,3888.541205767093,3963.33251953125,1720835,451.7649051388864,456.09311958375633,448.92595990090587,455.2088623046875,27131131
2025-01-03,3967.3187611479693,3967.3187611479693,3884.127322418678,3891.340576171875,1791953,456.3258002607226,457.02391361750296,446.645462212376,448.2743835449219,38500784
2025-01-06,3896.6560578175076,3938.5600852002444,3859.5449550545113,3886.690185546875,2085593,440.4058897359901,446.35078327762176,426.53445180563205,427.88775634765625,22009958
2025-01-07,3905.6256161656233,3929.7334436078268,3807.4853613249484,3823.38330078125,2669054,430.6427208727847,432.6726924603659,425.4711357210362,426.38946533203125,14294780
2025-01-08,3829.6473413152235,3916.113240154538,3813.3698426153405,3899.408447265625,2181277,428.2260697173429,436.97424286310576,422.5228390228783,434.5576171875,13482926
2025-01-09,3892.384862598553,3927.265414585994,3820.5357175020263,3833.396484375,2392472,434.4126274415429,445.2874430291975,431.17434312214294,435.08929443359375,19732649
2025-01-10,3986.3490838137277,4078.41476503514,3957.875161786487,4048.659423828125,7894300,434.94431534989513,436.92593666981674,427.74275879733165,430.0627136230469,9145729
2025-01-13,4029.0596808346854,4103.044601693763,4012.3548884093498,4072.814697265625,4003771,420.4928844446885,429.19273722630277,420.4928844446885,424.4078063964844,17799607
2025-01-14,4083.1605246383615,4094.4550879803073,4004.4299428133863,4017.7177734375,3441709,426.29277561702855,426.77610075945154,421.3145325500375,422.0395202636719,18048459
2025-01-15,4003.4334017642514,4039.9276635514543,3993.4202579833063,4033.426025390625,1653474,422.0395386220168,427.066102621971,420.8312257133989,422.7645263671875,9786805
2025-01-16,4043.2968742708517,4075.567318807286,3978.613708278282,3992.328369140625,2637705,423.4411141911693,424.79444808982385,416.72291290775513,418.41455078125,15774070
2025-01-17,4020.939449433567,4021.616254890533,3963.0886298542596,3986.528564453125,1761466,418.5595763145332,427.0660870817343,418.0762511686735,425.51947021484375,11270061
2025-01-20,4007.3105183689017,4007.3105183689017,3932.2063483825796,3941.582275390625,1287799,424.35947781685184,426.48612025732217,421.4595269433882,423.10284423828125,8742771
2025-01-21,3958.497734138814,3973.673232978695,3895.3790145716716,3901.03369140625,1971591,423.39282913963933,432.09268179319355,420.7345408288311,422.95782470703125,15686500
2025-01-22,3914.7108496617475,4024.0810102403266,3909.1045498898884,4017.75,2409223,425.2294579278358,427.2111087280882,421.99117354679964,422.4261779785156,9619648
2025-01-23,4028.7691913739204,4051.339285916404,4001.7526640783626,4006.97265625,1822998,420.49287689797217,427.1144372962157,419.6228975353898,425.51947021484375,8888248
2025-01-24,3966.9071126772737,4038.4351649039104,3966.9071126772737,4013.64208984375,1910099,424.74612978757085,430.15937728937985,424.40779628749044,426.8727722167969,9665384
2025-01-27,3964.973867046099,4017.5084152856,3906.0599315038703,3929.354736328125,1551782,426.09942801772166,430.15937095928996,421.9911643624925,425.42279052734375,10480203
2025-01-28,3934.816117007367,3964.9738425768846,3893.735817565749,3905.3349609375,2468272,425.32613404915026,427.06609279760266,420.00955737353587,420.9278869628906,20813072
2025-01-29,3918.577051208912,3970.6282985895587,3918.577051208912,3962.846923828125,1217089,421.4111847122362,422.90948078709505,415.7562748977468,418.89788818359375,15158510
2025-01-30,3962.943972286711,3991.941831258984,3922.927021299046,3963.0888671875,1531251,418.55960015677164,423.3928518906835,417.0613039191899,421.65289306640625,22496695
2025-01-31,3972.7066328908318,3990.5405047390313,3948.7833995175843,3975.0263671875,1492943,421.94286574038716,433.2526863127406,420.5895611889515,432.5760192871094,13546181
2025-02-01,3975.6063179805924,3997.741255116248,3920.510387972108,3937.08740234375,437172,433.05930484973186,455.775585349662,424.8910985721678,447.1240539550781,30393007
2025-02-03,3896.2488211358454,3940.8089579536745,3865.1245003058734,3932.73779296875,1265713,446.59243971426656,449.68573248191484,437.21591998094135,439.19757080078125,16991730
2025-02-04,3947.285122132378,3981.2610880254483,3930.2248097290194,3969.85498046875,2547132,442.7258148273928,444.9974488165376,433.78430000828064,439.9708557128906,18923681
2025-02-05,4011.370107415666,4011.370107415666,3939.8420621268083,3954.437744140625,1693912,439.9708671159242,440.64753410889205,431.6093481304944,433.2043151855469,12836283
2025-02-06,3968.259986916976,4001.2209788539626,3916.2089750568643,3946.36669921875,2284536,434.9926473462472,434.9926473462472,423.5861852824319,426.38946533203125,17469129
2025-02-07,3953.374842814853,3953.374842814853,3874.1140268953372,3894.799072265625,1548940,425.32610601162634,430.64268233677166,414.1129573168095,416.48126220703125,18875982
2025-02-10,3905.044842421511,3916.6439855178123,3880.2517684472346,3902.0966796875,1339511,412.7596610777305,418.84954591665235,412.2763359476629,412.9530029296875,12227140
2025-02-11,3884.1662899452554,3905.044841909931,3822.8842449885587,3831.148681640625,1810908,414.4996202235818,416.1912581807673,403.5764840713996,404.34979248046875,14288751
2025-02-12,3838.446403733592,3887.4043576304402,3808.5300926433138,3818.196044921875,1678002,405.6753937562897,406.3136281355489,400.2258148708563,402.48419189453125,13884574
2025-02-13,3835.4498547512626,3851.3502990135694,3771.89621867518,3779.5322265625,2277310,402.5333188714483,406.46095206462076,401.60049400188456,402.287841796875,12989029
2025-02-14,3793.886656483722,3816.1183489930536,3769.7217733214056,3803.40771484375,1681975,404.30071268308313,408.6702162817502,401.01131412778494,402.8278503417969,14124236
2025-02-17,3727.674715397498,3802.585849960782,3727.3846896150562,3774.0712890625,1799806,402.3860051226291,403.95706437920165,399.39119682530554,401.2077331542969,11975265
2025-02-18,3768.1750490618683,3793.3065270348457,3735.4075625604055,3743.81689453125,2149879,400.6185827614127,403.4170273840887,396.69094959708514,397.9183349609375,12998403
2025-02-19,3742.850263486918,3745.508400554833,3642.2759755929487,3657.693359375,4366672,397.4764566403701,401.40408972956527,397.1818961448654,399.0475158691406,7079032
2025-02-20,3635.848185178673,3661.4629603766616,3625.988960412709,3653.150146484375,2888572,392.71423117033765,396.5927509227199,389.03207509597695,394.7762145996094,15355585
2025-02-21,3649.960829636532,3689.494485426881,3648.897480347518,3659.530029296875,1833931,394.7761916445472,395.9544935060131,391.9777771631228,393.6470031738281,8240986
2025-02-24,3618.1109478843173,3637.491230016548,3547.4045991108223,3552.817626953125,2508516,392.7633170048975,396.10179920634647,391.53593163925717,394.6289367675781,7037625
2025-02-25,3503.90809636369,3535.8057424823114,3500.2833638502107,3508.30615234375,4101954,394.7271291352976,399.63667054245303,393.25426671315097,397.52557373046875,15760891
2025-02-27,3491.0520789257853,3516.4735816470966,3480.419530987875,3491.873779296875,3823856,397.525552328783,399.1456949128277,392.2723373128528,394.3343505859375,19051003
2025-02-28,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018,391.7813927759098,395.218071659909,385.1044286446103,387.853759765625,31954776
2025-03-03,3368.584826957939,3405.557099448941,3360.03036363457,3376.365966796875,4990439,388.7865980194929,391.78140630708367,384.12253365869424,390.25946044921875,10702826
2025-03-04,3357.951843598488,3432.379676631615,3348.5759170238152,3414.062744140625,2797737,388.2465194896839,390.01397233458835,385.7426654162302,387.70648193359375,13404774
2025-03-05,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894,387.3628037989018,405.2826293231856,387.3628037989018,397.721923828125,15665018
2025-03-06,3438.1793081878077,3488.877181911339,3417.9775618337376,3481.28955078125,2786513,401.747764542559,402.28783207284374,393.3033473882626,398.3601989746094,17869996
2025-03-07,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315,396.2490690334906,398.50747602613745,394.432562712498,396.5927429199219,11180761
2025-03-10,3486.0259949428714,3501.1049762137254,3462.9244613654673,3469.73876953125,1004626,393.7943018882363,399.489387865199,393.1560675022779,397.6728515625,9785018
2025-03-11,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450,394.23615458392493,401.01131538193874,393.94159410093084,398.85113525390625,11099475
2025-03-12,3445.912267227522,3450.020297279617,3370.3729384283747,3389.076416015625,3174167,399.0475152195476,405.8226762942879,396.69094136295917,404.93896484375,13844306
2025-03-13,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004,405.5281006874954,406.90276622215737,400.8149531499511,404.59527587890625,8196569
2025-03-17,3372.450776071524,3412.516101378981,3361.1900359739784,3380.860107421875,2690906,405.5281132753817,408.719315135297,399.63666368784595,400.5694885253906,5257805
2025-03-18,3380.860107421875,3380.860107421875,3380.860107421875,3380.860107421875,0,402.5823808619056,404.4971139277993,400.37308730839516,401.69866943359375,13861897
2025-03-19,3428.5135286476893,3428.5135286476893,3347.077874633433,3380.280517578125,3051244,402.5823921632704,403.31882336844717,395.3162769319527,395.75811767578125,12830387
2025-03-20,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192,397.6728373693795,399.2929799729773,394.62891583099076,396.641845703125,16994037
2025-03-21,3358.9186380800415,3495.450223009194,3349.252685164703,3458.57470703125,4161925,398.60567790903195,400.12762375553666,394.4325677226245,398.212890625,25302035
2025-03-24,3479.743186623358,3527.8313042718337,3447.458997008205,3507.72607421875,1834751,399.6366587789359,405.38082804931764,398.2619932184889,403.4660949707031,14362572
2025-03-25,3523.2398747468987,3586.0685693582973,3516.473707634902,3535.56396484375,3135390,404.5461964506968,407.73739824308706,401.3059112323006,402.385986328125,20338110
2025-03-26,3525.897934373459,3557.553929809202,3504.7295921250025,3514.34716796875,1734499,402.8769581468943,403.76069957751406,398.90024157095667,399.9803466796875,13891436
2025-03-27,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474,400.6185794021223,403.2697437519979,398.3110889443362,402.0423583984375,18642328
2025-03-28,3529.0391458412178,3538.656721076703,3471.9132739836596,3485.687255859375,2051919,403.46610258111434,408.08108344123156,400.7658548357284,402.3369140625,12981873
2025-04-01,3453.354865404157,3464.277439125219,3407.248318336048,3432.1865234375,2618493,402.38600438126315,406.90278849853894,398.2620075515041,399.2929992675781,15206240
2025-04-02,3425.6135625063594,3445.0422214056125,3412.129605979645,3425.565185546875,1764313,399.685750106513,402.5823914949175,398.7038418345742,401.6495666503906,8001323
2025-04-03,3374.3842427691143,3385.0167912281404,3282.702582798802,3289.46875,4537821,399.68573475414075,402.7787696643111,399.34209084453187,401.99322509765625,7059566
2025-04-04,3250.2733357697866,3286.085501586113,3185.414699028632,3189.184326171875,5317367,400.12763155444486,405.3317335492131,397.1819066595655,402.287841796875,18627592
2025-04-07,2996.445205771086,3181.4514379526936,2953.963392712106,3164.68115234375,6623955,383.09149195819776,400.71675676567065,383.09149195819776,398.7038269042969,26762866
2025-04-08,3191.7458179951013,3237.1274167268007,3146.5574911118592,3182.94970703125,5557558,404.4480082967242,408.2774445365288,399.88214085828554,405.08624267578125,18600796
2025-04-09,3151.63239491897,3160.766673429551,3104.7525222396634,3138.1484375,2990265,405.52811678460984,411.4686498505965,403.8097773067089,408.7684020996094,21785572
2025-04-11,3179.6636391398747,3188.749540631033,3098.904554048043,3123.552734375,7108961,412.40145511407445,414.8071422550909,409.4557304346882,413.92340087890625,8939356
2025-04-15,3203.683386247662,3203.683386247662,3130.415650876791,3139.69482421875,3512160,421.4350305010776,421.4350305010776,411.4195544215754,412.7942199707031,11685880
2025-04-16,3139.6947635283577,3168.596104196088,3121.136181217996,3164.439697265625,2384391,410.4376454249374,418.3419947920321,410.4376454249374,416.7709655761719,13034594
2025-04-17,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346,417.3110006565654,420.10944512464874,413.92340525328643,419.5202941894531,22410217
2025-04-21,3180.195072407739,3241.960413439671,3174.3955010062373,3210.642822265625,2432946,420.3058257121206,421.336847381582,413.87433848811077,415.1999206542969,27388236
2025-04-22,3211.6096198122023,3222.531957851611,3184.931495290658,3203.683349609375,2710498,418.24383985184426,426.9337040743589,415.88723603001415,425.75543212890625,32031936
2025-04-23,3252.593171873855,3306.625754540036,3225.818529364827,3298.98974609375,3543923,428.3083909152653,429.53577622856506,421.0913592799704,423.05517578125,19566317
2025-04-24,3287.487161364933,3298.5062526941524,3274.534643572778,3287.970458984375,2252175,424.0370755980093,428.16107218939527,421.53319162940176,422.2696228027344,26064089
2025-04-25,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991,422.2696267928269,424.87170760222523,415.6417461702055,420.0603332519531,22944377
2025-04-28,3320.2546435993536,3342.2930622298845,3291.2567864500143,3328.470703125,1593296,418.9311396302756,422.71149230249586,417.06551998951244,421.042236328125,6287095
2025-04-29,3339.5865365145787,3378.250345909827,3315.808199342435,3356.501953125,1578332,421.14043560056143,421.82778335059663,417.31099948077133,418.29290771484375,11189930
2025-04-30,3356.018573547744,3392.652437661013,3253.5594811525652,3338.329833984375,2809332,419.6675863161336,421.5332060258665,414.3652876801437,418.0965270996094,10026546
2025-05-02,3356.0188344779217,3374.867442563267,3305.755879583667,3316.388427734375,1721761,416.42728530446215,423.69340019536935,416.42728530446215,421.7295837402344,9263372
2025-05-05,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443,422.4660329307672,430.56677615372786,421.5823214813549,429.0448303222656,11525305
2025-05-06,3344.419921875,3356.9856614658597,3322.1882287527096,3344.419921875,1324763,429.5848686129065,431.69596540271175,425.16628139288804,427.6701354980469,15026568
2025-05-07,3306.335993163342,3343.936456116555,3306.335993163342,3330.017578125,1477128,425.5590249840726,427.13008416028316,421.9259824773884,423.3497314453125,9710361
2025-05-08,3332.820588313161,3360.851851961966,3314.1652518601954,3333.6904296875,2543591,421.2386332122387,423.6934038020536,415.88722134025767,422.8096923828125,19937960
2025-05-09,3285.457254527544,3331.0805031274213,3284.5874131966707,3325.377685546875,2531757,418.24384137926455,421.38592987740896,415.34719998420627,415.8872375488281,8226512
2025-05-12,3387.916425868549,3509.22413241534,3385.209911911905,3499.46142578125,2228678,421.7296134519522,428.3084110263286,420.40403125825395,427.6210632324219,8031891
2025-05-13,3499.461570957545,3501.9748131612287,3393.232840630001,3397.58251953125,3062887,427.0318966442069,430.026734819032,417.654684739414,420.1585388183594,14976369
2025-05-14,3403.3820953219624,3442.0459078220697,3391.396407841002,3430.15673828125,2119499,419.3730364482981,424.0371008235316,418.1947345146855,421.33685302734375,9557309
2025-05-15,3444.945682102287,3479.7431132346333,3396.712670565691,3460.314453125,3548330,421.3368389928473,427.52284902460343,418.2929174036252,424.8226013183594,24263510
2025-05-16,3473.84680313206,3473.84680313206,3427.6437359304055,3442.3359375,1666727,427.03189925490824,428.3083979810754,424.2825680939457,427.81744384765625,16402035
2025-05-19,3431.4130953260615,3431.4130953260615,3386.6596886040716,3401.25537109375,2537377,427.1300810084491,430.56675982116076,424.822590669679,427.4737548828125,7543854
2025-05-20,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374,429.09390418210114,432.82514353663043,425.068074374028,427.0318908691406,9868414
2025-05-21,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153,428.70116612622536,430.27222538595333,424.184381991556,425.1662902832031,5776672
2025-05-22,3378.2502763697153,3380.956790168703,3336.0101126719387,3360.8515625,2034383,425.1662742449478,425.1662742449478,415.248994880322,418.39111328125,19451749
2025-05-23,3360.851966080111,3416.9144952813326,3349.8328737001534,3397.196044921875,1274331,426.14817819915925,431.05771942265187,421.2386369756667,428.40655517578125,18536884
2025-05-26,3403.3819012793415,3426.5801874567637,3392.8461073678304,3419.137451171875,967470,430.32130894917486,435.5254109103499,428.8484465112427,434.8871765136719,13107662
2025-05-27,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680,434.8871621282408,436.1636608448351,423.0551795877558,426.04998779296875,26986022
2025-05-28,3402.4152283668,3411.114585484783,3376.31715701285,3380.860107421875,1222933,417.70001220703125,422.6000061035156,413.0,420.20001220703125,431851622
2025-05-29,3387.626457620242,3414.4978538154573,3370.034470581059,3381.2470703125,3188072,422.0,422.79998779296875,416.6000061035156,418.75,21478547
2025-05-30,3373.4175839622008,3389.5596782127777,3337.7503119241223,3347.7060546875,3404365,419.1000061035156,420.04998779296875,416.3999938964844,418.04998779296875,30656239
2025-06-02,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585,418.29998779296875,420.45001220703125,414.54998779296875,419.29998779296875,14973380
2025-06-03,3330.8873298742683,3357.468700034321,3286.9072447003623,3291.4501953125,2848125,419.0,421.70001220703125,415.6499938964844,416.95001220703125,13216486
2025-06-04,3304.9078969735056,3310.56402774214,3286.379348716646,3297.0087890625,2544807,417.1499938964844,419.0,415.95001220703125,417.0,12598933
2025-06-05,3324.4116310325603,3324.4116310325603,3280.2356236372652,3287.4521484375,3584683,418.5,420.95001220703125,415.75,419.1000061035156,13212523
2025-06-06,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390,420.29998779296875,421.29998779296875,419.0,421.04998779296875,8774988
2025-06-09,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678,422.0,423.6000061035156,420.5,423.04998779296875,10473123
2025-06-10,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874,424.5,428.54998779296875,423.04998779296875,427.0,13041075
2025-06-11,3383.897728850111,3402.4262754922297,3363.516422776853,3385.75048828125,2847013,428.0,428.1000061035156,424.8500061035156,426.1499938964844,20789182
2025-06-12,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134,427.0,427.20001220703125,419.54998779296875,421.0,18508835
2025-06-13,3309.003383077588,3364.881627257479,3309.003383077588,3360.20068359375,2178493,415.0,419.3500061035156,413.5,413.8999938964844,17873926
2025-06-16,3354.6425898751086,3421.9304790324873,3341.18496442709,3409.545654296875,1934088,414.95001220703125,418.8999938964844,413.25,418.20001220703125,7006629
2025-06-17,3422.905193528652,3432.6570601768817,3401.5487008021014,3428.07373046875,2111940,418.1000061035156,419.04998779296875,415.70001220703125,417.3999938964844,9028406
