,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2012-10-12,473.26806708533195,486.16561162221393,471.19554026951636,480.5402526855469,2469542.0,141.3646591034587,142.48660084237505,140.46710571232563,141.62271118164062,15506408,123.36965678282144,123.56462525302113,122.00489808813492,122.82808685302734,5071211.0
2012-10-15,478.89319265083276,482.00193647617687,476.48762406332855,479.1337585449219,814528.0,141.9031731175389,142.46414389410162,139.70415671695253,142.2958526611328,7572068,122.65476827214628,124.58275405807608,121.3550026894785,124.23615264892578,5350707.0
2012-10-16,480.00361442191155,484.8887526429545,476.5988265923008,479.5965270996094,1282744.0,142.54266926919698,142.59876634486372,140.93828742689803,141.4543914794922,7273836,123.47797325609108,124.95103973825319,123.08803632084555,124.10619354248047,7096362.0
2012-10-17,481.59478130526463,482.9270869918549,470.7512017477892,474.877685546875,1597480.0,141.8133979995705,141.9255921435575,140.5792624157135,140.9382781982422,6433772,124.01951341611621,125.36260403032902,123.52126879492718,124.88601684570312,4546689.0
2012-10-18,476.0249954165858,485.18466005142386,473.7859482129486,483.8338317871094,1447128.0,141.3646489792633,143.13732227802768,140.11929647737088,142.755859375,5618460,124.99434216925893,126.51073355729142,123.97618513294405,126.33743286132812,13199646.0
2012-10-19,484.44455646554326,485.3327755356555,474.4521935743517,477.3018493652344,2825616.0,141.81338935554643,142.4865541784367,140.6914479840627,141.0280303955078,9055400,126.25077978876799,129.5435238360719,125.73087771209796,128.89364624023438,21003616.0
2012-10-22,490.4029841214476,494.0298600390351,482.2240586244771,488.10845947265625,5397342.0,140.2875838614286,143.60852834018,140.2875838614286,143.38414001464844,8241404,129.11030147270196,129.24027702143346,126.14250069744313,127.37727355957031,11413513.0
2012-10-23,489.99613704003906,489.99613704003906,485.5180847021326,486.5173034667969,1136696.0,143.3953470683368,143.49632454716456,141.92560637385705,142.2846221923828,8332960,127.74553566432115,127.74553566432115,124.99436095650505,125.64424896240234,5504503.0
2012-10-25,486.6649120441318,489.9586988111739,482.68647264909424,486.79443359375,2254470.0,141.9592562394574,143.8328929707531,141.1402335079621,143.0138702392578,17011340,126.20745808255272,127.37724808554715,125.05933581585813,126.53240203857422,12373775.0
2012-10-29,485.1845998330163,488.4413871474212,481.40972628027606,484.2223815917969,815628.0,143.1260809387791,144.16949207953056,142.60999055449673,143.74314880371094,5512328,123.9111953382413,125.64422279412132,123.80287726036639,124.88601684570312,4612491.0
